"TOA5","CR1000_Eileen","CR1000","7429","CR1000.Std.32.07","CPU:mini_AWS_Eileen.CR1","37273","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature","rel_humidity","wind_speed","gust_speed","wind_direction","air_pressure","ground_temperature","surface_brightness_temperature","IRup_body_temperature"
"2026-03-03 19:11:00",16886,12.6,-5.366,90.7,8.53,10.04,20.19,945.7731,-6.699,"NAN","NAN"
"2026-03-03 19:12:00",16887,12.6,-5.306,90.6,8.19,10.09,27.27,945.7731,-6.699,"NAN","NAN"
"2026-03-03 19:13:00",16888,12.6,-5.151,89.8,7.051,8.11,21.3,945.7731,-6.698,"NAN","NAN"
"2026-03-03 19:14:00",16889,12.6,-5.152,89.6,8.23,9.39,9.4,945.7731,-6.698,"NAN","NAN"
"2026-03-03 19:15:00",16890,12.6,-5.073,89.2,8.63,9.37,40.77,945.7731,-6.698,"NAN","NAN"
"2026-03-03 19:16:00",16891,12.6,-5.122,89.6,6.733,7.899,39.61,945.7731,-6.698,"NAN","NAN"
"2026-03-03 19:17:00",16892,12.6,-5.17,89.8,7.742,8.9,16.23,945.7731,-6.693,"NAN","NAN"
"2026-03-03 19:18:00",16893,12.6,-5.113,89.5,7.842,8.27,21.33,945.7731,-6.694,"NAN","NAN"
"2026-03-03 19:19:00",16894,12.6,-5.131,89.4,7.628,8.62,22.51,945.7731,-6.697,"NAN","NAN"
"2026-03-03 19:20:00",16895,12.6,-5.06,89,8.79,10.9,21.04,945.7731,-6.697,"NAN","NAN"
"2026-03-03 19:21:00",16896,12.6,-5.084,89.3,8.25,9.06,22.51,945.7731,-6.697,"NAN","NAN"
"2026-03-03 19:22:00",16897,12.6,-5.315,90.5,6.659,7.448,29.56,945.9092,-6.697,"NAN","NAN"
"2026-03-03 19:23:00",16898,12.6,-5.415,91,6.479,7.174,30.31,945.7731,-6.69,"NAN","NAN"
"2026-03-03 19:24:00",16899,12.6,-5.409,91.2,7.464,8.23,24.61,945.7731,-6.682,"NAN","NAN"
"2026-03-03 19:25:00",16900,12.6,-5.258,90.5,7.541,8.6,21.64,945.7731,-6.683,"NAN","NAN"
"2026-03-03 19:26:00",16901,12.6,-5.087,89.4,7.884,9.25,26.64,945.7731,-6.68,"NAN","NAN"
"2026-03-03 19:27:00",16902,12.6,-5.192,89.8,7.802,8.37,23.77,945.7731,-6.684,"NAN","NAN"
"2026-03-03 19:28:00",16903,12.6,-5.173,89.5,7.778,8.39,30.17,945.637,-6.687,"NAN","NAN"
"2026-03-03 19:29:00",16904,12.6,-5.043,88.5,8.19,9.47,23.53,945.637,-6.685,"NAN","NAN"
"2026-03-03 19:30:00",16905,12.6,-4.994,87.9,7.602,8.72,20.46,945.7731,-6.687,"NAN","NAN"
"2026-03-03 19:31:00",16906,12.6,-5.162,89.1,7.68,9.31,20.14,945.7731,-6.69,"NAN","NAN"
"2026-03-03 19:32:00",16907,12.6,-5.309,89.9,8.81,9.9,29.83,945.7731,-6.694,"NAN","NAN"
"2026-03-03 19:33:00",16908,12.6,-5.357,90.1,7.904,9.25,27.61,945.7731,-6.695,"NAN","NAN"
"2026-03-03 19:34:00",16909,12.6,-5.29,89.6,7.891,8.84,16.21,945.7731,-6.69,"NAN","NAN"
"2026-03-03 19:35:00",16910,12.6,-5.38,89.9,9.05,9.51,6.497,945.7731,-6.688,"NAN","NAN"
"2026-03-03 19:36:00",16911,12.6,-5.39,90,8.65,9.51,13.55,945.637,-6.69,"NAN","NAN"
"2026-03-03 19:37:00",16912,12.6,-5.422,90.1,8.84,9.58,14.32,945.7731,-6.684,"NAN","NAN"
"2026-03-03 19:38:00",16913,12.6,-5.383,90,8.96,9.78,26.88,945.637,-6.685,"NAN","NAN"
"2026-03-03 19:39:00",16914,12.6,-5.327,89.6,8.83,9.62,15.1,945.7731,-6.683,"NAN","NAN"
"2026-03-03 19:40:00",16915,12.6,-5.408,89.8,8.23,9.41,19.25,945.7731,-6.69,"NAN","NAN"
"2026-03-03 19:41:00",16916,12.6,-5.47,90.2,8.75,9.33,17.7,945.7731,-6.687,"NAN","NAN"
"2026-03-03 19:42:00",16917,12.6,-5.514,90.5,8.48,9.17,14.42,945.7731,-6.686,"NAN","NAN"
"2026-03-03 19:43:00",16918,12.6,-5.529,90.7,8.73,10.64,11.01,945.637,-6.684,"NAN","NAN"
"2026-03-03 19:44:00",16919,12.6,-5.331,89.7,9.48,11.27,13.02,945.7731,-6.686,"NAN","NAN"
"2026-03-03 19:45:00",16920,12.6,-5.428,90,8.19,9.15,19.13,945.7731,-6.681,"NAN","NAN"
"2026-03-03 19:46:00",16921,12.6,-5.493,90.3,7.93,8.96,12.99,945.9092,-6.685,"NAN","NAN"
"2026-03-03 19:47:00",16922,12.6,-5.506,90.5,7.548,8.13,20.1,945.9092,-6.69,"NAN","NAN"
"2026-03-03 19:48:00",16923,12.6,-5.467,90.3,7.896,9.84,46.42,945.7731,-6.693,"NAN","NAN"
"2026-03-03 19:49:00",16924,12.6,-5.422,90.2,8.49,9.35,7.826,945.7731,-6.689,"NAN","NAN"
"2026-03-03 19:50:00",16925,12.6,-5.499,90.4,8.88,9.84,13.14,945.7731,-6.69,"NAN","NAN"
"2026-03-03 19:51:00",16926,12.6,-5.552,90.7,8.43,8.96,16.16,945.9092,-6.693,"NAN","NAN"
"2026-03-03 19:52:00",16927,12.6,-5.571,90.8,8.4,9.09,20.82,945.7731,-6.693,"NAN","NAN"
"2026-03-03 19:53:00",16928,12.6,-5.633,91.2,8.71,9.45,20.89,945.7731,-6.685,"NAN","NAN"
"2026-03-03 19:54:00",16929,12.59,-5.596,91.2,8.66,9.43,18.91,945.9092,-6.683,"NAN","NAN"
"2026-03-03 19:55:00",16930,12.6,-5.553,91,8.16,9.43,12.68,945.9092,-6.686,"NAN","NAN"
"2026-03-03 19:56:00",16931,12.59,-5.521,90.9,8.58,8.86,9.13,945.9092,-6.692,"NAN","NAN"
"2026-03-03 19:57:00",16932,12.59,-5.44,90.3,8.25,9.04,15.75,945.9092,-6.693,"NAN","NAN"
"2026-03-03 19:58:00",16933,12.6,-5.426,90.2,7.894,8.88,23.36,945.9092,-6.694,"NAN","NAN"
"2026-03-03 19:59:00",16934,12.59,-5.482,90.4,8.5,9.84,20.94,945.9092,-6.695,"NAN","NAN"
"2026-03-03 20:00:00",16935,12.6,-5.588,91,7.889,8.64,23.94,945.9092,-6.692,"NAN","NAN"
"2026-03-03 20:01:00",16936,12.6,-5.655,91.4,6.483,7.762,27.85,945.9092,-6.691,"NAN","NAN"
"2026-03-03 20:02:00",16937,12.6,-5.625,91.5,7.866,9.45,20.27,945.9092,-6.696,"NAN","NAN"
"2026-03-03 20:03:00",16938,12.59,-5.533,91.2,7.938,8.98,17.66,945.9092,-6.696,"NAN","NAN"
"2026-03-03 20:04:00",16939,12.6,-5.385,90.4,7.945,8.98,13.6,945.9092,-6.697,"NAN","NAN"
"2026-03-03 20:05:00",16940,12.6,-5.407,90.4,8.87,10.68,7.101,945.9092,-6.698,"NAN","NAN"
"2026-03-03 20:06:00",16941,12.59,-5.269,89.6,7.923,9.53,15.46,945.9092,-6.696,"NAN","NAN"
"2026-03-03 20:07:00",16942,12.6,-5.38,90.2,8.54,9.19,20,945.9092,-6.692,"NAN","NAN"
"2026-03-03 20:08:00",16943,12.59,-5.237,89.6,7.414,8.51,10.94,945.9092,-6.693,"NAN","NAN"
"2026-03-03 20:09:00",16944,12.6,-5.323,89.9,8.45,9.17,18.82,945.9092,-6.686,"NAN","NAN"
"2026-03-03 20:10:00",16945,12.59,-5.38,90.4,8.86,10.33,19.95,945.9092,-6.688,"NAN","NAN"
"2026-03-03 20:11:00",16946,12.59,-5.207,89.4,7.82,8.53,11.06,945.9092,-6.69,"NAN","NAN"
"2026-03-03 20:12:00",16947,12.6,-5.374,90.2,8.46,10.04,18.31,945.9092,-6.692,"NAN","NAN"
"2026-03-03 20:13:00",16948,12.59,-5.321,89.9,8.36,9.66,17.61,945.9092,-6.69,"NAN","NAN"
"2026-03-03 20:14:00",16949,12.59,-5.219,89.3,8.23,8.96,10.17,945.9092,-6.689,"NAN","NAN"
"2026-03-03 20:15:00",16950,12.6,-5.424,90.2,8.78,9.66,12.13,945.9092,-6.684,"NAN","NAN"
"2026-03-03 20:16:00",16951,12.6,-5.388,90.2,7.744,8.9,23.28,945.9092,-6.685,"NAN","NAN"
"2026-03-03 20:17:00",16952,12.59,-5.473,90.3,7.438,8.7,13.16,945.9092,-6.678,"NAN","NAN"
"2026-03-03 20:18:00",16953,12.59,-5.6,91.1,8.39,9.39,12.95,945.9092,-6.676,"NAN","NAN"
"2026-03-03 20:19:00",16954,12.59,-5.514,90.9,8.86,9.31,6.908,945.9092,-6.681,"NAN","NAN"
"2026-03-03 20:20:00",16955,12.59,-5.442,90.6,7.665,8.6,35.99,945.9092,-6.685,"NAN","NAN"
"2026-03-03 20:21:00",16956,12.59,-5.314,89.8,7.693,8.66,12.58,945.9092,-6.69,"NAN","NAN"
"2026-03-03 20:22:00",16957,12.59,-5.437,90.1,6.628,8.6,40.24,945.9092,-6.692,"NAN","NAN"
"2026-03-03 20:23:00",16958,12.59,-5.435,90.1,7.525,10.05,15.75,945.9092,-6.693,"NAN","NAN"
"2026-03-03 20:24:00",16959,12.59,-5.462,90.4,8.19,9.58,14.83,945.9092,-6.694,"NAN","NAN"
"2026-03-03 20:25:00",16960,12.59,-5.595,90.6,8.49,9.13,23.69,945.9092,-6.696,"NAN","NAN"
"2026-03-03 20:26:00",16961,12.59,-5.718,91.3,8.52,9.68,11.59,945.9092,-6.698,"NAN","NAN"
"2026-03-03 20:27:00",16962,12.59,-5.734,91.5,8.81,9.51,14.32,945.9092,-6.698,"NAN","NAN"
"2026-03-03 20:28:00",16963,12.59,-5.8,91.8,8.85,9.55,20.39,945.9092,-6.698,"NAN","NAN"
"2026-03-03 20:29:00",16964,12.59,-5.852,92,7.412,8.43,14.69,945.9092,-6.698,"NAN","NAN"
"2026-03-03 20:30:00",16965,12.59,-5.761,92.1,8.82,10.43,16.16,945.9092,-6.695,"NAN","NAN"
"2026-03-03 20:31:00",16966,12.59,-5.591,91,7.864,8.64,29.47,945.9092,-6.69,"NAN","NAN"
"2026-03-03 20:32:00",16967,12.59,-5.651,91,7.249,7.86,24.25,945.9092,-6.687,"NAN","NAN"
"2026-03-03 20:33:00",16968,12.59,-5.514,90.5,8.25,9,22.8,945.9092,-6.685,"NAN","NAN"
"2026-03-03 20:34:00",16969,12.59,-5.395,89.6,8.56,10.11,10.85,946.0453,-6.688,"NAN","NAN"
"2026-03-03 20:35:00",16970,12.59,-5.421,89.6,8.63,10.07,11.74,945.9092,-6.683,"NAN","NAN"
"2026-03-03 20:36:00",16971,12.59,-5.463,89.6,8.35,9.9,11.79,946.0453,-6.688,"NAN","NAN"
"2026-03-03 20:37:00",16972,12.59,-5.588,90.3,9.07,10.76,6.449,946.0453,-6.69,"NAN","NAN"
"2026-03-03 20:38:00",16973,12.59,-5.448,89.3,7.946,9.7,21.59,946.1813,-6.692,"NAN","NAN"
"2026-03-03 20:39:00",16974,12.59,-5.262,88.2,5.952,8.13,20.46,946.0453,-6.693,"NAN","NAN"
"2026-03-03 20:40:00",16975,12.59,-5.255,88.2,8.51,10.96,16.21,946.1813,-6.694,"NAN","NAN"
"2026-03-03 20:41:00",16976,12.59,-5.303,88.3,8.22,9.51,23.55,946.0453,-6.694,"NAN","NAN"
"2026-03-03 20:42:00",16977,12.59,-5.254,88,8.02,9.27,4.324,946.1813,-6.695,"NAN","NAN"
"2026-03-03 20:43:00",16978,12.59,-5.476,89.1,8.4,9.13,41.62,946.1813,-6.638,"NAN","NAN"
"2026-03-03 20:44:00",16979,12.59,-5.287,87.7,6.635,7.644,11.88,946.1813,-6.696,"NAN","NAN"
"2026-03-03 20:45:00",16980,12.59,-5.254,87.6,7.383,9.7,43.5,946.0453,-6.696,"NAN","NAN"
"2026-03-03 20:46:00",16981,12.59,-5.263,87.7,6.822,8.84,11.26,946.1813,-6.639,"NAN","NAN"
"2026-03-03 20:47:00",16982,12.59,-5.406,88.7,6.659,7.742,14.35,946.1813,-6.696,"NAN","NAN"
"2026-03-03 20:48:00",16983,12.59,-5.515,89.5,8.24,9.47,21.55,946.1813,-6.7,"NAN","NAN"
"2026-03-03 20:49:00",16984,12.59,-5.486,89.4,6.868,7.664,23.82,946.1813,-6.7,"NAN","NAN"
"2026-03-03 20:50:00",16985,12.59,-5.467,89.1,7.879,8.86,24.9,946.1813,-6.702,"NAN","NAN"
"2026-03-03 20:51:00",16986,12.59,-5.432,89,7.314,8.13,12.29,946.1813,-6.699,"NAN","NAN"
"2026-03-03 20:52:00",16987,12.59,-5.519,89.6,7.299,8.37,39.27,946.0453,-6.696,"NAN","NAN"
"2026-03-03 20:53:00",16988,12.59,-5.482,89.2,8.2,9.7,26.42,946.0453,-6.696,"NAN","NAN"
"2026-03-03 20:54:00",16989,12.59,-5.474,89.2,8.1,9.39,20.75,946.1813,-6.699,"NAN","NAN"
"2026-03-03 20:55:00",16990,12.59,-5.637,90.1,7.327,8.29,23.14,946.1813,-6.699,"NAN","NAN"
"2026-03-03 20:56:00",16991,12.59,-5.571,89.6,7.587,8.66,16.88,946.1813,-6.699,"NAN","NAN"
"2026-03-03 20:57:00",16992,12.59,-5.673,90,8.36,9.33,12.92,946.1813,-6.698,"NAN","NAN"
"2026-03-03 20:58:00",16993,12.59,-5.733,90.5,8.45,9.49,30.7,946.1813,-6.698,"NAN","NAN"
"2026-03-03 20:59:00",16994,12.59,-5.625,89.9,7.935,9.17,22.8,946.1813,-6.698,"NAN","NAN"
"2026-03-03 21:00:00",16995,12.59,-5.616,89.7,8.43,9.11,19.32,946.3174,-6.698,"NAN","NAN"
"2026-03-03 21:01:00",16996,12.59,-5.929,91.3,7.94,8.94,23.28,946.3174,-6.697,"NAN","NAN"
"2026-03-03 21:02:00",16997,12.59,-6.065,92.2,6.61,8.11,32.58,946.1813,-6.697,"NAN","NAN"
"2026-03-03 21:03:00",16998,12.59,-5.955,92.1,8.09,9.84,10.43,946.1813,-6.697,"NAN","NAN"
"2026-03-03 21:04:00",16999,12.59,-5.755,90.7,8.26,9.11,0.652,946.3174,-6.697,"NAN","NAN"
"2026-03-03 21:05:00",17000,12.59,-5.904,91.1,9.21,10.09,8.86,946.1813,-6.697,"NAN","NAN"
"2026-03-03 21:06:00",17001,12.59,-5.66,89.4,8.41,9.76,27.37,946.1813,-6.697,"NAN","NAN"
"2026-03-03 21:07:00",17002,12.59,-5.466,88.1,8.03,8.9,20.7,946.1813,-6.693,"NAN","NAN"
"2026-03-03 21:08:00",17003,12.59,-5.734,89.7,7.744,8.98,28.91,946.1813,-6.693,"NAN","NAN"
"2026-03-03 21:09:00",17004,12.59,-5.802,90.1,8.16,9.7,13.74,946.3174,-6.693,"NAN","NAN"
"2026-03-03 21:10:00",17005,12.59,-5.772,90,8.17,9.43,22.92,946.3174,-6.691,"NAN","NAN"
"2026-03-03 21:11:00",17006,12.59,-5.652,88.7,7.953,9.94,19.88,946.3174,-6.696,"NAN","NAN"
"2026-03-03 21:12:00",17007,12.59,-5.519,87.5,8.24,9.53,24.66,946.1813,-6.698,"NAN","NAN"
"2026-03-03 21:13:00",17008,12.59,-5.794,89.4,7.291,8.21,25.34,946.3174,-6.701,"NAN","NAN"
"2026-03-03 21:14:00",17009,12.59,-6.047,90.8,6.979,8.08,37.66,946.3174,-6.696,"NAN","NAN"
"2026-03-03 21:15:00",17010,12.59,-6.113,91.6,6.208,8.23,29.32,946.3174,-6.694,"NAN","NAN"
"2026-03-03 21:16:00",17011,12.59,-5.89,90.5,8.01,9.51,20.84,946.3174,-6.685,"NAN","NAN"
"2026-03-03 21:17:00",17012,12.59,-5.853,90.1,8.78,10.51,7.488,946.1813,-6.679,"NAN","NAN"
"2026-03-03 21:18:00",17013,12.59,-5.975,90.6,9.34,9.98,8.84,946.1813,-6.678,"NAN","NAN"
"2026-03-03 21:19:00",17014,12.59,-5.896,89.9,9.27,11.11,24.15,946.1813,-6.676,"NAN","NAN"
"2026-03-03 21:20:00",17015,12.59,-5.711,88.3,8.18,9.47,21.33,946.3174,-6.675,"NAN","NAN"
"2026-03-03 21:21:00",17016,12.59,-5.827,89.2,7.536,8.45,26.35,946.3174,-6.679,"NAN","NAN"
"2026-03-03 21:22:00",17017,12.59,-6.001,90.2,8.28,10.88,9.08,946.1813,-6.683,"NAN","NAN"
"2026-03-03 21:23:00",17018,12.59,-5.877,89.4,9.2,10.45,18.65,946.1813,-6.683,"NAN","NAN"
"2026-03-03 21:24:00",17019,12.59,-5.982,89.9,7.621,8.31,29.56,946.3174,-6.681,"NAN","NAN"
"2026-03-03 21:25:00",17020,12.59,-6.115,90.5,8.05,8.88,23.53,946.1813,-6.685,"NAN","NAN"
"2026-03-03 21:26:00",17021,12.59,-6.015,90.1,8.97,10.02,11.79,946.3174,-6.684,"NAN","NAN"
"2026-03-03 21:27:00",17022,12.59,-6.001,89.9,8.53,9.76,2.923,946.3174,-6.686,"NAN","NAN"
"2026-03-03 21:28:00",17023,12.59,-5.771,88.2,8.75,9.58,18.55,946.3174,-6.689,"NAN","NAN"
"2026-03-03 21:29:00",17024,12.59,-5.758,88.2,8.13,9.06,13.09,946.1813,-6.694,"NAN","NAN"
"2026-03-03 21:30:00",17025,12.59,-5.868,88.7,9.36,10.19,27,946.3174,-6.694,"NAN","NAN"
"2026-03-03 21:31:00",17026,12.59,-5.828,88.3,7.829,8.98,30.68,946.1813,-6.697,"NAN","NAN"
"2026-03-03 21:32:00",17027,12.59,-5.839,88,7.41,9.06,11.21,946.1813,-6.698,"NAN","NAN"
"2026-03-03 21:33:00",17028,12.59,-5.734,87.5,7.446,8.19,29.32,946.1813,-6.698,"NAN","NAN"
"2026-03-03 21:34:00",17029,12.59,-5.794,87.6,8.25,9.33,12.83,946.1813,-6.697,"NAN","NAN"
"2026-03-03 21:35:00",17030,12.59,-5.879,87.6,8.72,9.29,32.08,946.1813,-6.69,"NAN","NAN"
"2026-03-03 21:36:00",17031,12.59,-5.712,86.7,8.03,8.88,26.67,946.3174,-6.688,"NAN","NAN"
"2026-03-03 21:37:00",17032,12.59,-5.774,86.9,7.456,8.09,42.2,946.3174,-6.685,"NAN","NAN"
"2026-03-03 21:38:00",17033,12.59,-5.78,86.8,6.871,7.507,52,946.3174,-6.688,"NAN","NAN"
"2026-03-03 21:39:00",17034,12.59,-5.722,86.3,6.755,7.507,47.44,946.3174,-6.69,"NAN","NAN"
"2026-03-03 21:40:00",17035,12.59,-5.759,86.6,7.366,8.92,50.09,946.3174,-6.684,"NAN","NAN"
"2026-03-03 21:41:00",17036,12.59,-5.819,86.7,6.786,7.86,40.14,946.3174,-6.685,"NAN","NAN"
"2026-03-03 21:42:00",17037,12.59,-5.902,87.3,7.255,8.35,47.56,946.1813,-6.681,"NAN","NAN"
"2026-03-03 21:43:00",17038,12.59,-5.931,87.6,7.455,8.25,29.71,946.1813,-6.684,"NAN","NAN"
"2026-03-03 21:44:00",17039,12.59,-5.89,87.4,8.4,10.94,29.76,946.1813,-6.684,"NAN","NAN"
"2026-03-03 21:45:00",17040,12.59,-5.768,86.2,7.482,9.31,28.48,946.1813,-6.685,"NAN","NAN"
"2026-03-03 21:46:00",17041,12.59,-5.678,85.7,8.25,9.45,6.57,946.1813,-6.688,"NAN","NAN"
"2026-03-03 21:47:00",17042,12.59,-5.567,84.5,8.98,10.72,2.681,946.1813,-6.682,"NAN","NAN"
"2026-03-03 21:48:00",17043,12.59,-5.475,83.6,6.992,9.15,39.2,946.3174,-6.685,"NAN","NAN"
"2026-03-03 21:49:00",17044,12.59,-5.593,84.4,7.108,7.664,48.86,946.3174,-6.688,"NAN","NAN"
"2026-03-03 21:50:00",17045,12.59,-5.687,84.6,6.385,8.11,24.97,946.1813,-6.69,"NAN","NAN"
"2026-03-03 21:51:00",17046,12.59,-5.639,84.2,7.232,9.06,21.38,946.3174,-6.691,"NAN","NAN"
"2026-03-03 21:52:00",17047,12.59,-5.737,84.8,7.229,8.72,8.6,946.3174,-6.693,"NAN","NAN"
"2026-03-03 21:53:00",17048,12.59,-5.786,85.2,7.668,8.33,20.55,946.3174,-6.686,"NAN","NAN"
"2026-03-03 21:54:00",17049,12.59,-5.691,84.2,8.14,9.33,0.604,946.3174,-6.688,"NAN","NAN"
"2026-03-03 21:55:00",17050,12.59,-5.531,82.5,7.182,9.68,20,946.4535,-6.69,"NAN","NAN"
"2026-03-03 21:56:00",17051,12.59,-5.595,83.4,7.066,8.19,39.76,946.4535,-6.691,"NAN","NAN"
"2026-03-03 21:57:00",17052,12.59,-5.724,84.3,6.965,7.879,26.04,946.3174,-6.688,"NAN","NAN"
"2026-03-03 21:58:00",17053,12.59,-5.852,84.7,6.953,7.879,21.52,946.4535,-6.686,"NAN","NAN"
"2026-03-03 21:59:00",17054,12.59,-5.851,84.1,8,9.02,28.33,946.4535,-6.689,"NAN","NAN"
"2026-03-03 22:00:00",17055,12.59,-5.484,81,5.898,7.428,21.42,946.4535,-6.683,"NAN","NAN"
"2026-03-03 22:01:00",17056,12.59,-5.513,82.4,6.667,7.154,31.09,946.4535,-6.689,"NAN","NAN"
"2026-03-03 22:02:00",17057,12.59,-5.786,83.9,7.778,8.68,19.4,946.4535,-6.687,"NAN","NAN"
"2026-03-03 22:03:00",17058,12.59,-5.8,84.2,7.399,8.41,23.21,946.4535,-6.68,"NAN","NAN"
"2026-03-03 22:04:00",17059,12.59,-5.886,84.8,7.508,8.31,22.44,946.4535,-6.674,"NAN","NAN"
"2026-03-03 22:05:00",17060,12.59,-6.187,86,7.51,8.62,11.93,946.4535,-6.67,"NAN","NAN"
"2026-03-03 22:06:00",17061,12.59,-6.208,86.1,6.589,8.49,3.985,946.5896,-6.667,"NAN","NAN"
"2026-03-03 22:07:00",17062,12.59,-5.996,85.1,7.046,8.17,18.38,946.5896,-6.665,"NAN","NAN"
"2026-03-03 22:08:00",17063,12.59,-5.902,84.3,6.509,6.899,19.66,946.4535,-6.673,"NAN","NAN"
"2026-03-03 22:09:00",17064,12.59,-6.2,85.9,7.105,8.51,24.13,946.5896,-6.674,"NAN","NAN"
"2026-03-03 22:10:00",17065,12.59,-6.314,86.2,6.912,7.605,17.27,946.5896,-6.672,"NAN","NAN"
"2026-03-03 22:11:00",17066,12.59,-6.295,86,7.582,8.17,36.42,946.5896,-6.672,"NAN","NAN"
"2026-03-03 22:12:00",17067,12.59,-6.328,86.3,7.799,8.76,22.34,946.5896,-6.672,"NAN","NAN"
"2026-03-03 22:13:00",17068,12.59,-6.15,84.9,6.501,8.06,17,946.5896,-6.669,"NAN","NAN"
"2026-03-03 22:14:00",17069,12.59,-5.948,83,6.736,8.04,23.57,946.5896,-6.675,"NAN","NAN"
"2026-03-03 22:15:00",17070,12.59,-5.997,83.9,7.11,8.02,40.6,946.7256,-6.677,"NAN","NAN"
"2026-03-03 22:16:00",17071,12.59,-6.005,83.1,5.689,6.429,38.57,946.7256,-6.674,"NAN","NAN"
"2026-03-03 22:17:00",17072,12.59,-6.046,83.2,6.8,7.526,51.79,946.7256,-6.671,"NAN","NAN"
"2026-03-03 22:18:00",17073,12.59,-5.839,81.9,6.016,7.017,30.22,946.7256,-6.668,"NAN","NAN"
"2026-03-03 22:19:00",17074,12.59,-5.8,81.6,5.971,7.056,14.23,946.7256,-6.666,"NAN","NAN"
"2026-03-03 22:20:00",17075,12.59,-5.77,81.5,5.994,6.684,22.51,946.5896,-6.674,"NAN","NAN"
"2026-03-03 22:21:00",17076,12.59,-5.746,80.8,6.965,8.19,32.12,946.7256,-6.672,"NAN","NAN"
"2026-03-03 22:22:00",17077,12.59,-5.653,79.74,6.424,6.86,18.33,946.5896,-6.674,"NAN","NAN"
"2026-03-03 22:23:00",17078,12.59,-5.821,80.7,6.685,7.37,26.09,946.5896,-6.67,"NAN","NAN"
"2026-03-03 22:24:00",17079,12.59,-5.982,81.9,6.63,7.781,6.256,946.7256,-6.666,"NAN","NAN"
"2026-03-03 22:25:00",17080,12.59,-6.088,82.4,6.502,6.782,18.89,946.5896,-6.664,"NAN","NAN"
"2026-03-03 22:26:00",17081,12.59,-5.998,80.8,6.365,6.782,18.91,946.5896,-6.662,"NAN","NAN"
"2026-03-03 22:27:00",17082,12.59,-5.803,80.5,7.342,8.33,35.82,946.5896,-6.66,"NAN","NAN"
"2026-03-03 22:28:00",17083,12.59,-6.011,81.6,7.129,7.722,40.14,946.5896,-6.659,"NAN","NAN"
"2026-03-03 22:29:00",17084,12.59,-6.193,82.4,8.02,8.55,33.6,946.5896,-6.658,"NAN","NAN"
"2026-03-03 22:30:00",17085,12.59,-6.193,83,8.09,8.57,43.16,946.5896,-6.657,"NAN","NAN"
"2026-03-03 22:31:00",17086,12.59,-6.182,82.7,7.213,7.938,27.99,946.5896,-6.657,"NAN","NAN"
"2026-03-03 22:32:00",17087,12.59,-6.335,83.2,6.873,7.703,37.27,946.4535,-6.656,"NAN","NAN"
"2026-03-03 22:33:00",17088,12.59,-6.126,82,7.231,7.742,35.05,946.7256,-6.656,"NAN","NAN"
"2026-03-03 22:34:00",17089,12.59,-6.338,83.2,7.177,7.566,40.19,946.5896,-6.656,"NAN","NAN"
"2026-03-03 22:35:00",17090,12.59,-6.289,82.7,7.087,8.04,36.01,946.5896,-6.656,"NAN","NAN"
"2026-03-03 22:36:00",17091,12.59,-6.462,83.2,6.608,7.076,36.42,946.5896,-6.655,"NAN","NAN"
"2026-03-03 22:37:00",17092,12.59,-6.473,83.1,6.739,7.938,38.77,946.5896,-6.658,"NAN","NAN"
"2026-03-03 22:38:00",17093,12.59,-6.414,83.1,7.322,8.64,32.37,946.5896,-6.658,"NAN","NAN"
"2026-03-03 22:39:00",17094,12.59,-6.064,81.5,6.798,7.428,41.91,946.5896,-6.657,"NAN","NAN"
"2026-03-03 22:40:00",17095,12.59,-6.114,81.3,6.747,7.174,34.49,946.5896,-6.657,"NAN","NAN"
"2026-03-03 22:41:00",17096,12.59,-6.311,82.3,7.069,8.13,28.24,946.5896,-6.66,"NAN","NAN"
"2026-03-03 22:42:00",17097,12.59,-6.445,82.3,7.262,7.742,33.33,946.5896,-6.664,"NAN","NAN"
"2026-03-03 22:43:00",17098,12.59,-6.411,81.9,6.13,6.978,61.54,946.5896,-6.662,"NAN","NAN"
"2026-03-03 22:44:00",17099,12.59,-6.051,79.93,6.759,7.977,39.42,946.5896,-6.66,"NAN","NAN"
"2026-03-03 22:45:00",17100,12.59,-5.87,79.22,7.247,7.899,27.85,946.5896,-6.659,"NAN","NAN"
"2026-03-03 22:46:00",17101,12.59,-5.832,78.94,6.535,7.448,44.73,946.5896,-6.658,"NAN","NAN"
"2026-03-03 22:47:00",17102,12.59,-5.882,79.79,7.966,8.78,32,946.5896,-6.657,"NAN","NAN"
"2026-03-03 22:48:00",17103,12.59,-5.906,79.84,7.402,7.918,38.53,946.5896,-6.657,"NAN","NAN"
"2026-03-03 22:49:00",17104,12.59,-6.093,81.1,8.44,9.53,28.31,946.5896,-6.656,"NAN","NAN"
"2026-03-03 22:50:00",17105,12.59,-6.152,81.3,7.489,8.74,8.77,946.5896,-6.656,"NAN","NAN"
"2026-03-03 22:51:00",17106,12.59,-6.398,82.6,8.05,9.19,30.34,946.5896,-6.656,"NAN","NAN"
"2026-03-03 22:52:00",17107,12.59,-6.593,83,7.192,7.997,41.59,946.5896,-6.656,"NAN","NAN"
"2026-03-03 22:53:00",17108,12.59,-6.761,83.5,7.312,8.33,22.49,946.7256,-6.655,"NAN","NAN"
"2026-03-03 22:54:00",17109,12.59,-6.882,85.2,7.301,8.39,26.18,946.7256,-6.655,"NAN","NAN"
