"TOA5","CR850_Kayleigh","CR800","19785","CR800.Std.32.06","CPU:mini_AWS_Kayleigh.CR8","62587","Res_data_1_min"
"2026-03-04 19:42:00",3245,12.72,-6.44,72.91,6.733,8.83,54.42
"2026-03-04 19:43:00",3246,12.72,-6.454,72.44,6.02,7.697,50.71
"2026-03-04 19:44:00",3247,12.72,-6.451,72.88,4.423,5.098,81.9
"2026-03-04 19:45:00",3248,12.72,-6.468,72.3,4.451,6.997,61.76
"2026-03-04 19:46:00",3249,12.72,-6.451,71.99,0.866,2.799,209.3
"2026-03-04 19:47:00",3250,12.72,-6.434,72.1,0.969,1.666,74.63
"2026-03-04 19:48:00",3251,12.72,-6.442,72.1,4.701,7.364,71.35
"2026-03-04 19:49:00",3252,12.72,-6.396,71.49,4.326,8.33,179.8
"2026-03-04 19:50:00",3253,12.72,-6.391,72.34,3.962,6.697,131.3
"2026-03-04 19:51:00",3254,12.72,-6.439,72.68,3.846,6.931,184.7
"2026-03-04 19:52:00",3255,12.72,-6.462,72.34,2.013,4.565,282.5
"2026-03-04 19:53:00",3256,12.72,-6.46,72.81,1.888,4.765,292.2
"2026-03-04 19:54:00",3257,12.72,-6.471,73.02,2.53,5.831,333.6
"2026-03-04 19:55:00",3258,12.72,-6.505,73.36,6.953,11.13,21.1
"2026-03-04 19:56:00",3259,12.72,-6.539,73.22,8.4,14.33,1.473
"2026-03-04 19:57:00",3260,12.72,-6.511,73.22,6.386,9.93,48.99
"2026-03-04 19:58:00",3261,12.72,-6.514,73.05,5.592,7.63,25.06
"2026-03-04 19:59:00",3262,12.72,-6.528,72.98,4.237,5.531,48.12
"2026-03-04 20:00:00",3263,12.72,-6.502,72.71,0.833,3.099,55.68
"2026-03-04 20:01:00",3264,12.72,-6.516,73.29,5.059,8.33,59.13
"2026-03-04 20:02:00",3265,12.72,-6.511,73.76,4.876,7.33,97
"2026-03-04 20:03:00",3266,12.72,-6.556,73.83,5.573,10.83,34.7
"2026-03-04 20:04:00",3267,12.72,-6.587,74.04,3.726,7.93,16.76
"2026-03-04 20:05:00",3268,12.72,-6.607,74.78,5.986,9.56,30.98
"2026-03-04 20:06:00",3269,12.72,-6.667,75.19,7.794,9.2,39.07
"2026-03-04 20:07:00",3270,12.72,-6.712,75.33,9.16,14.23,47.33
"2026-03-04 20:08:00",3271,12.72,-6.698,74.75,7.511,11.36,62.34
"2026-03-04 20:09:00",3272,12.72,-6.698,75.4,5.692,9.23,61.57
"2026-03-04 20:10:00",3273,12.72,-6.706,75.5,7.464,14.93,47.16
"2026-03-04 20:11:00",3274,12.72,-6.715,75.36,5.101,8.06,41.8
"2026-03-04 20:12:00",3275,12.72,-6.726,75.43,7.272,10.2,47.9
"2026-03-04 20:13:00",3276,12.72,-6.738,75.84,7.528,10.53,36.82
"2026-03-04 20:14:00",3277,12.72,-6.76,75.94,8.24,10.96,72.58
"2026-03-04 20:15:00",3278,12.72,-6.774,75.77,6.367,9.23,50.51
"2026-03-04 20:16:00",3279,12.72,-6.78,76.21,8.66,11.43,65.34
"2026-03-04 20:17:00",3280,12.72,-6.808,76.45,6.545,8.56,49.74
"2026-03-04 20:18:00",3281,12.72,-6.862,77.13,8.17,10.76,73.09
"2026-03-04 20:19:00",3282,12.72,-6.876,77.27,7.528,9.93,65.92
"2026-03-04 20:20:00",3283,12.73,-6.876,77.4,6.184,9.73,54.13
"2026-03-04 20:21:00",3284,12.73,-6.902,77.5,5.67,10.9,47.45
"2026-03-04 20:22:00",3285,12.72,-6.905,77.64,7.458,8.5,49.16
"2026-03-04 20:23:00",3286,12.72,-6.944,77.2,7.497,8.96,49.4
"2026-03-04 20:24:00",3287,12.72,-6.905,76.48,5.145,7.297,51.62
"2026-03-04 20:25:00",3288,12.73,-6.854,76.14,6.808,9.86,54.71
"2026-03-04 20:26:00",3289,12.73,-6.845,75.67,7.883,10.4,42.64
"2026-03-04 20:27:00",3290,12.72,-6.774,75.02,5.695,8.83,155.9
"2026-03-04 20:28:00",3291,12.73,-6.735,74.75,1.219,2.532,76.08
"2026-03-04 20:29:00",3292,12.73,-6.721,75.29,6.514,10.43,74.05
"2026-03-04 20:30:00",3293,12.73,-6.749,75.33,7.422,9.5,130.1
"2026-03-04 20:31:00",3294,12.73,-6.738,75.16,5.725,7.73,164
"2026-03-04 20:32:00",3295,12.73,-6.729,75.12,4.593,6.831,75.5
"2026-03-04 20:33:00",3296,12.73,-6.74,75.46,4.32,6.064,88.2
"2026-03-04 20:34:00",3297,12.73,-6.772,75.8,6.136,9.26,61.52
"2026-03-04 20:35:00",3298,12.73,-6.76,75.77,6.933,10.16,78.52
"2026-03-04 20:36:00",3299,12.73,-6.757,75.74,5.764,7.364,71.95
"2026-03-04 20:37:00",3300,12.73,-6.76,75.97,5.667,8.23,85
"2026-03-04 20:38:00",3301,12.73,-6.786,76.08,3.318,3.865,102.5
"2026-03-04 20:39:00",3302,12.73,-6.823,76.31,2.796,3.365,98.3
"2026-03-04 20:40:00",3303,12.73,-6.831,76.28,3.837,4.698,89.6
"2026-03-04 20:41:00",3304,12.73,-6.874,76.96,4.151,5.698,79.44
"2026-03-04 20:42:00",3305,12.73,-6.916,77.78,5.148,6.664,79.44
"2026-03-04 20:43:00",3306,12.73,-6.973,78.59,4.387,4.931,72.58
"2026-03-04 20:44:00",3307,12.73,-6.993,78.9,2.971,3.465,79.29
"2026-03-04 20:45:00",3308,12.73,-7.052,79.41,4.087,4.432,66.59
"2026-03-04 20:46:00",3309,12.73,-7.114,79.92,3.465,4.298,55.2
"2026-03-04 20:47:00",3310,12.73,-7.177,80.4,3.288,3.599,55.58
"2026-03-04 20:48:00",3311,12.73,-7.256,81.1,3.113,3.432,49.59
"2026-03-04 20:49:00",3312,12.73,-7.296,82,4.121,4.532,43.8
"2026-03-04 20:50:00",3313,12.73,-7.386,82.8,3.896,4.265,49.26
"2026-03-04 20:51:00",3314,12.73,-7.412,83.4,3.485,3.898,53.94
"2026-03-04 20:52:00",3315,12.73,-7.477,83.6,3.376,3.932,80.2
"2026-03-04 20:53:00",3316,12.73,-7.474,84,4.429,4.898,71.42
"2026-03-04 20:54:00",3317,12.73,-7.455,84,4.49,5.464,45.18
"2026-03-04 20:55:00",3318,12.73,-7.421,84.2,4.64,5.131,50.27
"2026-03-04 20:56:00",3319,12.73,-7.429,84.4,5.162,5.931,38.42
"2026-03-04 20:57:00",3320,12.73,-7.497,84.8,5.873,6.497,44.67
"2026-03-04 20:58:00",3321,12.73,-7.582,85.3,5.542,6.098,49.62
"2026-03-04 20:59:00",3322,12.73,-7.63,85.9,6.195,6.597,50.22
"2026-03-04 21:00:00",3323,12.73,-7.647,86.4,6,6.297,43.99
"2026-03-04 21:01:00",3324,12.73,-7.647,86.7,6.658,8.4,53.94
"2026-03-04 21:02:00",3325,12.73,-7.636,86.9,6.395,7.197,62.63
"2026-03-04 21:03:00",3326,12.73,-7.698,87.3,5.864,6.364,49.4
"2026-03-04 21:04:00",3327,12.73,-7.755,88.2,6.742,7.897,56.74
"2026-03-04 21:05:00",3328,12.73,-7.735,90.2,7.161,7.73,60.22
"2026-03-04 21:06:00",3329,12.73,-7.687,91,7.039,9.33,58.92
"2026-03-04 21:07:00",3330,12.73,-7.644,91.3,7.611,8.56,71.45
"2026-03-04 21:08:00",3331,12.73,-7.551,91.5,8.55,9.7,69.97
"2026-03-04 21:09:00",3332,12.73,-7.489,91.6,9.02,9.66,75.94
"2026-03-04 21:10:00",3333,12.73,-7.452,91.5,8.2,8.6,73.06
"2026-03-04 21:11:00",3334,12.73,-7.469,91.7,6.397,7.23,65.92
"2026-03-04 21:12:00",3335,12.73,-7.5,91.7,6.667,7.164,65.34
"2026-03-04 21:13:00",3336,12.73,-7.548,91.7,5.95,6.364,58.96
"2026-03-04 21:14:00",3337,12.73,-7.593,91.9,6.436,7.13,64.01
"2026-03-04 21:15:00",3338,12.73,-7.588,92.1,6.867,7.664,63.31
"2026-03-04 21:16:00",3339,12.73,-7.613,92.2,7.275,8.1,68.72
"2026-03-04 21:17:00",3340,12.73,-7.647,92.4,6.992,7.264,70.6
"2026-03-04 21:18:00",3341,12.73,-7.681,92.7,6.67,7.464,64.32
"2026-03-04 21:19:00",3342,12.73,-7.71,92.9,5.948,6.864,51.77
"2026-03-04 21:20:00",3343,12.73,-7.752,93.2,6.334,7.963,69.61
"2026-03-04 21:21:00",3344,12.73,-7.729,93.4,7.194,7.997,77.63
"2026-03-04 21:22:00",3345,12.73,-7.71,93.8,7.086,7.864,70.67
"2026-03-04 21:23:00",3346,12.73,-7.721,94,7.622,8.23,76.28
"2026-03-04 21:24:00",3347,12.73,-7.707,94.2,6.339,7.497,72.1
"2026-03-04 21:25:00",3348,12.73,-7.738,94.3,5.914,7.097,68.96
"2026-03-04 21:26:00",3349,12.73,-7.749,94.4,6.075,6.531,65.48
"2026-03-04 21:27:00",3350,12.73,-7.729,94.5,6.023,6.797,61.76
"2026-03-04 21:28:00",3351,12.73,-7.724,94.5,6.395,7.164,65.77
"2026-03-04 21:29:00",3352,12.73,-7.732,94.6,6.02,6.664,63.91
"2026-03-04 21:30:00",3353,12.73,-7.718,94.6,5.737,6.597,70.26
"2026-03-04 21:31:00",3354,12.73,-7.727,94.7,6.461,6.797,69.39
"2026-03-04 21:32:00",3355,12.73,-7.772,94.7,6.303,7.73,72.51
"2026-03-04 21:33:00",3356,12.73,-7.758,94.8,6.153,7.33,77.31
"2026-03-04 21:34:00",3357,12.73,-7.738,94.7,6.242,7.13,70.99
"2026-03-04 21:35:00",3358,12.73,-7.744,94.7,6.314,6.997,79.1
"2026-03-04 21:36:00",3359,12.73,-7.766,94.8,6.553,6.831,66.21
"2026-03-04 21:37:00",3360,12.73,-7.761,94.8,6.173,6.597,69.44
"2026-03-04 21:38:00",3361,12.73,-7.746,94.8,5.839,6.597,68.65
"2026-03-04 21:39:00",3362,12.73,-7.775,94.7,5.956,6.397,63.62
"2026-03-04 21:40:00",3363,12.73,-7.775,94.8,6.25,6.864,63.58
"2026-03-04 21:41:00",3364,12.73,-7.775,94.7,5.8,6.497,62.13
"2026-03-04 21:42:00",3365,12.73,-7.814,94.7,5.506,6.131,64.42
"2026-03-04 21:43:00",3366,12.73,-7.783,94.7,5.328,5.698,69.49
"2026-03-04 21:44:00",3367,12.73,-7.809,94.6,5.381,6.131,65.51
"2026-03-04 21:45:00",3368,12.73,-7.817,94.6,5.581,6.764,74.44
"2026-03-04 21:46:00",3369,12.73,-7.795,94.6,6.42,7.197,72.58
"2026-03-04 21:47:00",3370,12.73,-7.814,94.6,5.34,5.898,58.58
"2026-03-04 21:48:00",3371,12.73,-7.829,94.4,5.265,5.598,67.46
"2026-03-04 21:49:00",3372,12.73,-7.823,94.3,6.894,7.83,57.64
"2026-03-04 21:50:00",3373,12.73,-7.803,94.3,6.622,7.13,65.77
"2026-03-04 21:51:00",3374,12.73,-7.831,94.2,6.142,7.264,60.22
"2026-03-04 21:52:00",3375,12.73,-7.851,94.1,5.298,5.931,60.82
"2026-03-04 21:53:00",3376,12.73,-7.863,94,4.512,5.131,58.6
"2026-03-04 21:54:00",3377,12.73,-7.891,94,4.837,5.198,58.43
"2026-03-04 21:55:00",3378,12.73,-7.902,94,4.143,5.331,35.74
"2026-03-04 21:56:00",3379,12.73,-7.928,93.9,2.485,3.032,56.07
"2026-03-04 21:57:00",3380,12.73,-7.933,94,3.199,3.798,38.46
"2026-03-04 21:58:00",3381,12.73,-7.936,94,2.735,3.199,52.4
"2026-03-04 21:59:00",3382,12.73,-7.959,94,3.207,3.699,68.28
"2026-03-04 22:00:00",3383,12.73,-7.939,94,4.712,5.365,57.9
"2026-03-04 22:01:00",3384,12.73,-7.939,94.1,5.029,5.664,58.77
"2026-03-04 22:02:00",3385,12.73,-7.953,94,4.976,5.431,51.31
"2026-03-04 22:03:00",3386,12.73,-7.967,94.1,5.748,6.297,59.71
"2026-03-04 22:04:00",3387,12.73,-7.97,94.1,5.62,6.098,59.37
"2026-03-04 22:05:00",3388,12.73,-7.993,94,5.817,6.164,58.26
"2026-03-04 22:06:00",3389,12.73,-7.996,94.1,5.545,6.297,57.8
"2026-03-04 22:07:00",3390,12.73,-8,94,5.503,5.831,63.12
"2026-03-04 22:08:00",3391,12.73,-7.999,94.1,5.631,6.531,64.9
"2026-03-04 22:09:00",3392,12.73,-7.993,94,5.72,6.764,65.82
"2026-03-04 22:10:00",3393,12.73,-7.962,94,4.973,5.498,77
"2026-03-04 22:11:00",3394,12.73,-7.965,94,5.192,5.431,73.45
"2026-03-04 22:12:00",3395,12.73,-7.99,94,4.929,5.298,65.48
"2026-03-04 22:13:00",3396,12.73,-8,93.9,5.528,6.164,68.48
"2026-03-04 22:14:00",3397,12.73,-8.04,93.8,5.662,6.164,66.26
"2026-03-04 22:15:00",3398,12.73,-8.06,93.8,5.542,6.964,69.44
"2026-03-04 22:16:00",3399,12.73,-8.07,93.8,5.07,6.331,63.7
"2026-03-04 22:17:00",3400,12.73,-8.07,93.8,4.776,4.965,65.82
"2026-03-04 22:18:00",3401,12.73,-8.07,93.9,5.19,5.931,53.55
"2026-03-04 22:19:00",3402,12.73,-8.07,93.9,5.315,5.831,58.58
"2026-03-04 22:20:00",3403,12.73,-8.07,93.9,5.056,5.431,58.75
"2026-03-04 22:21:00",3404,12.73,-8.08,93.9,5.273,6.364,62.66
"2026-03-04 22:22:00",3405,12.73,-8.06,94,5.526,6.531,65.39
"2026-03-04 22:23:00",3406,12.73,-8.06,93.9,4.773,5.365,68.24
"2026-03-04 22:24:00",3407,12.73,-8.08,93.9,4.54,4.831,63.99
"2026-03-04 22:25:00",3408,12.73,-8.08,93.8,3.81,4.232,63.89
"2026-03-04 22:26:00",3409,12.73,-8.1,93.8,3.562,3.898,59.16
"2026-03-04 22:27:00",3410,12.73,-8.1,93.7,3.615,4.132,64.13
"2026-03-04 22:28:00",3411,12.73,-8.11,93.7,3.851,4.498,56.16
"2026-03-04 22:29:00",3412,12.73,-8.13,93.6,4.179,5.198,41.87
"2026-03-04 22:30:00",3413,12.73,-8.16,93.5,4.582,4.998,55.99
"2026-03-04 22:31:00",3414,12.73,-8.13,93.5,5.501,6.131,52.56
"2026-03-04 22:32:00",3415,12.73,-8.12,93.5,5.998,6.497,54.28
"2026-03-04 22:33:00",3416,12.73,-8.09,93.4,4.873,6.031,57.47
"2026-03-04 22:34:00",3417,12.73,-8.1,93.2,5.728,6.531,64.64
"2026-03-04 22:35:00",3418,12.73,-8.14,93.1,5.167,5.498,61.86
"2026-03-04 22:36:00",3419,12.73,-8.15,93,4.623,4.931,57.8
"2026-03-04 22:37:00",3420,12.73,-8.15,93,3.921,4.498,57.9
"2026-03-04 22:38:00",3421,12.73,-8.18,93,3.596,3.898,59.83
"2026-03-04 22:39:00",3422,12.73,-8.22,93,4.021,4.831,60.75
"2026-03-04 22:40:00",3423,12.73,-8.2,92.9,3.982,5.131,71.08
"2026-03-04 22:41:00",3424,12.73,-8.19,92.9,4.412,5.631,56.07
"2026-03-04 22:42:00",3425,12.73,-8.2,92.9,3.94,4.532,58.77
"2026-03-04 22:43:00",3426,12.73,-8.2,92.9,4.745,5.464,57.22
"2026-03-04 22:44:00",3427,12.73,-8.2,92.8,4.52,5.065,64.95
"2026-03-04 22:45:00",3428,12.73,-8.2,92.7,6.045,6.631,65.53
"2026-03-04 22:46:00",3429,12.73,-8.19,92.7,6.581,7.097,72.85
"2026-03-04 22:47:00",3430,12.73,-8.19,92.7,6.6,7.197,67.87
"2026-03-04 22:48:00",3431,12.73,-8.16,92.7,6.5,7.43,65.53
"2026-03-04 22:49:00",3432,12.73,-8.16,92.7,5.773,6.497,61.28
"2026-03-04 22:50:00",3433,12.73,-8.21,92.6,6.286,7.197,64.69
"2026-03-04 22:51:00",3434,12.72,-8.18,92.6,6.953,7.897,66.3
"2026-03-04 22:52:00",3435,12.73,-8.19,92.6,6.02,6.764,66.4
"2026-03-04 22:53:00",3436,12.73,-8.21,92.6,7.186,7.764,69.8
"2026-03-04 22:54:00",3437,12.73,-8.2,92.8,6.375,7.097,76.54
"2026-03-04 22:55:00",3438,12.72,-8.22,92.8,5.581,6.297,70.67
"2026-03-04 22:56:00",3439,12.73,-8.25,92.8,5.473,5.831,69.15
"2026-03-04 22:57:00",3440,12.72,-8.25,92.9,5.634,6.131,69.44
"2026-03-04 22:58:00",3441,12.72,-8.24,92.9,5.006,5.464,72.58
"2026-03-04 22:59:00",3442,12.72,-8.25,93,5.506,6.131,64.4
"2026-03-04 23:00:00",3443,12.73,-8.23,93.1,5.351,6.031,72.46
"2026-03-04 23:01:00",3444,12.73,-8.24,93.1,5.101,5.964,78.47
"2026-03-04 23:02:00",3445,12.73,-8.24,93.1,5.162,5.731,74.39
"2026-03-04 23:03:00",3446,12.73,-8.24,93.2,5.045,5.931,78.86
"2026-03-04 23:04:00",3447,12.72,-8.24,93.1,5.681,6.697,69.66
"2026-03-04 23:05:00",3448,12.72,-8.21,93.1,6.514,7.297,75.65
"2026-03-04 23:06:00",3449,12.73,-8.22,93.1,6.547,7.397,69.25
"2026-03-04 23:07:00",3450,12.72,-8.22,93.2,6.922,7.764,75.17
"2026-03-04 23:08:00",3451,12.72,-8.24,93,7.108,7.53,73.45
"2026-03-04 23:09:00",3452,12.72,-8.25,93.1,7.244,7.797,59.33
"2026-03-04 23:10:00",3453,12.72,-8.25,93.1,6.117,6.764,68.04
"2026-03-04 23:11:00",3454,12.72,-8.28,93.1,5.226,5.698,64.9
"2026-03-04 23:12:00",3455,12.72,-8.28,93.1,4.879,5.398,64.47
"2026-03-04 23:13:00",3456,12.72,-8.3,93.1,5.617,6.997,67.99
"2026-03-04 23:14:00",3457,12.72,-8.31,93.2,6.347,7.264,59.81
"2026-03-04 23:15:00",3458,12.72,-8.28,93.1,5.598,6.331,71.16
"2026-03-04 23:16:00",3459,12.72,-8.3,93.3,6.136,7.497,64.15
"2026-03-04 23:17:00",3460,12.72,-8.28,93.3,5.781,6.664,68.81
"2026-03-04 23:18:00",3461,12.73,-8.29,93.3,5.362,6.131,61.89
"2026-03-04 23:19:00",3462,12.72,-8.3,93.2,5.606,6.164,62.63
"2026-03-04 23:20:00",3463,12.72,-8.34,93.1,4.987,5.731,65.36
"2026-03-04 23:21:00",3464,12.73,-8.38,93.1,5.526,6.064,70.55
"2026-03-04 23:22:00",3465,12.72,-8.37,93.1,5.031,6.364,57.52
"2026-03-04 23:23:00",3466,12.72,-8.41,93,4.037,4.965,72.34
"2026-03-04 23:24:00",3467,12.72,-8.43,93.1,5.545,6.098,70.89
"2026-03-04 23:25:00",3468,12.72,-8.41,93.1,4.798,5.331,60.27
"2026-03-04 23:26:00",3469,12.72,-8.46,93.1,5.589,5.998,64.64
"2026-03-04 23:27:00",3470,12.72,-8.45,93.1,5.439,5.898,63.55
"2026-03-04 23:28:00",3471,12.72,-8.46,93.2,5.773,6.531,65.85
"2026-03-04 23:29:00",3472,12.72,-8.43,93.2,6.5,7.53,65.58
"2026-03-04 23:30:00",3473,12.72,-8.4,93.1,6.011,6.564,69.15
"2026-03-04 23:31:00",3474,12.72,-8.4,93.2,5.134,5.898,64.86
"2026-03-04 23:32:00",3475,12.72,-8.41,93,5.001,5.431,69.49
"2026-03-04 23:33:00",3476,12.72,-8.45,92.9,5.248,6.098,67.66
"2026-03-04 23:34:00",3477,12.72,-8.44,93,4.562,5.065,63.75
"2026-03-04 23:35:00",3478,12.72,-8.47,92.9,4.884,5.664,68.43
"2026-03-04 23:36:00",3479,12.72,-8.51,92.7,4.601,5.198,65
"2026-03-04 23:37:00",3480,12.72,-8.49,92.7,5.02,5.798,61.38
"2026-03-04 23:38:00",3481,12.72,-8.51,92.6,4.959,6.064,62.73
"2026-03-04 23:39:00",3482,12.72,-8.55,92.6,4.576,5.631,53.31
"2026-03-04 23:40:00",3483,12.72,-8.56,92.4,4.598,5.065,51.77
"2026-03-04 23:41:00",3484,12.72,-8.6,92.3,4.637,5.265,61.96
"2026-03-04 23:42:00",3485,12.72,-8.63,92.2,4.418,4.931,53.72
"2026-03-04 23:43:00",3486,12.72,-8.63,92.2,4.695,5.065,56.45
"2026-03-04 23:44:00",3487,12.72,-8.64,92.1,4.368,5.031,54.09
"2026-03-04 23:45:00",3488,12.72,-8.69,92.1,3.743,4.365,55.68
"2026-03-04 23:46:00",3489,12.72,-8.7,92,3.574,3.932,53.27
"2026-03-04 23:47:00",3490,12.72,-8.74,91.9,3.607,4.265,52.01
"2026-03-04 23:48:00",3491,12.72,-8.79,91.9,4.093,5.331,57.81
"2026-03-04 23:49:00",3492,12.72,-8.83,91.9,3.948,4.965,63.12
"2026-03-04 23:50:00",3493,12.72,-8.84,91.9,3.918,4.498,48.73
"2026-03-04 23:51:00",3494,12.72,-8.88,91.8,2.879,3.265,46.41
"2026-03-04 23:52:00",3495,12.72,-8.93,91.8,3.224,3.599,78.21
"2026-03-04 23:53:00",3496,12.72,-8.92,92,3.926,4.665,60.08
"2026-03-04 23:54:00",3497,12.72,-8.88,92.1,3.693,4.332,46.12
"2026-03-04 23:55:00",3498,12.72,-8.91,92.1,2.691,3.232,41.77
"2026-03-04 23:56:00",3499,12.72,-8.89,92,1.833,2.266,43.61
"2026-03-04 23:57:00",3500,12.72,-8.94,92,2.785,3.699,56.55
"2026-03-04 23:58:00",3501,12.72,-8.99,92.1,2.449,2.899,50.85
"2026-03-04 23:59:00",3502,12.72,-9.02,91.9,3.199,3.665,56.26
"2026-03-05 00:00:00",3503,12.72,-9.06,92.1,3.135,3.632,57.93
"2026-03-05 00:01:00",3504,12.72,-9.02,92.1,3.213,4.165,52.21
"2026-03-05 00:02:00",3505,12.72,-9.04,92.1,2.924,3.099,48.92
"2026-03-05 00:03:00",3506,12.72,-9.03,92.2,2.674,3.199,53.18
"2026-03-05 00:04:00",3507,12.72,-9.01,92.3,3.31,3.898,56.1
"2026-03-05 00:05:00",3508,12.72,-8.99,92.3,3.679,4.165,61.36
"2026-03-05 00:06:00",3509,12.72,-8.94,92.3,3.565,4.132,52.31
"2026-03-05 00:07:00",3510,12.72,-8.95,92.3,3.932,4.865,48.49
"2026-03-05 00:08:00",3511,12.72,-8.93,92.3,3.732,4.065,50.88
"2026-03-05 00:09:00",3512,12.72,-8.96,92.1,4.048,4.865,62.98
"2026-03-05 00:10:00",3513,12.72,-8.95,92.1,3.696,4.532,55.88
"2026-03-05 00:11:00",3514,12.72,-8.98,92,4.29,5.531,52.98
"2026-03-05 00:12:00",3515,12.72,-8.97,92.1,4.965,6.131,70.76
"2026-03-05 00:13:00",3516,12.72,-8.94,92.2,5.276,6.231,57.81
"2026-03-05 00:14:00",3517,12.72,-8.91,92.1,4.84,5.365,61.39
"2026-03-05 00:15:00",3518,12.72,-8.91,92.1,4.443,4.865,62.93
"2026-03-05 00:16:00",3519,12.72,-8.94,92,4.687,5.165,67.47
"2026-03-05 00:17:00",3520,12.72,-8.94,92,5.098,5.998,63.37
"2026-03-05 00:18:00",3521,12.72,-8.97,91.9,4.962,5.531,64.24
"2026-03-05 00:19:00",3522,12.72,-8.99,91.8,4.656,4.998,65.98
"2026-03-05 00:20:00",3523,12.72,-9.03,91.7,4.112,4.398,60.91
"2026-03-05 00:21:00",3524,12.72,-9.05,91.7,3.798,4.198,58.1
"2026-03-05 00:22:00",3525,12.72,-9.06,91.7,4.018,4.532,67.38
"2026-03-05 00:23:00",3526,12.72,-9.05,91.8,5.134,5.931,51.34
"2026-03-05 00:24:00",3527,12.72,-9,91.7,4.99,5.531,61.41
"2026-03-05 00:25:00",3528,12.72,-9,91.7,5.734,7.23,60.35
"2026-03-05 00:26:00",3529,12.72,-8.97,91.8,5.884,6.831,71.14
"2026-03-05 00:27:00",3530,12.72,-9,91.5,4.068,5.031,65.93
"2026-03-05 00:28:00",3531,12.72,-9.05,91.4,4.14,4.865,75.08
"2026-03-05 00:29:00",3532,12.72,-9.05,91.5,3.823,4.032,70.08
"2026-03-05 00:30:00",3533,12.72,-9.06,91.6,4.054,5.098,60.76
"2026-03-05 00:31:00",3534,12.72,-9.05,91.5,5.526,6.098,67.09
"2026-03-05 00:32:00",3535,12.72,-9.04,91.6,5.484,6.131,80.7
"2026-03-05 00:33:00",3536,12.72,-9.04,91.6,5.253,5.931,72.4
"2026-03-05 00:34:00",3537,12.72,-9.02,91.7,5.273,5.898,72.88
"2026-03-05 00:35:00",3538,12.72,-9.04,91.7,4.737,5.265,72.79
"2026-03-05 00:36:00",3539,12.72,-9.03,91.6,4.826,5.065,75.15
"2026-03-05 00:37:00",3540,12.72,-9.04,91.7,4.743,5.098,68.03
"2026-03-05 00:38:00",3541,12.72,-9.04,91.7,4.32,5.165,66.27
"2026-03-05 00:39:00",3542,12.72,-9.05,91.8,5.187,6.031,66.46
"2026-03-05 00:40:00",3543,12.72,-9.03,91.7,4.662,5.631,67.86
"2026-03-05 00:41:00",3544,12.72,-9.02,91.6,4.834,5.764,72.93
"2026-03-05 00:42:00",3545,12.72,-9.06,91.6,5.609,6.131,71.68
"2026-03-05 00:43:00",3546,12.72,-9.04,91.6,5.342,5.698,71.34
"2026-03-05 00:44:00",3547,12.72,-9.04,91.6,5.228,5.864,72.81
"2026-03-05 00:45:00",3548,12.72,-9.03,91.6,6.059,6.897,73.27
"2026-03-05 00:46:00",3549,12.72,-8.97,91.6,5.995,6.564,64.43
"2026-03-05 00:47:00",3550,12.72,-8.95,91.5,4.99,5.764,73.71
"2026-03-05 00:48:00",3551,12.72,-8.98,91.4,4.557,4.965,59.87
"2026-03-05 00:49:00",3552,12.72,-8.99,91.3,5.637,7.097,61.39
"2026-03-05 00:50:00",3553,12.72,-8.94,91.3,5.981,6.864,69.1
"2026-03-05 00:51:00",3554,12.72,-8.9,91,6.267,6.997,75.16
"2026-03-05 00:52:00",3555,12.72,-8.86,90.9,7.125,8.06,64.92
"2026-03-05 00:53:00",3556,12.72,-8.85,90.5,6.531,7.697,63.42
"2026-03-05 00:54:00",3557,12.72,-8.85,90.3,6.217,7.197,61.66
"2026-03-05 00:55:00",3558,12.72,-8.88,90,5.087,5.731,63.56
"2026-03-05 00:56:00",3559,12.72,-8.92,90,6.009,6.531,52.89
"2026-03-05 00:57:00",3560,12.72,-8.91,89.9,5.317,6.331,48.11
"2026-03-05 00:58:00",3561,12.72,-8.93,89.9,5.645,6.497,53.25
"2026-03-05 00:59:00",3562,12.72,-8.94,89.9,5.484,6.564,58.49
"2026-03-05 01:00:00",3563,12.72,-8.94,90,5.664,6.131,58.49
"2026-03-05 01:01:00",3564,12.72,-8.92,89.8,6.034,6.631,59.34
"2026-03-05 01:02:00",3565,12.72,-8.92,89.6,5.556,6.231,63.95
"2026-03-05 01:03:00",3566,12.72,-8.88,89.4,5.464,6.098,59.75
"2026-03-05 01:04:00",3567,12.72,-8.89,89.1,5.698,6.397,59.07
"2026-03-05 01:05:00",3568,12.72,-8.91,88.9,5.29,5.731,55.64
"2026-03-05 01:06:00",3569,12.72,-8.92,88.7,4.973,5.431,58.59
"2026-03-05 01:07:00",3570,12.72,-8.88,88.5,5.198,5.664,55.69
"2026-03-05 01:08:00",3571,12.72,-8.86,88.3,5.198,5.798,52.84
"2026-03-05 01:09:00",3572,12.72,-8.88,88.2,5.281,5.864,64.97
"2026-03-05 01:10:00",3573,12.72,-8.88,88,4.934,6.164,55.31
"2026-03-05 01:11:00",3574,12.72,-8.87,87.9,4.579,5.265,49.92
"2026-03-05 01:12:00",3575,12.72,-8.86,87.6,4.315,5.098,40.86
"2026-03-05 01:13:00",3576,12.72,-8.9,87.5,4.745,5.431,42.36
"2026-03-05 01:14:00",3577,12.72,-8.92,87.3,3.912,4.665,12.99
"2026-03-05 01:15:00",3578,12.72,-8.97,87.5,2.993,3.432,22.75
