"TOA5","CR850_Kayleigh","CR800","19785","CR800.Std.32.06","CPU:mini_AWS_Kayleigh.CR8","62587","Res_data_1_min"
"2026-03-02 19:10:00",338,12.76,-5.434,83.9,10.74,13.29,47.16
"2026-03-02 19:11:00",339,12.76,-5.434,83.8,10.4,11.5,44.56
"2026-03-02 19:12:00",340,12.76,-5.463,84,7.955,10.23,32.75
"2026-03-02 19:13:00",341,12.76,-5.548,84.6,10.7,12.43,31.86
"2026-03-02 19:14:00",342,12.76,-5.522,84.7,7.469,9.26,26.43
"2026-03-02 19:15:00",343,12.76,-5.559,84.7,6.786,9.8,33.5
"2026-03-02 19:16:00",344,12.76,-5.633,85.2,9.29,12.16,37.51
"2026-03-02 19:17:00",345,12.76,-5.655,85.4,13.97,16.56,42.99
"2026-03-02 19:18:00",346,12.76,-5.542,85,11.6,19.16,58.44
"2026-03-02 19:19:00",347,12.76,-5.485,84.5,10.47,13.39,48.49
"2026-03-02 19:20:00",348,12.76,-5.505,84.8,11.93,14.19,41.01
"2026-03-02 19:21:00",349,12.76,-5.519,85,11.87,13.96,45.55
"2026-03-02 19:22:00",350,12.76,-5.51,84.9,12.97,14.16,65.34
"2026-03-02 19:23:00",351,12.76,-5.471,84.7,12.25,15.93,52.93
"2026-03-02 19:24:00",352,12.76,-5.457,84.7,10.22,11.83,43.06
"2026-03-02 19:25:00",353,12.76,-5.494,84.9,12.58,17.43,59.76
"2026-03-02 19:26:00",354,12.76,-5.446,84.7,13.05,15.26,80.7
"2026-03-02 19:27:00",355,12.76,-5.383,84.2,12.97,19.03,44.51
"2026-03-02 19:28:00",356,12.76,-5.329,84,11.62,13.06,62.64
"2026-03-02 19:29:00",357,12.76,-5.372,84,10.75,11.73,48.98
"2026-03-02 19:30:00",358,12.76,-5.315,83.9,13.9,15.56,51.77
"2026-03-02 19:31:00",359,12.76,-5.307,83.8,13.86,16.26,64.54
"2026-03-02 19:32:00",360,12.76,-5.293,83.7,13.1,14.59,62.73
"2026-03-02 19:33:00",361,12.76,-5.295,83.8,12.63,13.66,59.28
"2026-03-02 19:34:00",362,12.76,-5.27,83.5,16.9,19.53,60.05
"2026-03-02 19:35:00",363,12.76,-5.239,83.3,14.32,16.63,58.73
"2026-03-02 19:36:00",364,12.76,-5.23,83,13.5,16.46,58.15
"2026-03-02 19:37:00",365,12.76,-5.185,82.8,10.38,12.59,53.68
"2026-03-02 19:38:00",366,12.76,-5.171,82.5,12.1,14.39,58.7
"2026-03-02 19:39:00",367,12.76,-5.179,83,11.36,15.19,59.52
"2026-03-02 19:40:00",368,12.76,-5.199,82.8,11.82,15.53,36.25
"2026-03-02 19:41:00",369,12.76,-5.205,83.1,11.44,17.03,60.34
"2026-03-02 19:42:00",370,12.76,-5.196,83.4,12.99,14.96,46.44
"2026-03-02 19:43:00",371,12.76,-5.233,83.5,8.54,10.4,80.7
"2026-03-02 19:44:00",372,12.76,-5.242,83.5,10.62,12.69,67.42
"2026-03-02 19:45:00",373,12.76,-5.225,83.4,12.89,15.16,62.73
"2026-03-02 19:46:00",374,12.76,-5.196,83.5,13.03,19.69,63.87
"2026-03-02 19:47:00",375,12.76,-5.14,83,11.75,17.19,66.98
"2026-03-02 19:48:00",376,12.76,-5.157,83,12.54,16.63,61.94
"2026-03-02 19:49:00",377,12.76,-5.114,82.5,8.65,12.43,48.3
"2026-03-02 19:50:00",378,12.76,-5.111,82.7,11.56,13.19,46.37
"2026-03-02 19:51:00",379,12.76,-5.069,82.5,12.17,17.99,49.65
"2026-03-02 19:52:00",380,12.76,-5.049,82.5,12.18,16.89,69.66
"2026-03-02 19:53:00",381,12.76,-5.066,82.7,13.08,18.96,24.93
"2026-03-02 19:54:00",382,12.76,-5.097,83.1,11.18,13.46,37.07
"2026-03-02 19:55:00",383,12.76,-5.137,83.4,9.12,11.63,52.21
"2026-03-02 19:56:00",384,12.76,-5.157,83.7,7.816,10.63,36.86
"2026-03-02 19:57:00",385,12.76,-5.202,84,8.63,10.9,46.08
"2026-03-02 19:58:00",386,12.76,-5.273,84.5,8.78,11.36,48.81
"2026-03-02 19:59:00",387,12.76,-5.225,84.3,9.59,11.5,39.32
"2026-03-02 20:00:00",388,12.76,-5.25,84.6,13.58,15.79,31.23
"2026-03-02 20:01:00",389,12.76,-5.233,84.6,13.42,16.06,49.92
"2026-03-02 20:02:00",390,12.76,-5.165,84.4,13.91,15.16,34.35
"2026-03-02 20:03:00",391,12.76,-5.168,84.2,13.07,18.06,59.69
"2026-03-02 20:04:00",392,12.76,-5.165,84,13.02,15.73,55.2
"2026-03-02 20:05:00",393,12.76,-5.134,83.7,17.22,19.76,75.5
"2026-03-02 20:06:00",394,12.76,-5.1,83.7,15.13,20.39,79.46
"2026-03-02 20:07:00",395,12.76,-5.094,83.6,14.06,17.16,52.4
"2026-03-02 20:08:00",396,12.76,-5.097,83.8,15.29,17.09,55.9
"2026-03-02 20:09:00",397,12.76,-5.103,83.6,15.47,18.83,74.29
"2026-03-02 20:10:00",398,12.76,-5.06,83.7,12.36,14.03,52.09
"2026-03-02 20:11:00",399,12.76,-5.114,83.7,13.25,17.39,66.57
"2026-03-02 20:12:00",400,12.76,-5.077,83.6,14.41,15.79,49.72
"2026-03-02 20:13:00",401,12.76,-5.066,83.6,14.3,17.06,49.8
"2026-03-02 20:14:00",402,12.76,-5.069,83.4,12.92,17.73,54.5
"2026-03-02 20:15:00",403,12.76,-5.103,83.6,13.28,17.23,58.73
"2026-03-02 20:16:00",404,12.76,-5.038,83.3,14.31,18.19,62.73
"2026-03-02 20:17:00",405,12.76,-5.021,83.3,16.12,17.96,53.03
"2026-03-02 20:18:00",406,12.76,-5.035,83.2,13.69,16.39,62.71
"2026-03-02 20:19:00",407,12.76,-5.029,83.4,10.6,12.89,63.63
"2026-03-02 20:20:00",408,12.76,-5.1,84,12.12,13.46,50.86
"2026-03-02 20:21:00",409,12.76,-5.117,84.2,13.61,15.59,53.97
"2026-03-02 20:22:00",410,12.76,-5.063,83.5,13.09,15.46,37.05
"2026-03-02 20:23:00",411,12.76,-5.077,83.6,11.99,16.46,67.1
"2026-03-02 20:24:00",412,12.76,-5.066,83.8,13.75,15.99,36.98
"2026-03-02 20:25:00",413,12.76,-5.148,84.3,10.92,12.66,53.42
"2026-03-02 20:26:00",414,12.76,-5.185,84.8,10.18,12.59,58.75
"2026-03-02 20:27:00",415,12.76,-5.247,85,9.14,11.36,56.31
"2026-03-02 20:28:00",416,12.76,-5.281,85.2,9.34,12.06,55.15
"2026-03-02 20:29:00",417,12.76,-5.284,85.3,9.73,11.23,52.91
"2026-03-02 20:30:00",418,12.76,-5.253,85.2,14.84,15.93,55.59
"2026-03-02 20:31:00",419,12.76,-5.182,84.8,17.81,20.36,69.73
"2026-03-02 20:32:00",420,12.76,-5.077,84,16.14,20.63,61.62
"2026-03-02 20:33:00",421,12.76,-5.012,83.4,13.41,16.79,50.66
"2026-03-02 20:34:00",422,12.76,-5.046,83.4,12.87,17.29,60.39
"2026-03-02 20:35:00",423,12.76,-5.018,83.3,17.46,20.16,55.64
"2026-03-02 20:36:00",424,12.76,-4.972,82.5,18.78,27.29,74.01
"2026-03-02 20:37:00",425,12.76,-4.961,82.5,14.33,18.33,38.86
"2026-03-02 20:38:00",426,12.76,-4.956,82.2,19.69,22.42,52.76
"2026-03-02 20:39:00",427,12.76,-4.888,81.9,16.24,21.79,47.24
"2026-03-02 20:40:00",428,12.76,-4.913,82.4,16.74,20.43,50.81
"2026-03-02 20:41:00",429,12.76,-4.93,82.1,20.49,28.46,52.28
"2026-03-02 20:42:00",430,12.76,-4.924,82.1,17.89,23.82,58.46
"2026-03-02 20:43:00",431,12.76,-4.91,81.6,16.63,22.12,53.01
"2026-03-02 20:44:00",432,12.76,-4.893,81.8,13.52,15.73,58.97
"2026-03-02 20:45:00",433,12.76,-4.91,82.2,15.64,18.76,68.26
"2026-03-02 20:46:00",434,12.76,-4.936,82,13.46,19.86,91.5
"2026-03-02 20:47:00",435,12.76,-4.933,82.3,14.01,18.93,67.46
"2026-03-02 20:48:00",436,12.76,-4.933,82.2,13.16,15.06,68.89
"2026-03-02 20:49:00",437,12.76,-4.932,82.5,15.43,18.46,60.49
"2026-03-02 20:50:00",438,12.76,-4.89,81.9,17.68,19.49,65.12
"2026-03-02 20:51:00",439,12.76,-4.89,81.7,14.28,16.59,58.27
"2026-03-02 20:52:00",440,12.76,-4.89,81.8,14.75,19.29,62.64
"2026-03-02 20:53:00",441,12.76,-4.899,81.7,15.14,16.26,64.3
"2026-03-02 20:54:00",442,12.76,-4.936,81.6,14.63,17.86,57.16
"2026-03-02 20:55:00",443,12.76,-4.927,81.9,14.41,17.09,73.69
"2026-03-02 20:56:00",444,12.76,-4.916,81.6,14.67,18.73,72.75
"2026-03-02 20:57:00",445,12.76,-4.885,81.4,12.8,16.13,71.88
"2026-03-02 20:58:00",446,12.76,-4.879,81.6,14.8,18.09,78.49
"2026-03-02 20:59:00",447,12.76,-4.862,81.2,13.78,16.33,75.41
"2026-03-02 21:00:00",448,12.76,-4.865,81,14.07,17.06,58.15
"2026-03-02 21:01:00",449,12.76,-4.842,81.2,14.77,17.19,67.2
"2026-03-02 21:02:00",450,12.76,-4.868,81.3,12.65,16.23,71.78
"2026-03-02 21:03:00",451,12.76,-4.888,81.6,13.11,14.59,64.54
"2026-03-02 21:04:00",452,12.76,-4.896,81.5,13.52,14.43,68.6
"2026-03-02 21:05:00",453,12.76,-4.868,81.1,13.72,15.69,68.79
"2026-03-02 21:06:00",454,12.76,-4.839,81.2,15.46,18.09,76.06
"2026-03-02 21:07:00",455,12.76,-4.856,81.5,14.47,17.76,86
"2026-03-02 21:08:00",456,12.76,-4.876,81.7,13.87,17.33,77.6
"2026-03-02 21:09:00",457,12.76,-4.868,81.1,14.36,17.06,80.9
"2026-03-02 21:10:00",458,12.76,-4.811,79.93,13.45,16.03,73.33
"2026-03-02 21:11:00",459,12.76,-4.8,80.2,12.39,14.36,106.4
"2026-03-02 21:12:00",460,12.76,-4.808,80.7,11.79,17.46,63.17
"2026-03-02 21:13:00",461,12.76,-4.864,81.4,13.89,19.63,80.5
"2026-03-02 21:14:00",462,12.76,-4.901,81.3,16.44,18.06,87.7
"2026-03-02 21:15:00",463,12.76,-4.822,80.6,13.54,17.96,82.6
"2026-03-02 21:16:00",464,12.76,-4.839,80.8,14.52,15.49,78.49
"2026-03-02 21:17:00",465,12.76,-4.828,80.5,14.96,19.63,83.7
"2026-03-02 21:18:00",466,12.76,-4.834,80.3,11.26,14.19,80.9
"2026-03-02 21:19:00",467,12.76,-4.845,80.6,13.72,16.69,84.9
"2026-03-02 21:20:00",468,12.76,-4.87,80.6,12.17,14.79,69.42
"2026-03-02 21:21:00",469,12.76,-4.885,80.7,16.11,18.73,81
"2026-03-02 21:22:00",470,12.76,-4.856,79.89,17.24,19.49,78.37
"2026-03-02 21:23:00",471,12.76,-4.825,79.72,14.21,17.99,84
"2026-03-02 21:24:00",472,12.76,-4.805,79.86,15.72,17.23,67.92
"2026-03-02 21:25:00",473,12.76,-4.848,80.6,15.51,17.16,74.73
"2026-03-02 21:26:00",474,12.76,-4.902,80.7,15.38,18.16,80.4
"2026-03-02 21:27:00",475,12.76,-4.879,80.7,14.98,17.96,92
"2026-03-02 21:28:00",476,12.76,-4.862,80.4,16.19,20.76,80.6
"2026-03-02 21:29:00",477,12.76,-4.876,80.9,15.02,16.16,66.21
"2026-03-02 21:30:00",478,12.76,-4.905,80.7,15.05,18.26,82.6
"2026-03-02 21:31:00",479,12.76,-4.885,79.93,15.01,20.43,87.7
"2026-03-02 21:32:00",480,12.76,-4.831,79.69,14.84,17.66,74.99
"2026-03-02 21:33:00",481,12.76,-4.854,79.69,13.28,14.06,73.16
"2026-03-02 21:34:00",482,12.76,-4.862,80.1,16.25,17.29,76.88
"2026-03-02 21:35:00",483,12.76,-4.89,80.1,14.03,16.59,70.48
"2026-03-02 21:36:00",484,12.76,-4.89,80.3,15.03,18.03,74.99
"2026-03-02 21:37:00",485,12.76,-4.871,80.3,15.54,18.96,86.3
"2026-03-02 21:38:00",486,12.76,-4.848,79.76,15.36,16.96,83.7
"2026-03-02 21:39:00",487,12.76,-4.868,79.65,15.27,17.73,73.11
"2026-03-02 21:40:00",488,12.76,-4.89,79.89,16.37,18.36,75.41
"2026-03-02 21:41:00",489,12.76,-4.845,79.25,13.92,15.89,76.39
"2026-03-02 21:42:00",490,12.76,-4.851,79.72,14.06,16.09,71.13
"2026-03-02 21:43:00",491,12.76,-4.896,80.3,16.54,18.23,82.6
"2026-03-02 21:44:00",492,12.76,-4.899,79.96,13.66,14.99,80.9
"2026-03-02 21:45:00",493,12.76,-4.885,79.99,13.04,14.69,58.97
"2026-03-02 21:46:00",494,12.76,-4.896,80.5,16.03,18.23,83.2
"2026-03-02 21:47:00",495,12.76,-4.907,80.7,15.95,17.86,68.5
"2026-03-02 21:48:00",496,12.76,-4.953,80.5,14.16,16.33,59.47
"2026-03-02 21:49:00",497,12.76,-4.936,80.8,11.7,13.96,81.7
"2026-03-02 21:50:00",498,12.76,-4.998,81.1,13.45,17.59,74.95
"2026-03-02 21:51:00",499,12.76,-4.978,80.7,14.46,16.49,80.4
"2026-03-02 21:52:00",500,12.76,-4.956,80.8,15.38,17.73,79.03
"2026-03-02 21:53:00",501,12.76,-4.939,80.9,16.07,17.23,76.56
"2026-03-02 21:54:00",502,12.76,-4.961,80.9,17.17,18.19,78.88
"2026-03-02 21:55:00",503,12.76,-4.953,80.9,15.61,17.09,76.61
"2026-03-02 21:56:00",504,12.76,-4.95,80.7,15.58,18.43,78.3
"2026-03-02 21:57:00",505,12.76,-4.958,81.1,16.85,19.89,72.63
"2026-03-02 21:58:00",506,12.76,-4.944,80.6,17.26,19.96,80
"2026-03-02 21:59:00",507,12.76,-4.941,80.5,15.02,16.53,80
"2026-03-02 22:00:00",508,12.76,-4.964,80,17.15,18.46,72.03
"2026-03-02 22:01:00",509,12.76,-4.941,80.6,15.14,16.93,70.41
"2026-03-02 22:02:00",510,12.76,-4.983,80.9,15.02,18.73,72
"2026-03-02 22:03:00",511,12.76,-5.017,80.5,18,19.93,73.21
"2026-03-02 22:04:00",512,12.76,-4.971,80,16.25,19.23,74.51
"2026-03-02 22:05:00",513,12.76,-5.017,80.5,14.05,17.39,81
"2026-03-02 22:06:00",514,12.76,-5.014,80.7,14.45,17.09,77.46
"2026-03-02 22:07:00",515,12.76,-4.997,80.5,12.86,14.99,71.18
"2026-03-02 22:08:00",516,12.76,-5.068,80.6,14.08,15.59,83.1
"2026-03-02 22:09:00",517,12.76,-5.077,80.7,14.71,15.83,75.74
"2026-03-02 22:10:00",518,12.76,-5.114,80.9,15.97,18.46,80.4
"2026-03-02 22:11:00",519,12.76,-5.069,80.5,14.14,18.89,69.15
"2026-03-02 22:12:00",520,12.76,-5.1,81,12.87,14.93,61.86
"2026-03-02 22:13:00",521,12.76,-5.216,81.9,13.68,15.26,72.58
"2026-03-02 22:14:00",522,12.76,-5.21,81.7,14.59,15.86,82.7
"2026-03-02 22:15:00",523,12.76,-5.148,80.5,12.18,14.73,71.74
"2026-03-02 22:16:00",524,12.76,-5.069,80.2,12.37,14.89,75.45
"2026-03-02 22:17:00",525,12.76,-5.077,81,12.61,16.06,82.5
"2026-03-02 22:18:00",526,12.76,-5.1,81.3,9.23,10.4,60.97
"2026-03-02 22:19:00",527,12.76,-5.204,82.2,10.79,13.06,62.61
"2026-03-02 22:20:00",528,12.76,-5.368,83.4,10.99,12.5,53.71
"2026-03-02 22:21:00",529,12.76,-5.502,84.2,10.73,12.1,50.74
"2026-03-02 22:22:00",530,12.76,-5.561,84.9,12.57,14.46,82.6
"2026-03-02 22:23:00",531,12.76,-5.447,84.2,8.95,11.6,69.98
"2026-03-02 22:24:00",532,12.76,-5.402,83.9,10.91,12.69,61.26
"2026-03-02 22:25:00",533,12.76,-5.436,83.9,10.57,11.96,72.44
"2026-03-02 22:26:00",534,12.76,-5.38,83.6,13.18,18.03,85.6
"2026-03-02 22:27:00",535,12.76,-5.306,83.2,10.51,15.59,73.57
"2026-03-02 22:28:00",536,12.76,-5.251,82.9,10.97,13.59,79.63
"2026-03-02 22:29:00",537,12.76,-5.251,82.7,9.25,11.8,64.33
"2026-03-02 22:30:00",538,12.76,-5.256,83,9.93,12.96,76.88
"2026-03-02 22:31:00",539,12.76,-5.24,82.7,7.278,9.16,69.25
"2026-03-02 22:32:00",540,12.76,-5.333,83.4,9.29,11.03,75.46
"2026-03-02 22:33:00",541,12.76,-5.469,84.4,10.64,14.93,70.7
"2026-03-02 22:34:00",542,12.76,-5.486,84.6,9.67,16.43,67.18
"2026-03-02 22:35:00",543,12.76,-5.549,84.7,13.42,16.23,92
"2026-03-02 22:36:00",544,12.76,-5.435,84,11.75,15.59,81.7
"2026-03-02 22:37:00",545,12.76,-5.342,83.4,14.39,19.49,76.76
"2026-03-02 22:38:00",546,12.76,-5.246,82.4,12.56,18.09,71.91
"2026-03-02 22:39:00",547,12.76,-5.192,81.9,13.99,15.03,88.1
"2026-03-02 22:40:00",548,12.76,-5.139,81.2,15.9,20.06,75.79
"2026-03-02 22:41:00",549,12.76,-5.074,80.9,14.33,16.39,61.53
"2026-03-02 22:42:00",550,12.76,-5.014,79.79,13.04,15.06,68.58
"2026-03-02 22:43:00",551,12.76,-4.993,79.42,16.43,19.99,80.2
"2026-03-02 22:44:00",552,12.76,-4.906,79.28,14.11,18.39,81.9
"2026-03-02 22:45:00",553,12.76,-4.899,79.05,8.27,10.13,81.3
"2026-03-02 22:46:00",554,12.76,-4.916,79.25,13.07,15.49,63.78
"2026-03-02 22:47:00",555,12.76,-4.918,78.88,10.7,13.46,65.18
"2026-03-02 22:48:00",556,12.76,-4.912,79.22,14.67,16.69,61.73
"2026-03-02 22:49:00",557,12.76,-4.932,79.59,16,18.09,79.85
"2026-03-02 22:50:00",558,12.76,-4.998,80,15.53,18.19,70.97
"2026-03-02 22:51:00",559,12.76,-5.033,80.4,14.82,18.06,70.44
"2026-03-02 22:52:00",560,12.76,-5.092,80.5,13.4,15.96,61.41
"2026-03-02 22:53:00",561,12.76,-5.131,80.3,12.89,14.33,60.44
"2026-03-02 22:54:00",562,12.76,-5.122,80.9,17.32,20.69,69.43
"2026-03-02 22:55:00",563,12.76,-5.099,80.8,18.05,20.66,72.54
"2026-03-02 22:56:00",564,12.76,-5.04,80.2,13.42,14.86,65.35
"2026-03-02 22:57:00",565,12.76,-5.091,80.6,12.81,16.66,64
"2026-03-02 22:58:00",566,12.76,-5.122,80.4,13.65,15.23,69.09
"2026-03-02 22:59:00",567,12.76,-5.111,80.6,15.83,18.63,77.7
"2026-03-02 23:00:00",568,12.76,-5.054,79.9,16.34,17.56,75.56
"2026-03-02 23:01:00",569,12.76,-5.014,80,16.95,19.73,90.1
"2026-03-02 23:02:00",570,12.76,-4.997,79.36,16.89,20.33,73.26
"2026-03-02 23:03:00",571,12.76,-4.946,78.85,18.47,20.66,81.1
"2026-03-02 23:04:00",572,12.76,-4.918,78.1,16.01,18.29,77.17
"2026-03-02 23:05:00",573,12.76,-4.915,78.57,16.12,19.86,71.48
"2026-03-02 23:06:00",574,12.76,-4.876,78.27,15.75,20.26,73.36
"2026-03-02 23:07:00",575,12.76,-4.87,78.4,13.71,15.29,69.98
"2026-03-02 23:08:00",576,12.76,-4.898,78.95,15.52,17.46,76.69
"2026-03-02 23:09:00",577,12.76,-4.977,79.36,17.18,20.23,76.65
"2026-03-02 23:10:00",578,12.76,-4.948,79.08,14.81,17.06,76.19
"2026-03-02 23:11:00",579,12.76,-4.96,79.39,13.36,14.46,71.91
"2026-03-02 23:12:00",580,12.76,-5.045,80.2,13.23,14.86,65.15
"2026-03-02 23:13:00",581,12.76,-5.119,80.4,12.95,14.83,67.04
"2026-03-02 23:14:00",582,12.76,-5.269,81.3,11.24,13.39,62.02
"2026-03-02 23:15:00",583,12.76,-5.274,81.6,12.22,14.69,61.32
"2026-03-02 23:16:00",584,12.76,-5.361,82,14.03,16.26,78.05
"2026-03-02 23:17:00",585,12.76,-5.282,81.6,12.93,13.73,61.87
"2026-03-02 23:18:00",586,12.76,-5.273,81.8,14.78,16.69,50.65
"2026-03-02 23:19:00",587,12.76,-5.236,82.2,14.66,17.56,64.94
"2026-03-02 23:20:00",588,12.76,-5.232,81.9,12.45,14.19,58.11
"2026-03-02 23:21:00",589,12.76,-5.178,81.7,14.82,17.46,75
"2026-03-02 23:22:00",590,12.76,-5.186,82.1,15.17,16.73,70.88
"2026-03-02 23:23:00",591,12.76,-5.166,81.9,14.49,15.86,70.39
"2026-03-02 23:24:00",592,12.76,-5.137,81.7,15.77,17.86,71.26
"2026-03-02 23:25:00",593,12.76,-5.047,81,15.7,18.49,70.64
"2026-03-02 23:26:00",594,12.76,-5.007,80.8,14.97,16.43,60.33
"2026-03-02 23:27:00",595,12.76,-5.036,81.3,14.44,16.49,71.87
"2026-03-02 23:28:00",596,12.76,-5.072,81.5,16.02,17.99,64.46
"2026-03-02 23:29:00",597,12.76,-5.021,81.4,16.93,18.19,62.21
"2026-03-02 23:30:00",598,12.76,-5.056,81.5,17.06,19.23,74.38
"2026-03-02 23:31:00",599,12.76,-4.991,80.8,16.03,17.89,67.13
"2026-03-02 23:32:00",600,12.76,-4.996,81.1,16.02,17.56,69.91
"2026-03-02 23:33:00",601,12.76,-5.021,81.2,15.28,17.23,71.46
"2026-03-02 23:34:00",602,12.76,-5.05,81.3,14.54,15.76,82
"2026-03-02 23:35:00",603,12.76,-5.048,81.5,16.6,19.09,83.5
"2026-03-02 23:36:00",604,12.76,-5.022,81.2,15.06,17.63,67.47
"2026-03-02 23:37:00",605,12.76,-5.033,81.4,14.2,15.66,77.15
"2026-03-02 23:38:00",606,12.76,-5.075,81.5,15.75,17.76,64.12
"2026-03-02 23:39:00",607,12.76,-5.035,81.4,15.26,16.56,72.86
"2026-03-02 23:40:00",608,12.76,-5.049,81.1,15.28,17.49,74.48
"2026-03-02 23:41:00",609,12.76,-5.061,81.4,15.45,16.89,65.88
"2026-03-02 23:42:00",610,12.76,-5.101,81.7,13.36,15.33,66.65
"2026-03-02 23:43:00",611,12.76,-5.228,82.1,11.56,12.66,64.84
"2026-03-02 23:44:00",612,12.76,-5.239,82.2,13.89,15.63,63.61
"2026-03-02 23:45:00",613,12.76,-5.151,81.7,14.09,15.93,67.45
"2026-03-02 23:46:00",614,12.76,-5.091,81.6,13.14,14.59,57.7
"2026-03-02 23:47:00",615,12.76,-5.077,81.5,14.61,15.79,72.98
"2026-03-02 23:48:00",616,12.76,-5.072,81.8,15.74,16.89,56.68
"2026-03-02 23:49:00",617,12.76,-5.058,81.7,14.34,15.59,70.71
"2026-03-02 23:50:00",618,12.76,-5.084,81.7,12.22,14.53,62.28
"2026-03-02 23:51:00",619,12.76,-5.047,81.3,12.84,15.16,47.8
"2026-03-02 23:52:00",620,12.76,-5.124,81.7,10.94,13.96,52.84
"2026-03-02 23:53:00",621,12.76,-5.308,83.1,11.48,12.86,48.81
"2026-03-02 23:54:00",622,12.76,-5.412,83.5,10.89,12.66,43.84
"2026-03-02 23:55:00",623,12.76,-5.466,83.9,9.85,11.23,35.97
"2026-03-02 23:56:00",624,12.76,-5.539,84.5,10.73,12.5,61.75
"2026-03-02 23:57:00",625,12.76,-5.517,84.6,9.24,10.3,43.62
"2026-03-02 23:58:00",626,12.76,-5.551,84.6,8.99,10.16,37.9
"2026-03-02 23:59:00",627,12.76,-5.627,85,8.14,9.83,36.67
"2026-03-03 00:00:00",628,12.76,-5.709,85.2,9.58,11.2,48.62
"2026-03-03 00:01:00",629,12.76,-5.709,85.5,10.61,13.19,57
"2026-03-03 00:02:00",630,12.76,-5.585,85.1,11.06,13.99,57.91
"2026-03-03 00:03:00",631,12.76,-5.446,84.7,11.47,13.49,51.44
"2026-03-03 00:04:00",632,12.76,-5.318,84,10.24,12.26,53.11
"2026-03-03 00:05:00",633,12.76,-5.338,83.8,10.57,12.36,44.59
"2026-03-03 00:06:00",634,12.76,-5.38,83.7,9.06,11.1,23.9
"2026-03-03 00:07:00",635,12.76,-5.542,83.8,7.353,8.43,46.04
"2026-03-03 00:08:00",636,12.76,-5.636,84.8,8.19,9.56,46.74
"2026-03-03 00:09:00",637,12.76,-5.653,85.3,8.56,9.93,46.38
"2026-03-03 00:10:00",638,12.76,-5.624,85.5,7.369,9.56,56.76
"2026-03-03 00:11:00",639,12.76,-5.618,85.6,8.57,9.5,47.63
"2026-03-03 00:12:00",640,12.76,-5.683,85.9,8.7,9.36,48.16
"2026-03-03 00:13:00",641,12.76,-5.636,86.1,7.1,10.16,48.36
"2026-03-03 00:14:00",642,12.76,-5.618,85.9,8.01,8.93,33.56
"2026-03-03 00:15:00",643,12.76,-5.655,86.2,7.75,10.26,59.46
"2026-03-03 00:16:00",644,12.76,-5.508,85.9,12.39,13.86,62.79
"2026-03-03 00:17:00",645,12.76,-5.318,84.8,10.77,13.09,60.67
"2026-03-03 00:18:00",646,12.76,-5.326,84.2,10.2,11.06,38.51
"2026-03-03 00:19:00",647,12.76,-5.341,84.4,10.29,11.43,51.64
"2026-03-03 00:20:00",648,12.76,-5.299,84.3,10.55,13.66,51.42
"2026-03-03 00:21:00",649,12.76,-5.182,83.6,11.8,13.69,63.54
"2026-03-03 00:22:00",650,12.76,-5.057,83.3,13.22,15.16,64.87
"2026-03-03 00:23:00",651,12.76,-5.012,82.9,11.65,13.19,44.06
"2026-03-03 00:24:00",652,12.76,-5.108,83.1,12.26,14.06,64.94
"2026-03-03 00:25:00",653,12.76,-5.037,82.9,14.39,15.83,68.13
"2026-03-03 00:26:00",654,12.76,-4.879,81.8,12.17,14.56,65.74
"2026-03-03 00:27:00",655,12.76,-4.803,81.3,10.25,14.53,51.4
"2026-03-03 00:28:00",656,12.76,-4.819,80.8,10.65,14.46,55.62
"2026-03-03 00:29:00",657,12.76,-4.876,81,12.93,17.83,54.39
"2026-03-03 00:30:00",658,12.76,-4.816,80.6,15.01,18.49,62.14
"2026-03-03 00:31:00",659,12.76,-4.74,80.2,15.54,18.56,59.05
"2026-03-03 00:32:00",660,12.76,-4.717,80.3,13.86,19.29,79.45
"2026-03-03 00:33:00",661,12.76,-4.678,80.1,13.12,14.33,63.44
"2026-03-03 00:34:00",662,12.76,-4.748,80.6,13.43,15.86,74.36
"2026-03-03 00:35:00",663,12.76,-4.768,80.7,13.85,15.59,46.09
"2026-03-03 00:36:00",664,12.75,-4.771,80.6,11.81,13.19,62.91
"2026-03-03 00:37:00",665,12.76,-4.791,80.8,13.39,16.23,68.9
"2026-03-03 00:38:00",666,12.76,-4.799,80.9,10.6,13.03,59.75
"2026-03-03 00:39:00",667,12.76,-4.819,81.2,12.62,18.89,59.03
"2026-03-03 00:40:00",668,12.76,-4.66,80.1,13.48,18.46,60.23
"2026-03-03 00:41:00",669,12.75,-4.522,78.58,15.48,20.33,80
"2026-03-03 00:42:00",670,12.76,-4.434,78.41,16.07,20.73,64.27
"2026-03-03 00:43:00",671,12.76,-4.428,78.95,13.64,17.56,69.41
"2026-03-03 00:44:00",672,12.76,-4.479,79.26,12.65,15.66,55.43
"2026-03-03 00:45:00",673,12.76,-4.485,79.33,14.68,17.16,56.52
"2026-03-03 00:46:00",674,12.76,-4.499,79.36,10.82,12.73,74.89
"2026-03-03 00:47:00",675,12.76,-4.547,79.46,12,16.69,60.43
"2026-03-03 00:48:00",676,12.76,-4.536,79.67,13.48,15.39,59.8
"2026-03-03 00:49:00",677,12.76,-4.579,79.84,12.27,13.39,60.86
"2026-03-03 00:50:00",678,12.76,-4.55,79.63,12.31,16.86,58.42
"2026-03-03 00:51:00",679,12.76,-4.562,79.63,12.64,14.73,71.19
