"TOA5","CR850_Kayleigh","CR800","19785","CR800.Std.32.06","CPU:mini_AWS_Kayleigh.CR8","62587","Res_data_1_min"
"2026-03-09 15:44:00",10207,12.48,-6.08,95.3,14.37,15.43,235.3
"2026-03-09 15:45:00",10208,12.47,-6.083,95.4,14.12,16.29,239.1
"2026-03-09 15:46:00",10209,12.48,-6.091,95.3,13.44,15.23,240.9
"2026-03-09 15:47:00",10210,12.48,-6.14,95.2,12.21,13.59,224.3
"2026-03-09 15:48:00",10211,12.48,-6.165,95.2,12.28,13.46,232.6
"2026-03-09 15:49:00",10212,12.48,-6.179,95.3,12.04,13.09,231.2
"2026-03-09 15:50:00",10213,12.48,-6.185,95.3,12.44,13.99,228.9
"2026-03-09 15:51:00",10214,12.48,-6.179,95.2,13.08,14.56,236
"2026-03-09 15:52:00",10215,12.48,-6.213,95.1,13.47,14.66,226.9
"2026-03-09 15:53:00",10216,12.48,-6.25,95.2,12.24,13.33,233.8
"2026-03-09 15:54:00",10217,12.48,-6.23,95.3,11.79,12.73,228.1
"2026-03-09 15:55:00",10218,12.48,-6.247,95.2,10.56,12.43,238.3
"2026-03-09 15:56:00",10219,12.48,-6.261,95.2,10.3,11.46,229.5
"2026-03-09 15:57:00",10220,12.47,-6.29,95.2,11.59,13.76,228.8
"2026-03-09 15:58:00",10221,12.48,-6.27,95.1,10.58,12.46,226.6
"2026-03-09 15:59:00",10222,12.48,-6.284,95.2,10.97,12.06,235.3
"2026-03-09 16:00:00",10223,12.48,-6.298,95.1,12.19,13.53,237.1
"2026-03-09 16:01:00",10224,12.48,-6.298,95.3,10.49,12.76,234.7
"2026-03-09 16:02:00",10225,12.48,-6.312,95.2,12,12.89,248.9
"2026-03-09 16:03:00",10226,12.48,-6.315,95.1,12.15,14.06,229.7
"2026-03-09 16:04:00",10227,12.48,-6.327,95.1,10.9,12.76,253.8
"2026-03-09 16:05:00",10228,12.48,-6.318,95.2,9.68,10.63,249.4
"2026-03-09 16:06:00",10229,12.48,-6.321,95.1,10.21,10.93,234.9
"2026-03-09 16:07:00",10230,12.48,-6.352,95.2,10.26,11.26,247
"2026-03-09 16:08:00",10231,12.48,-6.366,95,11.71,12.76,235.3
"2026-03-09 16:09:00",10232,12.48,-6.405,95,11.45,12.76,231.7
"2026-03-09 16:10:00",10233,12.48,-6.454,94.9,11.44,13.16,243
"2026-03-09 16:11:00",10234,12.48,-6.468,94.9,11.15,15.59,241.9
"2026-03-09 16:12:00",10235,12.48,-6.474,94.8,11.26,13.73,245.5
"2026-03-09 16:13:00",10236,12.48,-6.514,94.8,11.06,12.13,240.1
"2026-03-09 16:14:00",10237,12.48,-6.545,94.8,10.14,11.9,250.9
"2026-03-09 16:15:00",10238,12.48,-6.61,94.6,10.63,11.96,248.3
"2026-03-09 16:16:00",10239,12.48,-6.621,94.7,11.12,12.56,246.5
"2026-03-09 16:17:00",10240,12.48,-6.601,94.8,11.23,12.69,256.7
"2026-03-09 16:18:00",10241,12.48,-6.562,94.7,10.21,12.43,247.3
"2026-03-09 16:19:00",10242,12.48,-6.556,94.8,9.93,11.53,263.7
"2026-03-09 16:20:00",10243,12.48,-6.579,94.7,10.1,11.7,241.2
"2026-03-09 16:21:00",10244,12.48,-6.607,94.6,9.01,10.4,249.1
"2026-03-09 16:22:00",10245,12.48,-6.624,94.6,9.39,10.3,245.7
"2026-03-09 16:23:00",10246,12.48,-6.621,94.7,9.63,10.73,251.4
"2026-03-09 16:24:00",10247,12.48,-6.604,94.6,9.29,10.36,255.4
"2026-03-09 16:25:00",10248,12.48,-6.613,94.6,10.5,13.46,261.9
"2026-03-09 16:26:00",10249,12.48,-6.584,94.5,10.62,12.36,251.5
"2026-03-09 16:27:00",10250,12.48,-6.545,94.5,9.43,11.26,264.3
"2026-03-09 16:28:00",10251,12.48,-6.604,94.3,8.76,10.33,248.3
"2026-03-09 16:29:00",10252,12.48,-6.604,94.2,9.45,11,244.8
"2026-03-09 16:30:00",10253,12.48,-6.626,94,10.63,12.3,266.8
"2026-03-09 16:31:00",10254,12.48,-6.584,93.9,9.55,12.33,263.9
"2026-03-09 16:32:00",10255,12.48,-6.558,93.8,8.96,10.06,257.8
"2026-03-09 16:33:00",10256,12.48,-6.563,93.6,8.89,9.73,254.9
"2026-03-09 16:34:00",10257,12.48,-6.555,93.5,8.59,9.6,248.3
"2026-03-09 16:35:00",10258,12.48,-6.541,93.5,9.57,10.2,245.1
"2026-03-09 16:36:00",10259,12.48,-6.535,93.5,9.07,10.23,254.9
"2026-03-09 16:37:00",10260,12.48,-6.51,93.4,12.5,13.73,266.6
"2026-03-09 16:38:00",10261,12.48,-6.473,93.2,9.74,12.46,265.1
"2026-03-09 16:39:00",10262,12.48,-6.467,92.7,9.52,12.79,263.4
"2026-03-09 16:40:00",10263,12.48,-6.428,92.4,10.62,11.76,239.6
"2026-03-09 16:41:00",10264,12.48,-6.391,92.5,11.52,12.79,252
"2026-03-09 16:42:00",10265,12.48,-6.396,92.3,10.68,13.13,249.8
"2026-03-09 16:43:00",10266,12.48,-6.382,92.1,8.65,10.53,266.5
"2026-03-09 16:44:00",10267,12.48,-6.37,92.1,9.15,10.33,248.7
"2026-03-09 16:45:00",10268,12.48,-6.37,92.4,9.67,10.96,261.4
"2026-03-09 16:46:00",10269,12.48,-6.317,92.5,10.38,12.76,249
"2026-03-09 16:47:00",10270,12.48,-6.343,92.7,9.61,11.6,250.3
"2026-03-09 16:48:00",10271,12.48,-6.382,92.9,9.81,10.9,245.8
"2026-03-09 16:49:00",10272,12.48,-6.402,92.6,9.55,10.93,259.1
"2026-03-09 16:50:00",10273,12.48,-6.43,92.1,9.04,10.26,259.2
"2026-03-09 16:51:00",10274,12.48,-6.438,91.8,9.27,12.76,260.3
"2026-03-09 16:52:00",10275,12.48,-6.429,91.7,6.767,7.764,239.8
"2026-03-09 16:53:00",10276,12.48,-6.431,91.6,9.84,13.59,258.9
"2026-03-09 16:54:00",10277,12.48,-6.42,91,9.32,10.96,272.4
"2026-03-09 16:55:00",10278,12.48,-6.426,90.4,11.05,12.86,259
"2026-03-09 16:56:00",10279,12.48,-6.423,89.9,9.15,10.5,252.7
"2026-03-09 16:57:00",10280,12.48,-6.452,89.8,9.18,10.36,245.9
"2026-03-09 16:58:00",10281,12.48,-6.472,90.3,9.15,9.93,241.5
"2026-03-09 16:59:00",10282,12.48,-6.506,90.1,10.08,12.4,261.4
"2026-03-09 17:00:00",10283,12.48,-6.506,89.9,7.45,9.03,262.7
"2026-03-09 17:01:00",10284,12.48,-6.457,89.7,8.79,11.3,255.5
"2026-03-09 17:02:00",10285,12.48,-6.443,89.7,7.497,8.23,246
"2026-03-09 17:03:00",10286,12.48,-6.477,89.7,8.5,9.43,269.5
"2026-03-09 17:04:00",10287,12.48,-6.462,89.4,10.02,13.06,256.6
"2026-03-09 17:05:00",10288,12.48,-6.466,88.9,10.55,12.59,259.9
"2026-03-09 17:06:00",10289,12.48,-6.474,88.7,8.42,9.83,272.5
"2026-03-09 17:07:00",10290,12.48,-6.488,88.6,8.5,9.3,241.4
"2026-03-09 17:08:00",10291,12.48,-6.508,88.8,8.64,9.66,245.6
"2026-03-09 17:09:00",10292,12.48,-6.519,89.1,8.67,9.7,243.2
"2026-03-09 17:10:00",10293,12.48,-6.502,89.4,8.69,10,257.1
"2026-03-09 17:11:00",10294,12.48,-6.494,89.7,8.32,9.76,252.6
"2026-03-09 17:12:00",10295,12.48,-6.505,89.7,7.067,8.03,253.4
"2026-03-09 17:13:00",10296,12.48,-6.494,89.5,7.45,9.2,257.9
"2026-03-09 17:14:00",10297,12.48,-6.457,89.4,8.09,9.6,244.9
"2026-03-09 17:15:00",10298,12.48,-6.463,89,8.12,9.03,243.8
"2026-03-09 17:16:00",10299,12.48,-6.51,88.3,8.79,9.8,266.2
"2026-03-09 17:17:00",10300,12.48,-6.53,87.7,9.15,10.86,237.9
"2026-03-09 17:18:00",10301,12.48,-6.518,87.5,9.59,10.46,249.2
"2026-03-09 17:19:00",10302,12.48,-6.518,87.6,9.67,11.56,259.4
"2026-03-09 17:20:00",10303,12.48,-6.544,87.3,10.57,12.43,267.9
"2026-03-09 17:21:00",10304,12.48,-6.532,87.3,8.54,10.13,246
"2026-03-09 17:22:00",10305,12.48,-6.524,87.1,9.64,12.03,233.6
"2026-03-09 17:23:00",10306,12.48,-6.513,87.2,10.09,13.16,251.5
"2026-03-09 17:24:00",10307,12.48,-6.526,87.4,9.05,9.93,248.9
"2026-03-09 17:25:00",10308,12.48,-6.512,87.5,9.2,10.1,260.3
"2026-03-09 17:26:00",10309,12.48,-6.511,87.5,8.59,9.8,257.9
"2026-03-09 17:27:00",10310,12.48,-6.548,87.4,8.88,10.53,235.9
"2026-03-09 17:28:00",10311,12.48,-6.63,87.3,9.3,10.93,234.5
"2026-03-09 17:29:00",10312,12.48,-6.69,87.3,8.36,9.53,258.5
"2026-03-09 17:30:00",10313,12.48,-6.735,87.8,8.48,10.4,246.4
"2026-03-09 17:31:00",10314,12.48,-6.702,87.8,9.73,12.79,260.8
"2026-03-09 17:32:00",10315,12.48,-6.648,87.7,10.5,12.46,261.5
"2026-03-09 17:33:00",10316,12.48,-6.605,87.4,8.94,10.5,254.3
"2026-03-09 17:34:00",10317,12.48,-6.574,87.2,9.65,11.06,248.7
"2026-03-09 17:35:00",10318,12.48,-6.596,86.9,10.07,11.1,237.1
"2026-03-09 17:36:00",10319,12.48,-6.661,87.1,8.67,10.23,233.7
"2026-03-09 17:37:00",10320,12.48,-6.723,87.4,8.32,9.33,245.4
"2026-03-09 17:38:00",10321,12.48,-6.757,87.6,8.93,11.36,264.7
"2026-03-09 17:39:00",10322,12.48,-6.723,87.5,7.547,9.4,249.9
"2026-03-09 17:40:00",10323,12.48,-6.622,87.3,8.49,9.36,250.3
"2026-03-09 17:41:00",10324,12.48,-6.627,87,8.04,8.76,238.5
"2026-03-09 17:42:00",10325,12.48,-6.675,87.2,7.802,8.5,252.4
"2026-03-09 17:43:00",10326,12.48,-6.684,87.3,8.22,9.2,233.1
"2026-03-09 17:44:00",10327,12.48,-6.726,87.9,8.85,10.53,246.4
"2026-03-09 17:45:00",10328,12.48,-6.695,87.8,8.65,9.93,251.1
"2026-03-09 17:46:00",10329,12.48,-6.602,87.5,8.95,10.26,256.7
"2026-03-09 17:47:00",10330,12.48,-6.539,87,8.22,11.26,259.9
"2026-03-09 17:48:00",10331,12.48,-6.488,86.9,8.42,9.5,257.5
"2026-03-09 17:49:00",10332,12.48,-6.477,87,7.677,8.63,251.1
"2026-03-09 17:50:00",10333,12.48,-6.508,87.2,7.144,8.23,243.7
"2026-03-09 17:51:00",10334,12.48,-6.559,87.6,8.89,9.86,250.3
"2026-03-09 17:52:00",10335,12.48,-6.528,87.5,7.347,8.73,269.5
"2026-03-09 17:53:00",10336,12.48,-6.516,87.3,7.5,8.4,258.1
"2026-03-09 17:54:00",10337,12.48,-6.502,87.1,6.797,7.864,253
"2026-03-09 17:55:00",10338,12.48,-6.476,87,5.998,6.797,251.6
"2026-03-09 17:56:00",10339,12.48,-6.49,87.1,7.189,8.5,253.9
"2026-03-09 17:57:00",10340,12.48,-6.496,87.4,7.9,8.76,256.3
"2026-03-09 17:58:00",10341,12.48,-6.459,87.1,7.994,8.83,253.8
"2026-03-09 17:59:00",10342,12.48,-6.453,87.4,7.55,8.13,261.9
"2026-03-09 18:00:00",10343,12.48,-6.441,87,5.85,7.864,257.9
"2026-03-09 18:01:00",10344,12.48,-6.448,87.1,6.236,6.764,237.4
"2026-03-09 18:02:00",10345,12.48,-6.49,87.3,5.817,8.1,263
"2026-03-09 18:03:00",10346,12.48,-6.502,87,6.161,6.997,261.8
"2026-03-09 18:04:00",10347,12.48,-6.482,87,7.119,7.93,258.7
"2026-03-09 18:05:00",10348,12.48,-6.42,87.3,7.233,8.56,262.4
"2026-03-09 18:06:00",10349,12.48,-6.419,87.4,6.575,8.23,263.6
"2026-03-09 18:07:00",10350,12.48,-6.413,87.3,7.378,8.26,260.9
"2026-03-09 18:08:00",10351,12.48,-6.413,87.3,6.867,8.8,211.3
"2026-03-09 18:09:00",10352,12.48,-6.415,87.3,5.617,7.364,193.9
"2026-03-09 18:10:00",10353,12.48,-6.409,87.5,4.023,6.797,242.3
"2026-03-09 18:11:00",10354,12.48,-6.367,87,4.501,5.365,224.6
"2026-03-09 18:12:00",10355,12.48,-6.373,87.2,4.218,5.664,253.1
"2026-03-09 18:13:00",10356,12.48,-6.421,87.4,4.637,5.698,248.7
"2026-03-09 18:14:00",10357,12.48,-6.452,87.9,5.706,7.264,198
"2026-03-09 18:15:00",10358,12.48,-6.483,88.5,5.134,7.697,208.2
"2026-03-09 18:16:00",10359,12.48,-6.443,88.8,4.271,5.598,208.7
"2026-03-09 18:17:00",10360,12.48,-6.46,88.9,3.643,4.232,239.4
"2026-03-09 18:18:00",10361,12.48,-6.499,89.1,5.298,6.331,249.1
"2026-03-09 18:19:00",10362,12.48,-6.504,89.1,5.587,6.031,252.8
"2026-03-09 18:20:00",10363,12.48,-6.496,88.9,4.345,5.431,259.5
"2026-03-09 18:21:00",10364,12.48,-6.471,88.6,4.57,5.631,236.5
"2026-03-09 18:22:00",10365,12.48,-6.503,88.7,4.395,6.264,241.6
"2026-03-09 18:23:00",10366,12.48,-6.494,89.1,4.956,6.231,229.3
"2026-03-09 18:24:00",10367,12.48,-6.503,89.7,5.437,6.331,254.7
"2026-03-09 18:25:00",10368,12.48,-6.525,90.1,5.787,7.33,202.8
"2026-03-09 18:26:00",10369,12.48,-6.503,90.2,6.509,9.3,233.8
"2026-03-09 18:27:00",10370,12.48,-6.454,90.2,5.689,7.963,210.1
"2026-03-09 18:28:00",10371,12.48,-6.429,90.1,4.445,5.898,213.4
"2026-03-09 18:29:00",10372,12.48,-6.414,90.1,7.789,9.03,220.4
"2026-03-09 18:30:00",10373,12.48,-6.41,90.2,6.625,8.2,192.4
"2026-03-09 18:31:00",10374,12.48,-6.43,90.1,4.623,5.498,216.4
"2026-03-09 18:32:00",10375,12.48,-6.431,90.2,3.446,4.532,211.3
"2026-03-09 18:33:00",10376,12.48,-6.439,90,4.246,5.198,249.3
"2026-03-09 18:34:00",10377,12.48,-6.456,89.9,3.985,4.898,251.7
"2026-03-09 18:35:00",10378,12.48,-6.442,89.9,5.348,6.364,265.8
"2026-03-09 18:36:00",10379,12.48,-6.425,89.5,5.017,6.198,256.3
"2026-03-09 18:37:00",10380,12.48,-6.442,89.3,3.748,5.298,204
"2026-03-09 18:38:00",10381,12.48,-6.456,89.5,4.076,5.331,215.5
"2026-03-09 18:39:00",10382,12.48,-6.453,89.6,3.848,6.231,227.2
"2026-03-09 18:40:00",10383,12.48,-6.467,89.7,3.743,4.765,192.9
"2026-03-09 18:41:00",10384,12.48,-6.444,89.7,4.082,5.065,213.1
"2026-03-09 18:42:00",10385,12.48,-6.444,89.7,3.393,4.565,256.9
"2026-03-09 18:43:00",10386,12.48,-6.466,89.6,3.413,4.065,250.2
"2026-03-09 18:44:00",10387,12.48,-6.435,89.6,4.257,5.098,264.1
"2026-03-09 18:45:00",10388,12.48,-6.427,89.3,4.129,5.331,255
"2026-03-09 18:46:00",10389,12.48,-6.424,88.9,3.996,5.098,243
"2026-03-09 18:47:00",10390,12.48,-6.439,89,4.745,5.598,228
"2026-03-09 18:48:00",10391,12.48,-6.418,88.8,5.309,6.797,209.1
"2026-03-09 18:49:00",10392,12.48,-6.399,88.2,4.867,7.697,215.6
"2026-03-09 18:50:00",10393,12.48,-6.395,87.9,3.937,4.465,237.3
"2026-03-09 18:51:00",10394,12.48,-6.421,87.4,3.751,4.098,241.1
"2026-03-09 18:52:00",10395,12.48,-6.497,86.8,4.162,4.898,248.4
"2026-03-09 18:53:00",10396,12.48,-6.537,87.4,5.473,6.131,234.9
"2026-03-09 18:54:00",10397,12.48,-6.526,88,6.306,6.964,229.2
"2026-03-09 18:55:00",10398,12.48,-6.548,88.6,7.516,8.56,211.1
"2026-03-09 18:56:00",10399,12.48,-6.52,88.8,5.909,6.597,200.2
"2026-03-09 18:57:00",10400,12.48,-6.503,88.8,4.806,5.431,257.2
"2026-03-09 18:58:00",10401,12.48,-6.506,88.8,3.09,4.532,197.5
"2026-03-09 18:59:00",10402,12.48,-6.503,88.8,4.604,5.931,217.2
"2026-03-09 19:00:00",10403,12.48,-6.517,89.1,3.46,4.398,235.6
"2026-03-09 19:01:00",10404,12.48,-6.526,89.2,2.94,3.532,252.4
"2026-03-09 19:02:00",10405,12.48,-6.548,88.6,3.898,4.798,257.8
"2026-03-09 19:03:00",10406,12.48,-6.566,88,4.343,4.865,253
"2026-03-09 19:04:00",10407,12.48,-6.529,88.3,5.076,5.931,245.6
"2026-03-09 19:05:00",10408,12.48,-6.56,88.8,5.681,6.797,224.1
"2026-03-09 19:06:00",10409,12.48,-6.568,88.9,6.595,7.963,239.1
"2026-03-09 19:07:00",10410,12.48,-6.588,88.8,5.192,5.764,243.2
"2026-03-09 19:08:00",10411,12.48,-6.548,89,4.334,5.498,198.8
"2026-03-09 19:09:00",10412,12.48,-6.526,89.3,4.229,5.398,218.8
"2026-03-09 19:10:00",10413,12.48,-6.509,89.2,3.224,3.932,212.3
"2026-03-09 19:11:00",10414,12.48,-6.52,89,3.288,4.232,234.4
"2026-03-09 19:12:00",10415,12.48,-6.545,89,4.74,6.131,215.3
"2026-03-09 19:13:00",10416,12.48,-6.551,89.1,4.398,5.131,242.9
"2026-03-09 19:14:00",10417,12.48,-6.551,88.6,4.234,5.031,267.5
"2026-03-09 19:15:00",10418,12.48,-6.534,87.8,4.104,4.965,241.5
"2026-03-09 19:16:00",10419,12.48,-6.517,86.6,5.029,6.098,268.1
"2026-03-09 19:17:00",10420,12.48,-6.517,86,4.354,5.265,264.2
"2026-03-09 19:18:00",10421,12.48,-6.515,85.5,4.809,5.664,228.6
"2026-03-09 19:19:00",10422,12.48,-6.54,85.5,4.626,5.498,222.4
"2026-03-09 19:20:00",10423,12.48,-6.546,85.4,5.331,6.331,238.3
"2026-03-09 19:21:00",10424,12.48,-6.574,85.1,5.248,5.698,242.1
"2026-03-09 19:22:00",10425,12.48,-6.642,85.4,5.215,6.264,233.7
"2026-03-09 19:23:00",10426,12.48,-6.661,85.7,4.923,5.365,241.6
"2026-03-09 19:24:00",10427,12.48,-6.624,84.8,5.553,5.931,230.1
"2026-03-09 19:25:00",10428,12.48,-6.63,84.5,4.984,5.931,242.5
"2026-03-09 19:26:00",10429,12.48,-6.633,84.6,4.651,5.831,269.5
"2026-03-09 19:27:00",10430,12.48,-6.616,84.5,3.996,4.365,258.6
"2026-03-09 19:28:00",10431,12.48,-6.619,84.5,4.365,5.631,248.8
"2026-03-09 19:29:00",10432,12.48,-6.602,84.4,4.529,5.398,264.3
"2026-03-09 19:30:00",10433,12.48,-6.588,83.9,5.764,7.33,262
"2026-03-09 19:31:00",10434,12.48,-6.553,83.1,5.376,6.064,258.2
"2026-03-09 19:32:00",10435,12.48,-6.522,82.8,7.061,8.76,263.7
"2026-03-09 19:33:00",10436,12.48,-6.548,82.9,7.711,8.73,254.2
"2026-03-09 19:34:00",10437,12.48,-6.553,82.8,6.567,7.23,249.1
"2026-03-09 19:35:00",10438,12.47,-6.587,82.9,6.156,6.631,255.7
"2026-03-09 19:36:00",10439,12.48,-6.61,83.1,6.853,8.16,250.2
"2026-03-09 19:37:00",10440,12.48,-6.624,82.9,6.961,7.23,266.3
"2026-03-09 19:38:00",10441,12.48,-6.621,83.1,5.864,6.964,258.7
"2026-03-09 19:39:00",10442,12.48,-6.621,83,7.353,8.23,263.9
"2026-03-09 19:40:00",10443,12.48,-6.624,82.6,7.414,8.33,258
"2026-03-09 19:41:00",10444,12.48,-6.596,83.4,6.817,8.33,254.8
"2026-03-09 19:42:00",10445,12.48,-6.601,83.8,6.475,6.997,259.3
"2026-03-09 19:43:00",10446,12.48,-6.641,83.9,5.542,6.364,254.4
"2026-03-09 19:44:00",10447,12.47,-6.65,83.5,5.439,5.998,262.4
"2026-03-09 19:45:00",10448,12.48,-6.659,82.9,6.006,6.697,258.6
"2026-03-09 19:46:00",10449,12.48,-6.724,82.6,4.298,4.998,261
"2026-03-09 19:47:00",10450,12.48,-6.826,82.9,4.348,5.298,276.6
"2026-03-09 19:48:00",10451,12.48,-6.828,83.9,6.656,8.13,260.7
"2026-03-09 19:49:00",10452,12.48,-6.803,84.4,5.095,6.131,260.2
"2026-03-09 19:50:00",10453,12.48,-6.8,84.8,5.998,7.597,249.4
"2026-03-09 19:51:00",10454,12.48,-6.755,84.4,6.656,7.497,255.7
"2026-03-09 19:52:00",10455,12.48,-6.732,84.2,6.02,7.097,257.6
"2026-03-09 19:53:00",10456,12.48,-6.746,83.6,6.869,7.564,259.6
"2026-03-09 19:54:00",10457,12.47,-6.706,82.3,8.76,9.7,257.3
"2026-03-09 19:55:00",10458,12.48,-6.647,82.6,8.04,9.2,255.6
"2026-03-09 19:56:00",10459,12.48,-6.627,83,8.82,9.5,253.9
"2026-03-09 19:57:00",10460,12.48,-6.576,82.9,6.981,8.06,244.8
"2026-03-09 19:58:00",10461,12.48,-6.565,83.2,6.811,7.23,250.8
"2026-03-09 19:59:00",10462,12.48,-6.593,83.6,6.514,7.53,249.1
"2026-03-09 20:00:00",10463,12.48,-6.63,84,5.423,6.164,247.6
"2026-03-09 20:01:00",10464,12.48,-6.678,84.3,4.995,5.731,251.3
"2026-03-09 20:02:00",10465,12.47,-6.738,84.9,5.603,6.031,247.3
"2026-03-09 20:03:00",10466,12.48,-6.774,84.9,5.153,5.731,249.3
"2026-03-09 20:04:00",10467,12.48,-6.842,85,5.453,5.998,252.8
"2026-03-09 20:05:00",10468,12.48,-6.908,85.5,7.125,8.23,251.9
"2026-03-09 20:06:00",10469,12.48,-6.817,85.6,7.447,8.53,254.5
"2026-03-09 20:07:00",10470,12.48,-6.755,85.5,6.853,7.33,249
"2026-03-09 20:08:00",10471,12.48,-6.74,85.8,7.094,7.797,243.8
"2026-03-09 20:09:00",10472,12.48,-6.78,85.3,7.2,8.03,259.1
"2026-03-09 20:10:00",10473,12.48,-6.823,84.1,7.944,9.03,258.5
"2026-03-09 20:11:00",10474,12.48,-6.769,83.4,8.5,9,265.5
"2026-03-09 20:12:00",10475,12.48,-6.76,83,7.855,8.76,263.3
"2026-03-09 20:13:00",10476,12.48,-6.769,82.5,8.27,8.96,262.1
"2026-03-09 20:14:00",10477,12.48,-6.749,82.7,8.54,9.1,264.1
"2026-03-09 20:15:00",10478,12.48,-6.712,82.2,8.06,9.1,255.1
"2026-03-09 20:16:00",10479,12.47,-6.732,82.3,8,9.1,258.4
"2026-03-09 20:17:00",10480,12.47,-6.678,82.7,8.8,9.43,256.5
"2026-03-09 20:18:00",10481,12.48,-6.675,83,7.222,8.23,235.5
"2026-03-09 20:19:00",10482,12.48,-6.687,83.7,7.25,8.23,252.7
"2026-03-09 20:20:00",10483,12.48,-6.681,84.1,5.998,6.931,253.8
"2026-03-09 20:21:00",10484,12.48,-6.721,84.4,4.637,5.098,246.6
"2026-03-09 20:22:00",10485,12.47,-6.777,85.3,5.503,5.998,238
"2026-03-09 20:23:00",10486,12.48,-6.868,85.4,4.523,5.165,238.6
"2026-03-09 20:24:00",10487,12.48,-6.939,85.8,5.042,5.631,234.1
"2026-03-09 20:25:00",10488,12.48,-6.97,86.6,5.309,6.064,243.5
"2026-03-09 20:26:00",10489,12.47,-7.01,85.7,5.092,5.764,243.8
"2026-03-09 20:27:00",10490,12.48,-6.984,85.6,5.945,6.464,272.9
"2026-03-09 20:28:00",10491,12.47,-6.902,84.7,6.789,7.83,263
"2026-03-09 20:29:00",10492,12.48,-6.828,84.5,6.114,7.364,264.4
"2026-03-09 20:30:00",10493,12.48,-6.772,84.2,5.612,6.764,276
"2026-03-09 20:31:00",10494,12.48,-6.752,84.2,5.431,6.431,269.5
"2026-03-09 20:32:00",10495,12.48,-6.769,84.5,6.236,6.697,276.3
"2026-03-09 20:33:00",10496,12.47,-6.797,84.5,6.456,7.697,271.6
"2026-03-09 20:34:00",10497,12.48,-6.791,84.7,4.881,5.231,262.5
"2026-03-09 20:35:00",10498,12.48,-6.738,84.1,4.887,5.431,262
"2026-03-09 20:36:00",10499,12.47,-6.721,84.1,4.709,5.131,267
"2026-03-09 20:37:00",10500,12.48,-6.738,83.8,4.892,5.265,266.8
"2026-03-09 20:38:00",10501,12.48,-6.797,84.5,5.415,6.231,266.1
"2026-03-09 20:39:00",10502,12.48,-6.808,85.3,5.067,5.564,271.7
"2026-03-09 20:40:00",10503,12.47,-6.825,85.4,4.432,4.931,261.1
"2026-03-09 20:41:00",10504,12.48,-6.848,84.9,4.895,5.598,271.1
"2026-03-09 20:42:00",10505,12.47,-6.842,85,4.854,5.631,248.9
"2026-03-09 20:43:00",10506,12.48,-6.808,84.7,4.618,5.698,281.3
"2026-03-09 20:44:00",10507,12.48,-6.772,85,5.97,6.597,263
"2026-03-09 20:45:00",10508,12.47,-6.712,84.5,5.953,7.031,266.4
"2026-03-09 20:46:00",10509,12.47,-6.701,84.4,5.153,5.864,258.8
"2026-03-09 20:47:00",10510,12.47,-6.712,84.4,4.726,5.531,262.8
"2026-03-09 20:48:00",10511,12.48,-6.718,84.3,4.715,5.664,268
"2026-03-09 20:49:00",10512,12.47,-6.698,83.4,5.104,5.631,273.6
"2026-03-09 20:50:00",10513,12.47,-6.732,83.4,4.662,5.265,280.5
"2026-03-09 20:51:00",10514,12.47,-6.763,83.6,5.387,6.964,268.9
"2026-03-09 20:52:00",10515,12.48,-6.755,84,6.067,7.797,276.9
"2026-03-09 20:53:00",10516,12.47,-6.706,83.8,4.729,5.998,278
"2026-03-09 20:54:00",10517,12.48,-6.698,83.2,5.753,6.564,271.3
"2026-03-09 20:55:00",10518,12.47,-6.723,83.6,5.864,6.364,267.2
"2026-03-09 20:56:00",10519,12.48,-6.769,83.2,6.036,6.831,256.3
"2026-03-09 20:57:00",10520,12.47,-6.772,83,6.484,7.031,277
"2026-03-09 20:58:00",10521,12.48,-6.766,83.4,6.167,7.397,271.7
"2026-03-09 20:59:00",10522,12.48,-6.783,84.3,5.198,5.864,264.7
"2026-03-09 21:00:00",10523,12.47,-6.789,84.6,4.962,5.531,265.6
"2026-03-09 21:01:00",10524,12.47,-6.78,84.7,6,7.297,292.5
"2026-03-09 21:02:00",10525,12.47,-6.763,85.1,4.942,6.631,284.5
"2026-03-09 21:03:00",10526,12.47,-6.715,85.1,4.873,6.597,265.8
"2026-03-09 21:04:00",10527,12.48,-6.738,84.8,4.59,6.597,249
"2026-03-09 21:05:00",10528,12.47,-6.721,84.5,5.609,7.664,267.9
"2026-03-09 21:06:00",10529,12.47,-6.729,83.8,7.205,8.56,273
"2026-03-09 21:07:00",10530,12.47,-6.743,83.2,5.984,6.831,285.5
"2026-03-09 21:08:00",10531,12.47,-6.746,82.7,6.231,7.864,262.8
"2026-03-09 21:09:00",10532,12.48,-6.729,81.9,5.117,6.631,255
"2026-03-09 21:10:00",10533,12.47,-6.763,81.3,4.529,6.464,263.9
"2026-03-09 21:11:00",10534,12.47,-6.828,80.9,5.942,6.764,278.4
"2026-03-09 21:12:00",10535,12.47,-6.854,80.1,6.245,7.464,261.9
"2026-03-09 21:13:00",10536,12.47,-6.831,78.66,6.856,8.86,248.7
"2026-03-09 21:14:00",10537,12.47,-6.811,78.05,6.875,7.963,267.5
"2026-03-09 21:15:00",10538,12.47,-6.823,77.54,6.509,8.23,256.5
"2026-03-09 21:16:00",10539,12.47,-6.837,77.61,6.07,7.13,248
"2026-03-09 21:17:00",10540,12.47,-6.842,76.86,6.478,8.7,258
"2026-03-09 21:18:00",10541,12.47,-6.82,76.72,7.455,9.46,253.4
