"TOA5","CR850_Kayleigh","CR800","19785","CR800.Std.32.06","CPU:mini_AWS_Kayleigh.CR8","62587","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature","rel_humidity","wind_speed","gust_speed","wind_direction"
"TS","RN","Volts","degC","%","m/s","m/s","deg"
"","","Min","Avg","Smp","Avg","Max","Smp"
"2026-03-03 12:59:00",1402,12.7,-5.787,91.8,12.71,14.76,67.01
"2026-03-03 13:00:00",1403,12.57,-5.768,91.9,13.27,15.26,67.63
"2026-03-03 13:01:00",1404,12.58,-5.819,92,13.15,14.29,60.88
"2026-03-03 13:02:00",1405,12.56,-5.836,92.1,14.25,15.76,62.18
"2026-03-03 13:03:00",1406,12.72,-5.816,92.2,13.64,15.96,65.41
"2026-03-03 13:04:00",1407,12.72,-5.876,92.4,13.16,13.73,64.66
"2026-03-03 13:05:00",1408,12.72,-5.899,92.6,12.49,13.76,62.76
"2026-03-03 13:06:00",1409,12.71,-5.907,92.9,10.04,12.89,64.06
"2026-03-03 13:07:00",1410,12.71,-5.907,92.9,13.59,15.26,59.31
"2026-03-03 13:08:00",1411,12.72,-5.899,93.1,13.18,14.69,61.43
"2026-03-03 13:09:00",1412,12.72,-5.899,93.3,13.33,14.59,61.84
"2026-03-03 13:10:00",1413,12.73,-5.89,93.2,12.94,15.33,62.11
"2026-03-03 13:11:00",1414,12.73,-5.856,93.2,14.04,16.26,66.62
"2026-03-03 13:12:00",1415,12.73,-5.828,93.2,14.55,16.66,65.63
"2026-03-03 13:13:00",1416,12.73,-5.8,93,12.22,14.49,67.56
"2026-03-03 13:14:00",1417,12.73,-5.822,92.8,12.08,12.76,78.47
"2026-03-03 13:15:00",1418,12.73,-5.8,92.8,12.11,14.03,66.18
"2026-03-03 13:16:00",1419,12.73,-5.794,92.7,12.63,13.69,67.63
"2026-03-03 13:17:00",1420,12.73,-5.817,92.5,13.78,15.66,68.12
"2026-03-03 13:18:00",1421,12.73,-5.794,92.6,14.13,15.96,66.23
"2026-03-03 13:19:00",1422,12.74,-5.78,92.4,15.47,16.69,67.73
"2026-03-03 13:20:00",1423,12.74,-5.777,92.4,14.61,17.26,63.82
"2026-03-03 13:21:00",1424,12.74,-5.769,92.4,13.41,14.86,63.31
"2026-03-03 13:22:00",1425,12.74,-5.794,92.3,12.38,13.39,62.23
"2026-03-03 13:23:00",1426,12.74,-5.797,92.4,14.22,16.26,67.73
"2026-03-03 13:24:00",1427,12.74,-5.8,92.6,12.75,14.33,64.23
"2026-03-03 13:25:00",1428,12.74,-5.788,92.5,15.25,16.93,65.19
"2026-03-03 13:26:00",1429,12.74,-5.8,92.5,13.14,14.59,62.2
"2026-03-03 13:27:00",1430,12.74,-5.82,92.5,11.51,13.66,64.4
"2026-03-03 13:28:00",1431,12.75,-5.788,92.4,10.58,15.13,67.27
"2026-03-03 13:29:00",1432,12.75,-5.715,92.2,14.3,15.89,69.71
"2026-03-03 13:30:00",1433,12.75,-5.698,91.8,12.22,13.49,66.21
"2026-03-03 13:31:00",1434,12.75,-5.672,91.6,12.06,14.23,75.53
"2026-03-03 13:32:00",1435,12.75,-5.771,91.6,10.61,12.59,72.19
"2026-03-03 13:33:00",1436,12.75,-5.76,91.7,13.73,15.23,63.22
"2026-03-03 13:34:00",1437,12.75,-5.681,91.3,14.13,15.19,65.48
"2026-03-03 13:35:00",1438,12.75,-5.607,90.6,15.87,17.53,65.7
"2026-03-03 13:36:00",1439,12.75,-5.57,89.9,15.41,17.13,75.24
"2026-03-03 13:37:00",1440,12.75,-5.536,89.3,14.34,15.53,88.6
"2026-03-03 13:38:00",1441,12.75,-5.533,88.9,14.32,18.66,64.91
"2026-03-03 13:39:00",1442,12.75,-5.528,88.7,15.44,17.36,69.2
"2026-03-03 13:40:00",1443,12.75,-5.565,88.6,14.68,16.46,65.24
"2026-03-03 13:41:00",1444,12.75,-5.616,88.8,14.58,15.46,63.22
"2026-03-03 13:42:00",1445,12.75,-5.616,89,13.67,15.13,58.65
"2026-03-03 13:43:00",1446,12.75,-5.604,89,14.98,16.93,67.8
"2026-03-03 13:44:00",1447,12.75,-5.579,89,14.5,17.83,66.43
"2026-03-03 13:45:00",1448,12.75,-5.548,88.6,17.78,19.66,61.14
"2026-03-03 13:46:00",1449,12.75,-5.505,88.5,14.46,16.13,70
"2026-03-03 13:47:00",1450,12.75,-5.545,88.8,13.25,14.39,64.3
"2026-03-03 13:48:00",1451,12.75,-5.59,89.1,13.38,14.96,63.46
"2026-03-03 13:49:00",1452,12.75,-5.65,89.3,12.61,14.49,66.06
"2026-03-03 13:50:00",1453,12.75,-5.692,89.5,13.23,15.79,66.06
"2026-03-03 13:51:00",1454,12.75,-5.709,89.6,12.29,17.16,76.39
"2026-03-03 13:52:00",1455,12.75,-5.715,89.7,13.77,15.29,85.1
"2026-03-03 13:53:00",1456,12.75,-5.672,89.5,13.08,16.93,72.44
"2026-03-03 13:54:00",1457,12.75,-5.607,88.9,17.1,18.46,79.53
"2026-03-03 13:55:00",1458,12.75,-5.587,88.4,13.74,15.16,78.23
"2026-03-03 13:56:00",1459,12.75,-5.61,88.3,14.43,16.39,71.25
"2026-03-03 13:57:00",1460,12.75,-5.633,88.4,13.77,15.19,77.09
"2026-03-03 13:58:00",1461,12.75,-5.661,88.5,15.15,16.59,69.08
"2026-03-03 13:59:00",1462,12.75,-5.706,88.9,14.57,17.76,60.87
"2026-03-03 14:00:00",1463,12.75,-5.723,89,13.81,14.96,69.44
"2026-03-03 14:01:00",1464,12.75,-5.797,89.3,13.31,15.39,73.74
"2026-03-03 14:02:00",1465,12.75,-5.803,89.6,15.47,17.89,68.89
"2026-03-03 14:03:00",1466,12.75,-5.763,89.5,15.37,16.93,67.1
"2026-03-03 14:04:00",1467,12.75,-5.763,89.6,15.46,18.69,74.92
"2026-03-03 14:05:00",1468,12.75,-5.655,89.5,18.35,20.63,67.68
"2026-03-03 14:06:00",1469,12.75,-5.658,89.5,16.79,17.93,65.85
"2026-03-03 14:07:00",1470,12.75,-5.732,89.9,15.75,17.36,75.77
"2026-03-03 14:08:00",1471,12.75,-5.745,90.2,15.19,17.16,72.2
"2026-03-03 14:09:00",1472,12.75,-5.754,90.3,15.85,17.63,79.7
"2026-03-03 14:10:00",1473,12.75,-5.774,90.5,16.4,18.66,85
"2026-03-03 14:11:00",1474,12.75,-5.746,90.6,16.24,17.99,70.02
"2026-03-03 14:12:00",1475,12.75,-5.771,90.7,14.13,15.09,72.39
"2026-03-03 14:13:00",1476,12.75,-5.805,90.9,15.3,16.73,70.14
"2026-03-03 14:14:00",1477,12.75,-5.864,91.2,13.87,15.89,70
"2026-03-03 14:15:00",1478,12.75,-5.848,91.5,16.23,18.73,71.37
"2026-03-03 14:16:00",1479,12.75,-5.833,91.7,14.13,15.33,70.97
"2026-03-03 14:17:00",1480,12.75,-5.765,91.7,14.86,16.76,62.37
"2026-03-03 14:18:00",1481,12.75,-5.655,91.3,14.79,16.13,67.34
"2026-03-03 14:19:00",1482,12.75,-5.558,90.9,14.55,15.79,60.22
"2026-03-03 14:20:00",1483,12.75,-5.482,90.3,15.79,17.56,62.76
"2026-03-03 14:21:00",1484,12.75,-5.525,90,15.84,17.39,73.35
"2026-03-03 14:22:00",1485,12.75,-5.542,90.1,14.97,16.66,65.63
"2026-03-03 14:23:00",1486,12.75,-5.59,90.1,12.96,14.26,78.83
"2026-03-03 14:24:00",1487,12.75,-5.556,90,11.55,13.63,72.65
"2026-03-03 14:25:00",1488,12.75,-5.511,89.6,10.1,11.93,64.62
"2026-03-03 14:26:00",1489,12.75,-5.562,89.7,12.29,15.03,74.56
"2026-03-03 14:27:00",1490,12.75,-5.565,89.9,13.24,15.43,65.65
"2026-03-03 14:28:00",1491,12.75,-5.553,90.1,14.9,15.66,71.16
"2026-03-03 14:29:00",1492,12.75,-5.562,90,12.71,14.76,83.6
"2026-03-03 14:30:00",1493,12.75,-5.584,90,12.56,17.99,69.71
"2026-03-03 14:31:00",1494,12.75,-5.604,89.9,15.62,16.69,69.68
"2026-03-03 14:32:00",1495,12.75,-5.607,90.1,15.75,16.59,80.1
"2026-03-03 14:33:00",1496,12.75,-5.652,90.3,14.26,15.83,64.86
"2026-03-03 14:34:00",1497,12.75,-5.684,90.6,13.68,14.86,67.03
"2026-03-03 14:35:00",1498,12.75,-5.709,90.7,13.64,14.93,71.25
"2026-03-03 14:36:00",1499,12.75,-5.718,91,13.66,15.39,70.84
"2026-03-03 14:37:00",1500,12.75,-5.718,91,13.14,14.39,80.3
"2026-03-03 14:38:00",1501,12.75,-5.714,91,12.38,13.99,69.18
"2026-03-03 14:39:00",1502,12.75,-5.72,91,13.61,14.86,70.63
"2026-03-03 14:40:00",1503,12.75,-5.715,91,14.95,16.43,63.58
"2026-03-03 14:41:00",1504,12.75,-5.669,90.8,15.12,16.73,58.49
"2026-03-03 14:42:00",1505,12.75,-5.652,90.6,16.92,18.86,70.22
"2026-03-03 14:43:00",1506,12.75,-5.649,90.2,16.16,17.49,60.8
"2026-03-03 14:44:00",1507,12.75,-5.607,89.7,14.49,16.06,66.76
"2026-03-03 14:45:00",1508,12.75,-5.592,89.5,15.4,17.23,60.59
"2026-03-03 14:46:00",1509,12.75,-5.618,89.6,15.78,18.09,67.35
"2026-03-03 14:47:00",1510,12.75,-5.683,89.7,16.09,17.23,66.48
"2026-03-03 14:48:00",1511,12.75,-5.677,89.9,16.63,19.33,62.56
"2026-03-03 14:49:00",1512,12.75,-5.683,89.7,17.67,19.79,65.15
"2026-03-03 14:50:00",1513,12.75,-5.697,89.6,17.8,19.29,66.4
"2026-03-03 14:51:00",1514,12.75,-5.68,89.6,18.55,19.79,61.77
"2026-03-03 14:52:00",1515,12.75,-5.709,89.7,17.36,18.93,64.09
"2026-03-03 14:53:00",1516,12.75,-5.709,89.7,16.9,18.53,67.39
"2026-03-03 14:54:00",1517,12.75,-5.751,90,16.83,18.49,70.05
"2026-03-03 14:55:00",1518,12.75,-5.797,90.3,16.6,18.53,65.8
"2026-03-03 14:56:00",1519,12.75,-5.825,90.6,17.08,18.36,67.97
"2026-03-03 14:57:00",1520,12.75,-5.858,90.9,15.37,17.36,67.64
"2026-03-03 14:58:00",1521,12.75,-5.799,90.9,15.24,18.76,65.92
"2026-03-03 14:59:00",1522,12.75,-5.776,90.7,14.96,16.53,66.72
"2026-03-03 15:00:00",1523,12.75,-5.76,90.5,13.13,14.79,65.9
"2026-03-03 15:01:00",1524,12.75,-5.816,90.9,14.12,16.73,61.16
"2026-03-03 15:02:00",1525,12.75,-5.825,91.2,12.74,14.33,67.3
"2026-03-03 15:03:00",1526,12.75,-5.842,91.3,13.19,15.29,63.7
"2026-03-03 15:04:00",1527,12.75,-5.848,91.6,12.42,13.93,76.73
"2026-03-03 15:05:00",1528,12.75,-5.828,91.5,12.03,13.26,62.01
"2026-03-03 15:06:00",1529,12.75,-5.808,91.3,10.83,12.79,50.79
"2026-03-03 15:07:00",1530,12.75,-5.828,91.5,12.95,14.76,56.99
"2026-03-03 15:08:00",1531,12.75,-5.836,91.6,12.99,15.16,60.8
"2026-03-03 15:09:00",1532,12.75,-5.816,91.7,13.53,14.93,65.41
"2026-03-03 15:10:00",1533,12.75,-5.799,91.7,11.21,12.69,53.03
"2026-03-03 15:11:00",1534,12.75,-5.822,91.8,13.01,14.63,59.55
"2026-03-03 15:12:00",1535,12.75,-5.808,91.9,12.25,13.29,58.2
"2026-03-03 15:13:00",1536,12.75,-5.791,92,12,13.69,65.17
"2026-03-03 15:14:00",1537,12.75,-5.813,92.1,10.95,12.73,55.37
"2026-03-03 15:15:00",1538,12.75,-5.859,92.2,8.27,9.8,46.08
"2026-03-03 15:16:00",1539,12.75,-5.853,92.5,8.46,11.23,39.37
"2026-03-03 15:17:00",1540,12.75,-5.878,92.6,9.66,12.59,61.41
"2026-03-03 15:18:00",1541,12.75,-5.838,92.9,10.95,13.63,49.82
"2026-03-03 15:19:00",1542,12.75,-5.844,93,8.53,11.23,61.14
"2026-03-03 15:20:00",1543,12.75,-5.859,93,10.6,12.59,51.9
"2026-03-03 15:21:00",1544,12.75,-5.847,93.2,10.76,12.63,53.54
"2026-03-03 15:22:00",1545,12.75,-5.85,93.3,9.3,10.56,46.78
"2026-03-03 15:23:00",1546,12.75,-5.858,93.3,9.51,10.76,47.46
"2026-03-03 15:24:00",1547,12.75,-5.87,93.4,9.95,11.8,43.45
"2026-03-03 15:25:00",1548,12.75,-5.876,93.6,9.46,11.26,56.63
"2026-03-03 15:26:00",1549,12.75,-5.873,93.7,8.85,10.66,52.64
"2026-03-03 15:27:00",1550,12.75,-5.861,93.7,10.82,12.46,47.31
"2026-03-03 15:28:00",1551,12.75,-5.847,93.7,11.03,13.53,54.89
"2026-03-03 15:29:00",1552,12.75,-5.848,93.7,9.49,11.56,53.8
"2026-03-03 15:30:00",1553,12.75,-5.876,93.7,9.87,13.63,39.05
"2026-03-03 15:31:00",1554,12.75,-5.85,93.7,14.19,14.66,49.94
"2026-03-03 15:32:00",1555,12.75,-5.841,93.7,11.83,13.23,40.84
"2026-03-03 15:33:00",1556,12.75,-5.869,93.6,11.46,12.66,59.24
"2026-03-03 15:34:00",1557,12.75,-5.897,93.8,12.23,13.66,59.5
"2026-03-03 15:35:00",1558,12.75,-5.88,93.9,13.38,15.89,49.29
"2026-03-03 15:36:00",1559,12.75,-5.914,93.8,14.39,15.79,50.26
"2026-03-03 15:37:00",1560,12.75,-5.889,93.8,11.49,13.69,51.66
"2026-03-03 15:38:00",1561,12.75,-5.911,93.7,11.68,13.49,54.6
"2026-03-03 15:39:00",1562,12.75,-5.937,93.7,11.91,14.19,57.91
"2026-03-03 15:40:00",1563,12.75,-5.949,93.8,12.05,14.49,51
"2026-03-03 15:41:00",1564,12.75,-5.963,93.9,12.57,14.19,72.99
"2026-03-03 15:42:00",1565,12.75,-5.957,93.9,12.92,14.39,53.37
"2026-03-03 15:43:00",1566,12.75,-5.922,93.9,12.73,14.03,62.01
"2026-03-03 15:44:00",1567,12.75,-5.908,93.8,12.16,13.86,59.41
"2026-03-03 15:45:00",1568,12.75,-5.902,93.8,11.15,12.3,52.48
"2026-03-03 15:46:00",1569,12.75,-5.908,93.6,10.51,11.8,51.22
"2026-03-03 15:47:00",1570,12.75,-5.92,93.8,10.58,12.86,58.92
"2026-03-03 15:48:00",1571,12.75,-5.939,93.7,11.33,12.5,57.33
"2026-03-03 15:49:00",1572,12.75,-5.948,93.6,9.7,10.5,58.78
"2026-03-03 15:50:00",1573,12.75,-5.985,93.7,10.36,11.7,58.34
"2026-03-03 15:51:00",1574,12.75,-5.976,93.7,11.37,12.23,64.74
"2026-03-03 15:52:00",1575,12.75,-5.95,93.7,10.32,10.93,63.34
"2026-03-03 15:53:00",1576,12.75,-5.973,93.7,11.33,13.06,64.16
"2026-03-03 15:54:00",1577,12.75,-5.974,93.6,11.34,12.5,61.12
"2026-03-03 15:55:00",1578,12.75,-6,93.7,11.44,12.73,65.68
"2026-03-03 15:56:00",1579,12.75,-5.987,93.7,11.61,12.76,64.43
"2026-03-03 15:57:00",1580,12.75,-6.01,93.7,10.38,11.5,57.71
"2026-03-03 15:58:00",1581,12.75,-6.037,93.7,9.32,10.2,67.49
"2026-03-03 15:59:00",1582,12.75,-6.062,93.9,10.23,10.96,59.67
"2026-03-03 16:00:00",1583,12.75,-6.071,94,10.94,11.53,60.03
"2026-03-03 16:01:00",1584,12.75,-6.053,94.1,11.11,12.56,56.92
"2026-03-03 16:02:00",1585,12.75,-6.031,94.1,10.11,11,62.47
"2026-03-03 16:03:00",1586,12.75,-6.065,94.1,9.95,10.9,56.31
"2026-03-03 16:04:00",1587,12.75,-6.073,94.2,9.9,10.36,59.5
"2026-03-03 16:05:00",1588,12.75,-6.079,94.2,8.82,9.7,57.54
"2026-03-03 16:06:00",1589,12.75,-6.107,94.2,8.55,9.53,56.44
"2026-03-03 16:07:00",1590,12.75,-6.104,94.3,8.97,10.06,55.95
"2026-03-03 16:08:00",1591,12.75,-6.096,94.4,9.1,9.9,48.33
"2026-03-03 16:09:00",1592,12.75,-6.084,94.4,7.891,8.46,49.56
"2026-03-03 16:10:00",1593,12.75,-6.112,94.5,7.205,7.83,52.53
"2026-03-03 16:11:00",1594,12.75,-6.134,94.4,7.458,8.2,48.79
"2026-03-03 16:12:00",1595,12.75,-6.145,94.6,6.564,7.264,42.41
"2026-03-03 16:13:00",1596,12.75,-6.145,94.5,6.808,7.597,47.56
"2026-03-03 16:14:00",1597,12.75,-6.131,94.6,6.547,7.297,48.95
"2026-03-03 16:15:00",1598,12.75,-6.134,94.6,6.092,6.597,67.44
"2026-03-03 16:16:00",1599,12.75,-6.112,94.6,7.13,8.9,57.35
"2026-03-03 16:17:00",1600,12.75,-6.093,94.7,8.55,9.7,54.77
"2026-03-03 16:18:00",1601,12.75,-6.041,94.5,8.48,9.6,51.27
"2026-03-03 16:19:00",1602,12.75,-6.028,94.5,9.06,9.83,52.62
"2026-03-03 16:20:00",1603,12.75,-6.016,94.4,7.922,9.13,58.39
"2026-03-03 16:21:00",1604,12.75,-6.03,94.3,6.95,8.66,55.86
"2026-03-03 16:22:00",1605,12.75,-6.041,94.2,6.62,7.764,61.34
"2026-03-03 16:23:00",1606,12.75,-6.053,94.3,6.517,7.097,60.44
"2026-03-03 16:24:00",1607,12.75,-6.041,94.2,6.561,7.497,52.74
"2026-03-03 16:25:00",1608,12.75,-6.038,94.2,5.456,6.231,44.73
"2026-03-03 16:26:00",1609,12.75,-6.033,94.2,6.039,7.53,54.96
"2026-03-03 16:27:00",1610,12.75,-6.035,94.2,6.52,8.66,56.24
"2026-03-03 16:28:00",1611,12.75,-6.024,94.2,7.28,8.56,61.02
"2026-03-03 16:29:00",1612,12.75,-6.007,94.1,5.798,6.831,50.26
"2026-03-03 16:30:00",1613,12.75,-5.995,94.1,7.164,8.03,48.71
"2026-03-03 16:31:00",1614,12.75,-5.995,94,6.631,7.897,60.15
"2026-03-03 16:32:00",1615,12.75,-5.962,94,6.981,8.46,46.32
"2026-03-03 16:33:00",1616,12.75,-5.95,93.9,6.917,9.3,40.48
"2026-03-03 16:34:00",1617,12.75,-5.882,93.8,7.741,8.8,60.69
"2026-03-03 16:35:00",1618,12.75,-5.879,93.7,7.683,8.4,54.65
"2026-03-03 16:36:00",1619,12.75,-5.876,93.5,7.317,8.06,46.78
"2026-03-03 16:37:00",1620,12.75,-5.913,93.3,7.317,8.06,55.04
"2026-03-03 16:38:00",1621,12.75,-5.893,93.3,7.55,8.6,34.18
"2026-03-03 16:39:00",1622,12.75,-5.878,93.3,9.26,10.33,48.16
"2026-03-03 16:40:00",1623,12.75,-5.865,93.1,9.97,11.36,44.83
"2026-03-03 16:41:00",1624,12.75,-5.873,92.9,10.13,11.16,50.74
"2026-03-03 16:42:00",1625,12.75,-5.887,92.9,8.65,9.9,49.2
"2026-03-03 16:43:00",1626,12.75,-5.913,93,9.95,11.13,52.94
"2026-03-03 16:44:00",1627,12.75,-5.892,93,8.42,10.13,59.07
"2026-03-03 16:45:00",1628,12.75,-5.887,93.1,7.55,8.73,48.4
"2026-03-03 16:46:00",1629,12.75,-5.919,93,8.18,11.46,50.89
"2026-03-03 16:47:00",1630,12.75,-5.89,93.2,9.35,11.8,50.4
"2026-03-03 16:48:00",1631,12.75,-5.874,93.2,7.089,8.53,50.6
"2026-03-03 16:49:00",1632,12.75,-5.868,93.4,8.69,12.89,58.75
"2026-03-03 16:50:00",1633,12.75,-5.709,93.1,7.839,9.7,62.69
"2026-03-03 16:51:00",1634,12.75,-5.67,92.8,8.21,9.5,34.45
"2026-03-03 16:52:00",1635,12.75,-5.729,92.7,8.6,10.93,50.26
"2026-03-03 16:53:00",1636,12.75,-5.684,92.6,11.15,12.5,53.37
"2026-03-03 16:54:00",1637,12.75,-5.681,92.4,9.92,12.3,50.91
"2026-03-03 16:55:00",1638,12.75,-5.741,92.4,9.32,10.9,51.61
"2026-03-03 16:56:00",1639,12.75,-5.663,92.7,11.08,13.86,72.49
"2026-03-03 16:57:00",1640,12.75,-5.482,91.7,7.161,10.06,42.82
"2026-03-03 16:58:00",1641,12.75,-5.485,90.9,8.71,9.43,47.27
"2026-03-03 16:59:00",1642,12.75,-5.589,91.2,8.37,10.06,74.25
"2026-03-03 17:00:00",1643,12.75,-5.532,91,6.528,8.36,45.46
"2026-03-03 17:01:00",1644,12.75,-5.606,91.1,8.63,9.73,60.76
"2026-03-03 17:02:00",1645,12.75,-5.521,90.9,10.07,11.4,69.4
"2026-03-03 17:03:00",1646,12.75,-5.348,89.6,10.68,13.53,69.23
"2026-03-03 17:04:00",1647,12.75,-5.215,88.3,9.32,10.53,62.5
"2026-03-03 17:05:00",1648,12.75,-5.147,87.3,8.26,10.5,23.15
"2026-03-03 17:06:00",1649,12.75,-5.243,87.6,5.545,6.897,35.61
"2026-03-03 17:07:00",1650,12.75,-5.331,88.3,7.031,8.76,40.15
"2026-03-03 17:08:00",1651,12.75,-5.425,88.7,8.18,9.76,58.15
"2026-03-03 17:09:00",1652,12.75,-5.422,88.8,10.21,12.36,71.46
"2026-03-03 17:10:00",1653,12.75,-5.291,87.9,10.02,11.93,55.52
"2026-03-03 17:11:00",1654,12.75,-5.257,87.4,7.877,9.06,57.74
"2026-03-03 17:12:00",1655,12.75,-5.325,87.6,8.79,9.43,43.21
"2026-03-03 17:13:00",1656,12.75,-5.414,88.2,8.02,9.1,38.33
"2026-03-03 17:14:00",1657,12.75,-5.501,88.8,8.95,9.93,57.21
"2026-03-03 17:15:00",1658,12.75,-5.512,89,8.45,9.63,51.68
"2026-03-03 17:16:00",1659,12.75,-5.529,89.3,8.44,10.5,70.56
"2026-03-03 17:17:00",1660,12.75,-5.535,89.4,7.18,8.16,56.54
"2026-03-03 17:18:00",1661,12.75,-5.561,89.3,6.198,7.797,40.12
"2026-03-03 17:19:00",1662,12.75,-5.606,89.7,8.77,10.43,58.37
"2026-03-03 17:20:00",1663,12.75,-5.615,90.1,5.986,8.9,42.51
"2026-03-03 17:21:00",1664,12.75,-5.652,90.3,7.572,9,33.55
"2026-03-03 17:22:00",1665,12.75,-5.663,90.6,6.583,8.3,71.99
"2026-03-03 17:23:00",1666,12.75,-5.573,90.2,7.183,10,44.73
"2026-03-03 17:24:00",1667,12.75,-5.553,89.8,6.553,7.764,51.59
"2026-03-03 17:25:00",1668,12.75,-5.573,89.7,6.572,6.997,47.65
"2026-03-03 17:26:00",1669,12.75,-5.647,90,5.703,6.564,70.87
"2026-03-03 17:27:00",1670,12.75,-5.626,90.2,5.17,6.464,38.04
"2026-03-03 17:28:00",1671,12.75,-5.577,90.2,7.866,9.86,44.83
"2026-03-03 17:29:00",1672,12.75,-5.625,90.3,7.019,8.43,49.22
"2026-03-03 17:30:00",1673,12.75,-5.699,90.4,5.573,7.497,43.57
"2026-03-03 17:31:00",1674,12.75,-5.747,90.8,8.29,8.93,50.38
"2026-03-03 17:32:00",1675,12.75,-5.778,91.2,6.436,7.297,33.29
"2026-03-03 17:33:00",1676,12.75,-5.829,91.4,6.817,7.897,42
"2026-03-03 17:34:00",1677,12.75,-5.866,91.7,6.664,8.06,23.54
"2026-03-03 17:35:00",1678,12.75,-5.735,91.6,6.006,7.397,71.51
"2026-03-03 17:36:00",1679,12.75,-5.662,91.2,9.24,12.03,79.98
"2026-03-03 17:37:00",1680,12.75,-5.509,90.2,7.225,8.86,36.07
"2026-03-03 17:38:00",1681,12.75,-5.563,89.9,7.069,8.86,28.15
"2026-03-03 17:39:00",1682,12.75,-5.504,89.6,9.36,10.63,48.57
"2026-03-03 17:40:00",1683,12.75,-5.373,88.7,11.25,13.79,58.54
"2026-03-03 17:41:00",1684,12.75,-5.248,87.6,13.91,14.53,59.89
"2026-03-03 17:42:00",1685,12.75,-5.115,86.3,9.19,11.83,58.9
"2026-03-03 17:43:00",1686,12.75,-5.072,85.9,9.29,12.99,77.61
"2026-03-03 17:44:00",1687,12.75,-5.033,85.5,9.76,12.56,61.85
"2026-03-03 17:45:00",1688,12.75,-5.022,85.2,9.69,10.93,41.42
"2026-03-03 17:46:00",1689,12.75,-5.09,85.8,8.15,10,79.37
"2026-03-03 17:47:00",1690,12.75,-5.181,85.9,10.04,13.36,41.3
"2026-03-03 17:48:00",1691,12.75,-5.325,87.3,8.5,10.5,51.32
"2026-03-03 17:49:00",1692,12.75,-5.294,87.2,10.65,12.99,68.17
"2026-03-03 17:50:00",1693,12.75,-5.169,86.3,11.65,13.19,68.2
"2026-03-03 17:51:00",1694,12.75,-5.058,85.4,11.53,13.23,82.6
"2026-03-03 17:52:00",1695,12.75,-5.008,84.7,9.99,12.53,70.59
"2026-03-03 17:53:00",1696,12.75,-4.942,84.3,11.07,12.59,76.36
"2026-03-03 17:54:00",1697,12.75,-4.948,84.1,9.8,11.5,65.81
"2026-03-03 17:55:00",1698,12.75,-4.945,83.9,12.31,14.76,74.57
"2026-03-03 17:56:00",1699,12.75,-4.889,83.6,11.66,13.76,70.61
"2026-03-03 17:57:00",1700,12.75,-4.873,83.5,11.98,13.76,75.22
"2026-03-03 17:58:00",1701,12.75,-4.865,83.3,9.76,10.66,70.05
"2026-03-03 17:59:00",1702,12.75,-4.864,83.2,9.66,11.1,53.04
"2026-03-03 18:00:00",1703,12.74,-4.983,84.7,10.25,12.2,60.62
"2026-03-03 18:01:00",1704,12.75,-5.017,84.7,9.88,11.2,69.98
"2026-03-03 18:02:00",1705,12.75,-5.022,84.6,9.53,10.66,80.9
"2026-03-03 18:03:00",1706,12.75,-5.017,84.5,8.4,9.36,63.15
"2026-03-03 18:04:00",1707,12.75,-5.09,85.1,8.52,9.53,55.14
"2026-03-03 18:05:00",1708,12.75,-5.209,85.9,8.91,13.09,58.06
"2026-03-03 18:06:00",1709,12.75,-5.263,86.4,8.53,10.7,50.6
"2026-03-03 18:07:00",1710,12.75,-5.305,86.4,6.964,7.93,40.68
"2026-03-03 18:08:00",1711,12.75,-5.347,86.5,6.975,8.36,54.41
"2026-03-03 18:09:00",1712,12.75,-5.452,87.2,6.789,8.8,49.68
"2026-03-03 18:10:00",1713,12.75,-5.541,87.9,5.517,6.064,50.67
"2026-03-03 18:11:00",1714,12.75,-5.62,88.5,7.366,8.53,50.45
"2026-03-03 18:12:00",1715,12.74,-5.705,89.2,7.425,8.46,49.32
"2026-03-03 18:13:00",1716,12.75,-5.759,89.9,7.975,8.7,49.73
"2026-03-03 18:14:00",1717,12.75,-5.77,90.4,7.364,9.3,51.18
"2026-03-03 18:15:00",1718,12.75,-5.778,90.7,7.561,8.16,40.12
"2026-03-03 18:16:00",1719,12.75,-5.812,91,8.26,9.4,47.22
"2026-03-03 18:17:00",1720,12.75,-5.821,91.3,8,8.93,45.5
"2026-03-03 18:18:00",1721,12.75,-5.841,91.5,8.2,8.8,47.56
"2026-03-03 18:19:00",1722,12.75,-5.815,91.6,7.866,8.8,53.69
"2026-03-03 18:20:00",1723,12.75,-5.764,91.6,6.489,7.497,51.18
"2026-03-03 18:21:00",1724,12.75,-5.725,91.4,5.853,7.83,43.48
"2026-03-03 18:22:00",1725,12.75,-5.738,91.4,7.058,8.23,40.41
"2026-03-03 18:23:00",1726,12.75,-5.735,91.5,7.167,8.43,69.04
"2026-03-03 18:24:00",1727,12.75,-5.709,91.3,5.945,7.564,37.9
"2026-03-03 18:25:00",1728,12.75,-5.735,91.3,7.069,8.53,48.81
"2026-03-03 18:26:00",1729,12.75,-5.763,91.3,7.694,8.7,55.86
"2026-03-03 18:27:00",1730,12.75,-5.778,91.3,6.778,7.33,53.83
"2026-03-03 18:28:00",1731,12.75,-5.801,91.3,7.494,9.03,65.64
"2026-03-03 18:29:00",1732,12.75,-5.806,91.3,6.881,7.63,52.99
