"TOA5","CR1000_Radiation","CR1000","19688","CR1000.Std.15","CPU:SN2656_radiation_CR1000.CR1","38973","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","Panel_temperature","SW_up_Avg","SW_down_Avg","LW_up_Avg","LW_down_Avg","CNR1_T_degC_Avg"
"TS","RN","V","degC","W/m^2","W/m^2","W/m^2","W/m^2","degC"
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg"
"2026-03-02 13:37:00",0,12.52,-5.199,15.55,18.89,281.6,273.4,-6.883
"2026-03-02 13:38:00",1,12.51,-5.221,15.55,17.81,282.2,274.6,-6.828
"2026-03-02 13:39:00",2,12.51,-5.221,14.86,17.52,282.4,267.5,-6.871
"2026-03-02 13:40:00",3,12.51,-5.221,15.33,18.15,281.3,257.1,-6.862
"2026-03-02 13:41:00",4,12.5,-5.199,15.3,17.7,281.7,259.2,-6.838
"2026-03-02 13:42:00",5,12.5,-5.178,14.71,16.89,282.2,269.2,-6.847
"2026-03-02 13:43:00",6,12.49,-5.156,15,17.28,282.2,272.2,-6.869
"2026-03-02 13:44:00",7,12.48,-5.133,14.57,17,282.4,273.2,-6.862
"2026-03-02 13:45:00",8,12.48,-5.133,14.44,16.67,282.7,275.8,-6.801
"2026-03-02 13:46:00",9,12.48,-5.09,14.44,16.67,282.8,275.3,-6.737
"2026-03-02 13:47:00",10,12.48,-5.09,14.44,16.67,282.5,273.8,-6.708
"2026-03-02 13:48:00",11,12.48,-5.047,14.44,16.69,282.2,270.1,-6.752
"2026-03-02 13:49:00",12,12.48,-5.047,14.34,16.64,281.2,263.3,-6.851
"2026-03-02 13:50:00",13,12.47,-5.025,13.89,15.56,281.7,265.9,-6.866
"2026-03-02 13:51:00",14,12.47,-5.004,14.1,16.26,281.7,269.9,-6.844
"2026-03-02 13:52:00",15,12.47,-4.982,13.89,15.6,281.7,268.7,-6.848
"2026-03-02 13:53:00",16,12.47,-4.982,13.94,15.88,282,272.5,-6.824
"2026-03-02 13:54:00",17,12.47,-4.962,13.96,16.3,281.4,265,-6.855
"2026-03-02 13:55:00",18,12.46,-4.939,13.89,15.56,280.7,261.1,-6.87
"2026-03-02 13:56:00",19,12.46,-4.939,13.73,15.3,281.3,265.1,-6.878
"2026-03-02 13:57:00",20,12.46,-4.916,14.01,16.06,281.8,265.4,-6.818
"2026-03-02 13:58:00",21,12.46,-4.916,13.89,15.66,281.2,260.9,-6.862
"2026-03-02 13:59:00",22,12.46,-4.916,13.89,15.54,281.6,264.6,-6.79
"2026-03-02 14:00:00",23,12.46,-4.896,13.89,15.56,281.6,265.3,-6.735
"2026-03-02 14:01:00",24,12.46,-4.896,13.89,15.37,281,261.5,-6.769
"2026-03-02 14:02:00",25,12.46,-4.873,13.06,14.44,281.2,266.1,-6.806
"2026-03-02 14:03:00",26,12.45,-4.873,12.97,14.44,281.4,260.5,-6.751
"2026-03-02 14:04:00",27,12.45,-4.873,12.83,14.44,281.2,262.9,-6.74
"2026-03-02 14:05:00",28,12.45,-4.873,12.69,14.01,281.3,265.6,-6.79
"2026-03-02 14:06:00",29,12.45,-4.873,12.78,13.89,281.4,267.3,-6.725
"2026-03-02 14:07:00",30,12.45,-4.853,12.74,13.92,281.1,265.3,-6.762
"2026-03-02 14:08:00",31,12.45,-4.853,11.71,13.56,281.3,262.4,-6.764
"2026-03-02 14:09:00",32,12.45,-4.853,11.85,13.73,281.5,265.9,-6.748
"2026-03-02 14:10:00",33,12.45,-4.853,12.05,13.61,280.9,261.8,-6.77
"2026-03-02 14:11:00",34,12.45,-4.853,11.69,13.06,281.2,263.9,-6.754
"2026-03-02 14:12:00",35,12.44,-4.853,11.67,12.9,281.4,264.5,-6.752
"2026-03-02 14:13:00",36,12.44,-4.853,11.67,13.03,281.5,264.2,-6.722
"2026-03-02 14:14:00",37,12.44,-4.853,11.2,12.78,281.4,262.3,-6.775
"2026-03-02 14:15:00",38,12.44,-4.853,10.98,12.69,281.8,266.9,-6.745
"2026-03-02 14:16:00",39,12.44,-4.853,10.76,12.33,281.9,268.1,-6.734
"2026-03-02 14:17:00",40,12.44,-4.853,10.56,11.87,282,268.7,-6.744
"2026-03-02 14:18:00",41,12.44,-4.853,10.56,12.01,282.4,272.7,-6.702
"2026-03-02 14:19:00",42,12.44,-4.853,10.56,11.79,282.3,268.6,-6.712
"2026-03-02 14:20:00",43,12.44,-4.853,10.45,11.94,281.8,264.4,-6.719
"2026-03-02 14:21:00",44,12.44,-4.853,10.31,11.97,281.8,263.4,-6.702
"2026-03-02 14:22:00",45,12.44,-4.853,10.32,11.59,281.8,266.2,-6.708
"2026-03-02 14:23:00",46,12.44,-4.853,9.94,11.21,282.1,271.2,-6.695
"2026-03-02 14:24:00",47,12.44,-4.853,9.56,11.07,282.2,270.6,-6.704
"2026-03-02 14:25:00",48,12.43,-4.853,9.89,11.41,281.9,270.5,-6.679
"2026-03-02 14:26:00",49,12.43,-4.853,9.31,10.56,282.2,271.5,-6.707
"2026-03-02 14:27:00",50,12.43,-4.853,9.31,10.56,281.9,265.8,-6.708
"2026-03-02 14:28:00",51,12.43,-4.853,9.3,10.47,281.6,267.2,-6.719
"2026-03-02 14:29:00",52,12.43,-4.853,9.18,10.36,282.1,271,-6.752
"2026-03-02 14:30:00",53,12.42,-4.853,8.33,9.44,282.4,269.3,-6.743
"2026-03-02 14:31:00",54,12.42,-4.873,8.74,10.05,282.2,268,-6.707
"2026-03-02 14:32:00",55,12.42,-4.873,8.58,9.73,282.1,269,-6.702
"2026-03-02 14:33:00",56,12.42,-4.873,8.33,9.4,282.3,268.8,-6.691
"2026-03-02 14:34:00",57,12.42,-4.873,8.33,9.44,281.9,265.7,-6.706
"2026-03-02 14:35:00",58,12.42,-4.873,8.21,9.28,281,257.9,-6.767
"2026-03-02 14:36:00",59,12.42,-4.873,8.06,8.93,280.7,254.1,-6.814
"2026-03-02 14:37:00",60,12.42,-4.873,7.222,8.06,281.5,256.7,-6.813
"2026-03-02 14:38:00",61,12.42,-4.896,8.31,8.74,281,265.5,-6.801
"2026-03-02 14:39:00",62,12.42,-4.896,7.296,8.23,281.8,272.5,-6.835
"2026-03-02 14:40:00",63,12.42,-4.896,7.158,8.14,281.5,263.8,-6.854
"2026-03-02 14:41:00",64,12.42,-4.896,6.815,7.259,281.9,263.5,-6.806
"2026-03-02 14:42:00",65,12.42,-4.916,7.028,7.222,281.8,270.8,-6.844
"2026-03-02 14:43:00",66,12.42,-4.916,6.195,7.222,282.1,270.5,-6.817
"2026-03-02 14:44:00",67,12.42,-4.916,6.111,7.019,281.8,266.1,-6.861
"2026-03-02 14:45:00",68,12.42,-4.939,6.111,6.528,281.7,264.4,-6.868
"2026-03-02 14:46:00",69,12.42,-4.939,6.111,6.482,281.7,268.4,-6.869
"2026-03-02 14:47:00",70,12.41,-4.939,5.361,6.111,282.2,273.3,-6.872
"2026-03-02 14:48:00",71,12.41,-4.939,5.463,6.111,282.2,275.8,-6.871
"2026-03-02 14:49:00",72,12.41,-4.962,5,6.009,282.3,271.7,-6.871
"2026-03-02 14:50:00",73,12.41,-4.962,5.019,5.213,282.2,268.1,-6.865
"2026-03-02 14:51:00",74,12.41,-4.962,5,5.009,281.9,266.5,-6.856
"2026-03-02 14:52:00",75,12.41,-4.962,5,5.019,282.5,274.9,-6.827
"2026-03-02 14:53:00",76,12.41,-4.982,5,5,282.4,275.9,-6.864
"2026-03-02 14:54:00",77,12.41,-4.982,4.537,5,282.2,266.3,-6.84
"2026-03-02 14:55:00",78,12.41,-4.982,4.167,4.722,281.4,263.5,-6.869
"2026-03-02 14:56:00",79,12.41,-4.982,4.148,4.537,282,273.7,-6.87
"2026-03-02 14:57:00",80,12.41,-5.004,3.889,3.982,282.5,273.9,-6.85
"2026-03-02 14:58:00",81,12.41,-5.004,3.889,3.889,282.2,270.7,-6.828
"2026-03-02 14:59:00",82,12.41,-5.004,3.889,3.889,282.2,272.2,-6.829
"2026-03-02 15:00:00",83,12.41,-5.004,3.889,3.889,281.9,269.4,-6.854
"2026-03-02 15:01:00",84,12.41,-5.004,3.88,3.889,282.3,273.3,-6.806
"2026-03-02 15:02:00",85,12.41,-5.025,3.889,3.889,281.9,271.5,-6.829
"2026-03-02 15:03:00",86,12.41,-5.025,3.889,3.889,281,262.8,-6.848
"2026-03-02 15:04:00",87,12.41,-5.025,3.25,3.065,281.4,271.1,-6.871
"2026-03-02 15:05:00",88,12.41,-5.025,2.861,2.824,281.6,265.2,-6.864
"2026-03-02 15:06:00",89,12.41,-5.047,2.852,2.824,281.9,268.3,-6.825
"2026-03-02 15:07:00",90,12.41,-5.047,3.157,3.111,281.7,263.7,-6.79
"2026-03-02 15:08:00",91,12.4,-5.047,3.046,2.852,281.7,268.7,-6.848
"2026-03-02 15:09:00",92,12.4,-5.047,2.778,2.778,281.7,271.3,-6.864
"2026-03-02 15:10:00",93,12.4,-5.047,2.778,2.778,282.2,275.5,-6.864
"2026-03-02 15:11:00",94,12.4,-5.047,2.778,2.778,282.3,276.1,-6.865
"2026-03-02 15:12:00",95,12.4,-5.07,2.778,2.778,281.7,268.7,-6.852
"2026-03-02 15:13:00",96,12.4,-5.07,2.62,2.611,280.8,268.2,-6.931
"2026-03-02 15:14:00",97,12.4,-5.07,1.704,1.667,281.3,266.8,-6.957
"2026-03-02 15:15:00",98,12.4,-5.09,2.5,2.037,280.9,261.1,-6.938
"2026-03-02 15:16:00",99,12.4,-5.09,2.269,1.685,280.8,261.7,-6.904
"2026-03-02 15:17:00",100,12.4,-5.09,2.315,1.713,281.5,269.5,-6.879
"2026-03-02 15:18:00",101,12.4,-5.113,2.426,1.824,281.9,271.5,-6.873
"2026-03-02 15:19:00",102,12.4,-5.113,2.231,1.815,282,273.9,-6.868
"2026-03-02 15:20:00",103,12.4,-5.113,2.435,2.25,282,274.2,-6.865
"2026-03-02 15:21:00",104,12.4,-5.113,1.722,1.722,282,272.1,-6.872
"2026-03-02 15:22:00",105,12.4,-5.133,1.667,1.667,282,272.4,-6.875
"2026-03-02 15:23:00",106,12.4,-5.133,1.667,1.667,281.8,268.9,-6.852
"2026-03-02 15:24:00",107,12.4,-5.133,1.667,1.667,281.9,271.8,-6.871
"2026-03-02 15:25:00",108,12.4,-5.133,1.667,1.667,282.3,275,-6.872
"2026-03-02 15:26:00",109,12.4,-5.133,1.667,1.667,282.5,275.4,-6.873
"2026-03-02 15:27:00",110,12.4,-5.156,1.667,1.667,282.6,275,-6.872
"2026-03-02 15:28:00",111,12.4,-5.156,1.667,1.667,282.3,274.8,-6.868
"2026-03-02 15:29:00",112,12.4,-5.156,1.667,1.667,282.5,274.2,-6.813
"2026-03-02 15:30:00",113,12.4,-5.156,1.667,1.667,282.3,271.8,-6.808
"2026-03-02 15:31:00",114,12.4,-5.156,1.667,1.657,282.2,273.8,-6.836
"2026-03-02 15:32:00",115,12.4,-5.178,1.667,1.667,282,275.2,-6.871
"2026-03-02 15:33:00",116,12.4,-5.178,1.648,1.444,281.5,269.2,-6.896
"2026-03-02 15:34:00",117,12.4,-5.178,1.667,1.204,280.9,267.4,-6.938
"2026-03-02 15:35:00",118,12.4,-5.178,1.5,0.556,280.4,266.2,-6.999
"2026-03-02 15:36:00",119,12.4,-5.178,0.88,0.556,280.9,272.3,-7.012
"2026-03-02 15:37:00",120,12.39,-5.199,0.556,0.444,281.8,273.2,-6.981
"2026-03-02 15:38:00",121,12.39,-5.199,1.324,0.778,282,272,-6.901
"2026-03-02 15:39:00",122,12.39,-5.199,1.667,1.222,281.6,265.1,-6.87
"2026-03-02 15:40:00",123,12.39,-5.221,1.583,0.731,281.2,266.5,-6.876
"2026-03-02 15:41:00",124,12.39,-5.221,1.537,0.556,280.9,264.8,-6.9
"2026-03-02 15:42:00",125,12.39,-5.221,1.213,0.556,280.7,266.5,-6.981
"2026-03-02 15:43:00",126,12.39,-5.221,0.852,0.333,280.8,268.1,-6.987
"2026-03-02 15:44:00",127,12.39,-5.244,0.722,0.556,280.3,264,-7
"2026-03-02 15:45:00",128,12.39,-5.244,0.648,0.389,280.4,259.7,-7.006
"2026-03-02 15:46:00",129,12.39,-5.244,0.556,0.528,280.3,256.2,-6.989
"2026-03-02 15:47:00",130,12.39,-5.264,0.602,0.556,280.2,255.1,-6.956
"2026-03-02 15:48:00",131,12.39,-5.264,0.796,0.481,280.9,260.6,-6.899
"2026-03-02 15:49:00",132,12.39,-5.264,0.565,0.528,280.9,256.6,-6.865
"2026-03-02 15:50:00",133,12.39,-5.287,0.815,0.491,281.1,263.6,-6.851
"2026-03-02 15:51:00",134,12.39,-5.287,0.713,0.556,281.2,266.1,-6.867
"2026-03-02 15:52:00",135,12.39,-5.287,0.843,0.556,280.8,265.3,-6.853
"2026-03-02 15:53:00",136,12.39,-5.287,0.556,0.444,281.1,264.8,-6.808
"2026-03-02 15:54:00",137,12.39,-5.307,0.556,0.556,281.5,268.7,-6.813
"2026-03-02 15:55:00",138,12.39,-5.307,0.556,0.556,280.9,263.9,-6.849
"2026-03-02 15:56:00",139,12.39,-5.307,0.556,0.528,281.2,268.9,-6.869
"2026-03-02 15:57:00",140,12.39,-5.307,0.556,0.204,281.3,270.5,-6.878
"2026-03-02 15:58:00",141,12.39,-5.33,0.556,0.213,281,264.5,-6.892
"2026-03-02 15:59:00",142,12.39,-5.33,0.556,-0.102,280.7,261.1,-6.886
"2026-03-02 16:00:00",143,12.39,-5.33,0.556,-0.231,281,265.3,-6.885
"2026-03-02 16:01:00",144,12.39,-5.33,0.556,0.093,281.2,268,-6.867
"2026-03-02 16:02:00",145,12.39,-5.352,0.556,0.333,281.7,271.8,-6.834
"2026-03-02 16:03:00",146,12.39,-5.352,0.556,0.509,281.5,266.8,-6.799
"2026-03-02 16:04:00",147,12.39,-5.352,0.556,-0.148,281,263,-6.855
"2026-03-02 16:05:00",148,12.39,-5.352,0.556,0.056,281.1,267.6,-6.832
"2026-03-02 16:06:00",149,12.39,-5.352,0.556,0.028,281.2,269,-6.79
"2026-03-02 16:07:00",150,12.39,-5.373,0.556,0.167,281.4,270.9,-6.79
"2026-03-02 16:08:00",151,12.39,-5.373,0.556,0.231,281.5,270.9,-6.797
"2026-03-02 16:09:00",152,12.39,-5.373,0.556,0.139,280.8,267.8,-6.851
"2026-03-02 16:10:00",153,12.39,-5.373,0.5,-0.25,281,271.5,-6.869
"2026-03-02 16:11:00",154,12.39,-5.395,0.38,-0.454,281.2,268.1,-6.857
"2026-03-02 16:12:00",155,12.38,-5.395,0.556,0.028,280.6,263.3,-6.866
"2026-03-02 16:13:00",156,12.38,-5.395,0.528,-0.528,280.9,264.4,-6.839
"2026-03-02 16:14:00",157,12.38,-5.395,0.556,-0.556,281.1,265.3,-6.791
"2026-03-02 16:15:00",158,12.38,-5.395,0.556,-0.176,281,261.2,-6.741
"2026-03-02 16:16:00",159,12.38,-5.395,0.556,-0.037,280.2,260.3,-6.776
"2026-03-02 16:17:00",160,12.38,-5.418,0.556,-0.472,280.2,259.2,-6.789
"2026-03-02 16:18:00",161,12.38,-5.418,0.528,-0.556,280.7,261.8,-6.782
"2026-03-02 16:19:00",162,12.38,-5.418,0.556,-0.444,280.3,259,-6.786
"2026-03-02 16:20:00",163,12.38,-5.418,0.037,-0.75,281.2,261.4,-6.728
"2026-03-02 16:21:00",164,12.38,-5.418,0.556,-0.463,281.3,263,-6.687
"2026-03-02 16:22:00",165,12.38,-5.418,0.556,0.139,281.1,260.9,-6.675
"2026-03-02 16:23:00",166,12.38,-5.438,0.481,-0.157,280.9,258.8,-6.722
"2026-03-02 16:24:00",167,12.38,-5.438,0.556,-0.556,280.2,257.1,-6.753
"2026-03-02 16:25:00",168,12.38,-5.438,0.056,-0.556,280.1,257,-6.75
"2026-03-02 16:26:00",169,12.38,-5.438,0.407,-0.556,280.8,259.8,-6.706
"2026-03-02 16:27:00",170,12.38,-5.438,0.556,-0.509,280.5,259.5,-6.696
"2026-03-02 16:28:00",171,12.38,-5.461,0.546,-0.37,280.4,259,-6.754
"2026-03-02 16:29:00",172,12.38,-5.461,0.352,-0.556,280.1,259.5,-6.789
"2026-03-02 16:30:00",173,12.38,-5.461,0.5,-0.556,279.9,262.1,-6.822
"2026-03-02 16:31:00",174,12.38,-5.461,0.546,-0.556,279.6,256.3,-6.843
"2026-03-02 16:32:00",175,12.38,-5.483,0.046,-0.796,279.4,256.3,-6.865
"2026-03-02 16:33:00",176,12.38,-5.483,0.139,-0.694,279.1,254.4,-6.851
"2026-03-02 16:34:00",177,12.38,-5.483,0.556,-0.556,279.2,254.7,-6.861
"2026-03-02 16:35:00",178,12.38,-5.483,0.213,-0.546,280,256.2,-6.82
"2026-03-02 16:36:00",179,12.38,-5.483,0.481,-0.537,279.8,253.1,-6.788
"2026-03-02 16:37:00",180,12.38,-5.504,0.546,-0.556,279.5,255.1,-6.79
"2026-03-02 16:38:00",181,12.38,-5.504,0.324,-0.565,279.8,258.5,-6.823
"2026-03-02 16:39:00",182,12.38,-5.504,0.519,-0.556,279.6,257.2,-6.79
"2026-03-02 16:40:00",183,12.38,-5.504,0.204,-0.398,279.2,254.4,-6.822
"2026-03-02 16:41:00",184,12.38,-5.526,-0.083,-0.741,280,255.9,-6.815
"2026-03-02 16:42:00",185,12.38,-5.526,0.074,-0.704,280.5,255.3,-6.729
"2026-03-02 16:43:00",186,12.38,-5.526,0.556,-0.556,280.2,259.2,-6.705
"2026-03-02 16:44:00",187,12.38,-5.526,0.556,-0.435,280.5,262.3,-6.699
"2026-03-02 16:45:00",188,12.38,-5.526,0.296,-0.556,280.5,259.4,-6.707
"2026-03-02 16:46:00",189,12.38,-5.547,0.519,-0.556,281.2,268.8,-6.654
"2026-03-02 16:47:00",190,12.38,-5.547,0.537,-0.528,281.6,272.5,-6.661
"2026-03-02 16:48:00",191,12.38,-5.547,0.472,-0.472,281.6,271.6,-6.653
"2026-03-02 16:49:00",192,12.38,-5.547,0.556,-0.556,281.2,266.2,-6.643
"2026-03-02 16:50:00",193,12.38,-5.547,0.556,-0.519,280,258,-6.691
"2026-03-02 16:51:00",194,12.38,-5.547,0.556,-0.556,279.1,255.2,-6.731
"2026-03-02 16:52:00",195,12.38,-5.569,-0.361,-1.074,279.7,260,-6.772
"2026-03-02 16:53:00",196,12.38,-5.569,0.528,-0.556,280,259.6,-6.748
"2026-03-02 16:54:00",197,12.38,-5.569,0.398,-0.528,279.4,256,-6.794
"2026-03-02 16:55:00",198,12.38,-5.569,0.176,-0.685,278.6,254.1,-6.861
"2026-03-02 16:56:00",199,12.38,-5.569,-0.148,-1.028,278.8,252.4,-6.832
"2026-03-02 16:57:00",200,12.38,-5.569,0.509,-0.556,278.6,253.4,-6.813
"2026-03-02 16:58:00",201,12.38,-5.569,0.556,-0.556,279,260.7,-6.816
"2026-03-02 16:59:00",202,12.38,-5.592,0.556,-0.556,279.3,257.1,-6.843
"2026-03-02 17:00:00",203,12.38,-5.592,0.556,-0.481,278.7,249.5,-6.86
"2026-03-02 17:01:00",204,12.38,-5.592,0,-0.898,277.7,243.5,-6.953
"2026-03-02 17:02:00",205,12.38,-5.592,-0.444,-1.565,278.6,248.2,-6.92
"2026-03-02 17:03:00",206,12.38,-5.612,0.556,-0.556,278.3,246.1,-6.888
"2026-03-02 17:04:00",207,12.38,-5.612,0.556,-0.565,277.4,243.4,-6.946
"2026-03-02 17:05:00",208,12.38,-5.612,0.556,-0.556,276.5,243.1,-6.996
"2026-03-02 17:06:00",209,12.38,-5.635,0.519,-1.019,275.9,242.2,-7.048
"2026-03-02 17:07:00",210,12.38,-5.635,-0.102,-1.667,276.6,244.5,-7.043
"2026-03-02 17:08:00",211,12.37,-5.635,0.491,-1.102,277.3,254,-7.055
"2026-03-02 17:09:00",212,12.38,-5.657,0.12,-0.991,278.1,256.2,-7.061
"2026-03-02 17:10:00",213,12.37,-5.657,0.306,-0.657,278.4,256.7,-7.044
"2026-03-02 17:11:00",214,12.37,-5.678,0.102,-0.741,278.7,254.6,-7.044
"2026-03-02 17:12:00",215,12.37,-5.678,0.38,-0.611,279.5,265.6,-6.993
"2026-03-02 17:13:00",216,12.37,-5.678,0.231,-0.556,280.3,260.9,-6.977
"2026-03-02 17:14:00",217,12.37,-5.7,0.556,-0.519,278.9,251.1,-6.925
"2026-03-02 17:15:00",218,12.37,-5.7,0.556,-0.556,279.3,253,-6.897
"2026-03-02 17:16:00",219,12.37,-5.7,0.556,-0.556,279.2,259.3,-6.88
"2026-03-02 17:17:00",220,12.37,-5.7,0.306,-0.556,280.4,269.4,-6.88
"2026-03-02 17:18:00",221,12.37,-5.7,0.481,-0.546,280.7,266.8,-6.866
"2026-03-02 17:19:00",222,12.37,-5.723,0.287,-0.556,281.3,267.7,-6.842
"2026-03-02 17:20:00",223,12.37,-5.723,0.398,-0.5,281.6,271.2,-6.778
"2026-03-02 17:21:00",224,12.37,-5.723,0.491,-0.093,281.4,265.5,-6.745
"2026-03-02 17:22:00",225,12.37,-5.723,0.556,-0.389,280.6,259.7,-6.719
"2026-03-02 17:23:00",226,12.37,-5.723,0.556,-0.556,279.8,257.2,-6.757
"2026-03-02 17:24:00",227,12.37,-5.723,0.556,-0.556,280,266.8,-6.789
"2026-03-02 17:25:00",228,12.37,-5.723,0.481,-0.556,280.3,273.7,-6.86
"2026-03-02 17:26:00",229,12.37,-5.723,0.046,-0.556,281,273.6,-6.852
"2026-03-02 17:27:00",230,12.37,-5.723,-0.259,-0.556,280.9,266,-6.851
"2026-03-02 17:28:00",231,12.37,-5.723,0.556,-0.556,280.3,267.3,-6.849
"2026-03-02 17:29:00",232,12.37,-5.723,0.417,-0.556,280.8,272.5,-6.849
"2026-03-02 17:30:00",233,12.37,-5.723,0.222,-0.556,280.5,268.9,-6.87
"2026-03-02 17:31:00",234,12.37,-5.723,-0.213,-0.556,280.5,270.1,-6.902
"2026-03-02 17:32:00",235,12.37,-5.723,-0.343,-0.556,281.1,271.3,-6.874
"2026-03-02 17:33:00",236,12.37,-5.723,0.556,-0.454,280.8,267.5,-6.869
"2026-03-02 17:34:00",237,12.37,-5.723,0.491,-0.556,280.5,267.5,-6.909
"2026-03-02 17:35:00",238,12.37,-5.723,0.167,-0.556,280.1,269.4,-6.993
"2026-03-02 17:36:00",239,12.37,-5.743,-0.25,-0.556,280,267,-7
"2026-03-02 17:37:00",240,12.37,-5.743,-0.454,-0.556,279.1,261.3,-7.025
"2026-03-02 17:38:00",241,12.37,-5.743,-0.213,-0.667,279,263.8,-7.061
"2026-03-02 17:39:00",242,12.37,-5.743,-0.306,-1.204,280.3,267,-7.015
"2026-03-02 17:40:00",243,12.37,-5.743,0.222,-0.361,280.5,267,-7.02
"2026-03-02 17:41:00",244,12.37,-5.743,0.056,-0.472,280.7,264.8,-6.981
"2026-03-02 17:42:00",245,12.37,-5.743,0.417,-0.389,280.5,263.6,-6.935
"2026-03-02 17:43:00",246,12.37,-5.743,0.556,-0.556,281,268.8,-6.876
"2026-03-02 17:44:00",247,12.37,-5.743,0.537,-0.065,281.1,266.9,-6.865
"2026-03-02 17:45:00",248,12.37,-5.743,0.519,-0.491,281,266,-6.865
"2026-03-02 17:46:00",249,12.37,-5.743,-0.5,-0.556,281.7,266.9,-6.85
"2026-03-02 17:47:00",250,12.37,-5.743,0.343,-0.028,281.7,270.9,-6.802
"2026-03-02 17:48:00",251,12.37,-5.743,0.222,-0.296,281.8,267.9,-6.803
"2026-03-02 17:49:00",252,12.36,-5.743,0.352,-0.389,281.4,262,-6.763
"2026-03-02 17:50:00",253,12.37,-5.743,0.481,-0.556,280.9,260.2,-6.73
"2026-03-02 17:51:00",254,12.37,-5.743,0.333,-0.435,281.3,265.8,-6.722
"2026-03-02 17:52:00",255,12.36,-5.743,0.222,-0.528,281.3,267.5,-6.747
"2026-03-02 17:53:00",256,12.36,-5.743,0.491,-0.343,281.4,268.4,-6.71
"2026-03-02 17:54:00",257,12.36,-5.743,0.417,-0.333,281.2,274.3,-6.771
"2026-03-02 17:55:00",258,12.36,-5.743,-0.269,-0.565,281.9,274.8,-6.756
"2026-03-02 17:56:00",259,12.36,-5.743,0.13,-0.324,281.4,270.6,-6.785
"2026-03-02 17:57:00",260,12.36,-5.743,0.037,-0.435,282,274,-6.727
"2026-03-02 17:58:00",261,12.36,-5.743,0.231,-0.213,281.5,272.5,-6.789
"2026-03-02 17:59:00",262,12.36,-5.743,-0.38,-0.556,281.8,270.8,-6.792
"2026-03-02 18:00:00",263,12.36,-5.743,0.12,-0.528,282.1,271.8,-6.738
"2026-03-02 18:01:00",264,12.36,-5.743,0.491,-0.463,282.1,271,-6.719
"2026-03-02 18:02:00",265,12.36,-5.743,0.231,-0.556,282.1,272.5,-6.736
"2026-03-02 18:03:00",266,12.36,-5.743,0.398,-0.491,282.2,272.3,-6.729
"2026-03-02 18:04:00",267,12.36,-5.743,0.315,-0.509,282,273.9,-6.749
"2026-03-02 18:05:00",268,12.36,-5.743,0.222,-0.528,282.2,274.1,-6.783
"2026-03-02 18:06:00",269,12.36,-5.743,0.037,-0.546,282.6,275.9,-6.731
"2026-03-02 18:07:00",270,12.36,-5.743,0.204,-0.398,282.5,275.3,-6.728
"2026-03-02 18:08:00",271,12.36,-5.743,0.111,-0.537,282.6,276.1,-6.722
"2026-03-02 18:09:00",272,12.36,-5.743,0.278,-0.231,282.3,275.6,-6.745
"2026-03-02 18:10:00",273,12.36,-5.743,0.37,0.12,281.8,274.7,-6.817
"2026-03-02 18:11:00",274,12.36,-5.743,-0.278,-0.556,281.8,275.1,-6.849
"2026-03-02 18:12:00",275,12.36,-5.723,-0.556,-0.556,282.3,274.7,-6.862
"2026-03-02 18:13:00",276,12.36,-5.723,0.093,-0.426,282.4,276.1,-6.799
"2026-03-02 18:14:00",277,12.36,-5.723,0.093,-0.435,282.1,274.9,-6.869
"2026-03-02 18:15:00",278,12.36,-5.723,-0.231,-0.556,282,274.3,-6.869
"2026-03-02 18:16:00",279,12.36,-5.723,-0.444,-0.63,282.6,274.2,-6.828
"2026-03-02 18:17:00",280,12.36,-5.723,0.435,0.065,282.4,274.9,-6.75
"2026-03-02 18:18:00",281,12.36,-5.723,0.556,0.454,282.2,275.1,-6.771
"2026-03-02 18:19:00",282,12.36,-5.723,0.556,-0.287,281.9,274.1,-6.822
"2026-03-02 18:20:00",283,12.36,-5.723,-0.204,-0.546,282.1,273.5,-6.86
"2026-03-02 18:21:00",284,12.36,-5.723,0.25,-0.333,282,273.7,-6.852
"2026-03-02 18:22:00",285,12.36,-5.723,-0.009,-0.556,282.1,273.9,-6.866
"2026-03-02 18:23:00",286,12.36,-5.723,0.491,-0.324,282.1,273.4,-6.866
"2026-03-02 18:24:00",287,12.36,-5.723,0.12,-0.426,282.5,274.4,-6.816
"2026-03-02 18:25:00",288,12.36,-5.723,0.25,-0.537,282.8,274.6,-6.8
"2026-03-02 18:26:00",289,12.36,-5.723,0.343,-0.519,282.5,276.6,-6.839
"2026-03-02 18:27:00",290,12.36,-5.723,-0.083,-0.417,282.7,277.2,-6.856
"2026-03-02 18:28:00",291,12.36,-5.723,-0.028,-0.444,282.7,276.1,-6.811
"2026-03-02 18:29:00",292,12.36,-5.723,0.407,-0.074,282.3,274,-6.862
"2026-03-02 18:30:00",293,12.36,-5.723,0.417,-0.25,282.2,273.4,-6.859
"2026-03-02 18:31:00",294,12.36,-5.723,0.306,-0.389,282.4,274.5,-6.838
"2026-03-02 18:32:00",295,12.36,-5.723,0.5,-0.25,282.5,275,-6.834
"2026-03-02 18:33:00",296,12.36,-5.723,0.074,-0.463,282.5,272.9,-6.831
"2026-03-02 18:34:00",297,12.36,-5.723,0.259,-0.546,282.6,271.7,-6.795
"2026-03-02 18:35:00",298,12.36,-5.7,0.463,-0.537,282.8,275,-6.788
