"TOA5","CR1000_Radiation","CR1000","19688","CR1000.Std.15","CPU:SN2656_radiation_CR1000.CR1","38973","Res_data_1_min"
"2026-03-03 22:49:00",1992,12.32,-6.819,0.463,-2.371,265.8,199.8,-8.37
"2026-03-03 22:50:00",1993,12.32,-6.819,1.389,-1.565,264.1,199.4,-8.41
"2026-03-03 22:51:00",1994,12.31,-6.841,0.796,-1.704,264.4,199.9,-8.51
"2026-03-03 22:52:00",1995,12.32,-6.864,0.491,-2,263.7,200.2,-8.65
"2026-03-03 22:53:00",1996,12.31,-6.864,0.556,-2.593,263.3,200.3,-8.79
"2026-03-03 22:54:00",1997,12.31,-6.884,-0.102,-2.778,262.1,199.7,-8.9
"2026-03-03 22:55:00",1998,12.32,-6.907,-0.796,-3.51,263,200.4,-8.87
"2026-03-03 22:56:00",1999,12.31,-6.929,1.324,-1.704,263.1,197.9,-8.76
"2026-03-03 22:57:00",2000,12.31,-6.952,1.528,-1.667,261.4,195.6,-8.9
"2026-03-03 22:58:00",2001,12.31,-6.972,0.556,-2.278,259.9,196.8,-9.06
"2026-03-03 22:59:00",2002,12.31,-6.995,-0.482,-3.047,260.7,205.8,-9.15
"2026-03-03 23:00:00",2003,12.31,-7.017,0.491,-1.806,260.4,204.7,-9.13
"2026-03-03 23:01:00",2004,12.31,-7.04,0.556,-2.297,257.7,203.3,-9.22
"2026-03-03 23:02:00",2005,12.31,-7.063,0.556,-2.778,255.9,200.9,-9.35
"2026-03-03 23:03:00",2006,12.31,-7.106,0.343,-2.825,255,199.5,-9.43
"2026-03-03 23:04:00",2007,12.31,-7.128,-0.352,-2.825,254.8,199.6,-9.54
"2026-03-03 23:05:00",2008,12.31,-7.151,-0.148,-3.019,255,198.2,-9.6
"2026-03-03 23:06:00",2009,12.31,-7.194,0.12,-2.908,257.4,197.1,-9.61
"2026-03-03 23:07:00",2010,12.31,-7.216,0.556,-2.186,257.1,199.2,-9.68
"2026-03-03 23:08:00",2011,12.31,-7.261,0.565,-2.176,256.5,206.4,-9.8
"2026-03-03 23:09:00",2012,12.31,-7.282,-0.019,-2.778,257.8,211.6,-9.87
"2026-03-03 23:10:00",2013,12.31,-7.304,-0.194,-2.519,258.9,213.9,-9.89
"2026-03-03 23:11:00",2014,12.31,-7.35,0.509,-1.686,258.3,208.3,-9.94
"2026-03-03 23:12:00",2015,12.31,-7.372,0.361,-1.917,258.2,204.1,-9.92
"2026-03-03 23:13:00",2016,12.31,-7.395,0.556,-1.667,257.2,200.3,-9.98
"2026-03-03 23:14:00",2017,12.31,-7.415,0.565,-2.056,256.2,200.5,-10.02
"2026-03-03 23:15:00",2018,12.31,-7.46,1.121,-1.241,257.5,203.6,-9.96
"2026-03-03 23:16:00",2019,12.31,-7.483,1.445,-0.926,256.6,207.2,-10.01
"2026-03-03 23:17:00",2020,12.31,-7.505,0.806,-1.648,255.5,212.3,-10.01
"2026-03-03 23:18:00",2021,12.31,-7.526,1.009,-1.519,257.6,218.4,-10
"2026-03-03 23:19:00",2022,12.31,-7.571,1.667,-0.583,258,222.2,-10.01
"2026-03-03 23:20:00",2023,12.31,-7.594,1.259,-0.722,257.6,224.3,-10.02
"2026-03-03 23:21:00",2024,12.31,-7.616,0.556,-1.602,257.6,227,-10.08
"2026-03-03 23:22:00",2025,12.31,-7.639,0.556,-1.297,258.8,229.6,-10.07
"2026-03-03 23:23:00",2026,12.31,-7.659,0.556,-1.148,260.1,229.2,-10.06
"2026-03-03 23:24:00",2027,12.31,-7.682,0.38,-1.287,261.2,224.8,-10.02
"2026-03-03 23:25:00",2028,12.31,-7.704,0.343,-1.389,262.4,219.4,-9.89
"2026-03-03 23:26:00",2029,12.31,-7.727,1.593,-0.472,263.1,215.6,-9.8
"2026-03-03 23:27:00",2030,12.31,-7.749,1.445,-0.565,262.2,211.4,-9.81
"2026-03-03 23:28:00",2031,12.31,-7.749,0.889,-1.037,261.8,209.2,-9.76
"2026-03-03 23:29:00",2032,12.31,-7.772,1.278,-0.861,260,207.3,-9.82
"2026-03-03 23:30:00",2033,12.31,-7.772,0.574,-1.667,258.9,204.5,-9.86
"2026-03-03 23:31:00",2034,12.31,-7.795,0.593,-1.685,257.2,198.9,-9.93
"2026-03-03 23:32:00",2035,12.31,-7.795,0.556,-2.028,255.9,194.5,-10
"2026-03-03 23:33:00",2036,12.31,-7.815,0.556,-1.852,253.9,193,-10.07
"2026-03-03 23:34:00",2037,12.31,-7.838,0.556,-2.76,253.1,195.6,-10.17
"2026-03-03 23:35:00",2038,12.31,-7.86,0.417,-2.723,253.3,196.9,-10.17
"2026-03-03 23:36:00",2039,12.31,-7.883,0.574,-2.01,253,196.6,-10.25
"2026-03-03 23:37:00",2040,12.31,-7.905,0.565,-1.667,253.6,198.2,-10.33
"2026-03-03 23:38:00",2041,12.31,-7.928,-0.083,-2.473,253.4,199.2,-10.44
"2026-03-03 23:39:00",2042,12.31,-7.951,0.435,-1.686,254.5,202.1,-10.39
"2026-03-03 23:40:00",2043,12.31,-7.973,0.583,-1.241,254.7,208.6,-10.45
"2026-03-03 23:41:00",2044,12.31,-8.02,0.871,-1.158,254.4,214.9,-10.55
"2026-03-03 23:42:00",2045,12.31,-8.04,-0.222,-2.213,254.6,220.1,-10.7
"2026-03-03 23:43:00",2046,12.31,-8.06,-1.037,-2.751,258.3,225.1,-10.63
"2026-03-03 23:44:00",2047,12.31,-8.08,0.537,-1.185,260,232.8,-10.53
"2026-03-03 23:45:00",2048,12.31,-8.11,0.556,-0.611,261.8,235.3,-10.43
"2026-03-03 23:46:00",2049,12.31,-8.11,1.389,0.287,262.1,234.2,-10.32
"2026-03-03 23:47:00",2050,12.31,-8.13,0.648,-0.426,263.5,237.4,-10.25
"2026-03-03 23:48:00",2051,12.31,-8.15,0.852,-0.222,264.4,235.7,-10.13
"2026-03-03 23:49:00",2052,12.31,-8.15,1.5,0.454,263.9,227.1,-10
"2026-03-03 23:50:00",2053,12.31,-8.15,1.417,0.287,262.3,216.2,-9.97
"2026-03-03 23:51:00",2054,12.31,-8.17,1.612,-0.074,261.1,206.1,-9.92
"2026-03-03 23:52:00",2055,12.31,-8.17,1.667,-0.5,259.3,200.2,-9.98
"2026-03-03 23:53:00",2056,12.31,-8.17,1.213,-0.917,258.3,194.8,-10.03
"2026-03-03 23:54:00",2057,12.31,-8.19,0.676,-1.417,256.1,191.3,-10.14
"2026-03-03 23:55:00",2058,12.31,-8.19,0.417,-2.39,254.9,190.9,-10.28
"2026-03-03 23:56:00",2059,12.31,-8.22,0.556,-2.492,254.3,190.6,-10.36
"2026-03-03 23:57:00",2060,12.3,-8.22,0.426,-2.649,254.6,190.3,-10.46
"2026-03-03 23:58:00",2061,12.3,-8.24,0.352,-2.204,254.3,190.7,-10.51
"2026-03-03 23:59:00",2062,12.31,-8.26,0.269,-2.047,253.9,191.6,-10.56
"2026-03-04 00:00:00",2063,12.3,-8.28,0.556,-1.862,253.8,191.6,-10.61
"2026-03-04 00:01:00",2064,12.3,-8.28,0.333,-2.028,255.4,192,-10.61
"2026-03-04 00:02:00",2065,12.3,-8.31,0.732,-1.649,255.8,192.2,-10.55
"2026-03-04 00:03:00",2066,12.3,-8.33,1.612,-0.861,254.1,190.6,-10.62
"2026-03-04 00:04:00",2067,12.3,-8.35,0.639,-2.26,253.5,189.7,-10.72
"2026-03-04 00:05:00",2068,12.3,-8.38,0.556,-1.714,253.8,189.7,-10.73
"2026-03-04 00:06:00",2069,12.3,-8.4,0.861,-1.667,253.9,189.3,-10.75
"2026-03-04 00:07:00",2070,12.3,-8.42,0.491,-2.056,255.3,189.5,-10.77
"2026-03-04 00:08:00",2071,12.3,-8.42,0.445,-2.029,256.7,189.3,-10.69
"2026-03-04 00:09:00",2072,12.3,-8.44,1.408,-0.982,256.4,188.9,-10.62
"2026-03-04 00:10:00",2073,12.3,-8.46,1.464,-1.213,255.9,189,-10.6
"2026-03-04 00:11:00",2074,12.3,-8.49,1.565,-0.861,256,189.1,-10.59
"2026-03-04 00:12:00",2075,12.3,-8.51,1.658,-0.834,254.9,188.9,-10.6
"2026-03-04 00:13:00",2076,12.3,-8.51,1.445,-1.528,253.7,188.8,-10.72
"2026-03-04 00:14:00",2077,12.3,-8.53,0.435,-2.316,252.1,188.5,-10.77
"2026-03-04 00:15:00",2078,12.3,-8.55,0.658,-2.084,250.9,188.5,-10.85
"2026-03-04 00:16:00",2079,12.3,-8.55,0.769,-2.39,249.5,188.8,-10.92
"2026-03-04 00:17:00",2080,12.3,-8.6,0.667,-2.788,248.9,189,-10.96
"2026-03-04 00:18:00",2081,12.3,-8.6,0.556,-2.779,248,188.4,-11.04
"2026-03-04 00:19:00",2082,12.3,-8.62,1.278,-2.538,246.3,188.3,-11.1
"2026-03-04 00:20:00",2083,12.3,-8.64,0.723,-2.779,245.4,188.4,-11.22
"2026-03-04 00:21:00",2084,12.3,-8.67,0.556,-3.418,244.9,188.9,-11.28
"2026-03-04 00:22:00",2085,12.3,-8.69,0.556,-2.973,244.9,188.4,-11.37
"2026-03-04 00:23:00",2086,12.3,-8.73,0.556,-3.011,244.3,188.8,-11.45
"2026-03-04 00:24:00",2087,12.3,-8.76,0.537,-3.057,243.7,189.8,-11.57
"2026-03-04 00:25:00",2088,12.3,-8.78,-0.148,-3.307,243.8,191.2,-11.7
"2026-03-04 00:26:00",2089,12.3,-8.82,-0.556,-3.891,243.8,193.1,-11.84
"2026-03-04 00:27:00",2090,12.3,-8.85,-0.556,-3.891,243.1,193.9,-11.94
"2026-03-04 00:28:00",2091,12.3,-8.87,-0.556,-3.733,242.3,194.7,-12
"2026-03-04 00:29:00",2092,12.3,-8.92,0.019,-2.872,242.8,198.1,-12.03
"2026-03-04 00:30:00",2093,12.3,-8.96,0.556,-2.76,243.4,204.9,-12.04
"2026-03-04 00:31:00",2094,12.3,-8.98,0.843,-1.917,244.5,211.1,-12.05
"2026-03-04 00:32:00",2095,12.3,-9.01,1.64,-1.047,244.8,208.9,-12.05
"2026-03-04 00:33:00",2096,12.3,-9.05,1.667,-0.723,244,206,-12.05
"2026-03-04 00:34:00",2097,12.3,-9.07,1.667,-0.843,243.9,206.1,-12.04
"2026-03-04 00:35:00",2098,12.3,-9.12,1.667,-0.556,245,207,-11.99
"2026-03-04 00:36:00",2099,12.3,-9.14,1.612,-0.556,247.5,211.3,-11.9
"2026-03-04 00:37:00",2100,12.3,-9.16,1.658,-0.259,249.2,213.5,-11.83
"2026-03-04 00:38:00",2101,12.3,-9.19,1.056,-0.463,251.3,219.9,-11.69
"2026-03-04 00:39:00",2102,12.3,-9.21,1.084,-0.102,252.8,225.8,-11.57
"2026-03-04 00:40:00",2103,12.3,-9.23,0.926,-0.648,256.7,224.3,-11.26
"2026-03-04 00:41:00",2104,12.3,-9.23,2.51,1.019,257.7,221,-10.98
"2026-03-04 00:42:00",2105,12.3,-9.25,2.936,1.519,256.1,219.4,-10.91
"2026-03-04 00:43:00",2106,12.3,-9.25,2.307,0.454,256.4,223.8,-10.85
"2026-03-04 00:44:00",2107,12.3,-9.28,1.825,0.472,258,236.6,-10.77
"2026-03-04 00:45:00",2108,12.3,-9.28,1.621,0.519,258.5,242.4,-10.77
"2026-03-04 00:46:00",2109,12.3,-9.28,0.472,-0.509,258.8,242.5,-10.78
"2026-03-04 00:47:00",2110,12.3,-9.28,0.241,-0.639,261.2,249.5,-10.68
"2026-03-04 00:48:00",2111,12.3,-9.28,0.899,0.139,262.8,256.2,-10.55
"2026-03-04 00:49:00",2112,12.3,-9.28,0.945,0.556,263.1,259.1,-10.52
"2026-03-04 00:50:00",2113,12.3,-9.28,0.556,0.556,262.2,249.9,-10.54
"2026-03-04 00:51:00",2114,12.3,-9.28,0.556,0.213,260.5,239,-10.55
"2026-03-04 00:52:00",2115,12.3,-9.28,0.435,-0.593,260.6,239.1,-10.49
"2026-03-04 00:53:00",2116,12.3,-9.25,0.584,-0.426,261.9,239.3,-10.36
"2026-03-04 00:54:00",2117,12.3,-9.25,0.074,-0.852,266.1,243.4,-10.09
"2026-03-04 00:55:00",2118,12.3,-9.25,1.649,0.556,265.9,238.2,-9.94
"2026-03-04 00:56:00",2119,12.29,-9.23,1.278,0.195,264.6,227.8,-9.93
"2026-03-04 00:57:00",2120,12.29,-9.23,0.815,-0.482,263.5,214.8,-9.89
"2026-03-04 00:58:00",2121,12.29,-9.23,1.315,-0.685,262.9,207.9,-9.82
"2026-03-04 00:59:00",2122,12.29,-9.21,0.639,-1.26,262.3,205.6,-9.84
"2026-03-04 01:00:00",2123,12.29,-9.21,0.704,-1.519,262.8,203.5,-9.8
"2026-03-04 01:01:00",2124,12.29,-9.19,1.297,-1.075,261.6,200.6,-9.8
"2026-03-04 01:02:00",2125,12.29,-9.19,1,-1.473,258.9,200.2,-9.94
"2026-03-04 01:03:00",2126,12.29,-9.19,0.426,-2.538,257.6,201.3,-10.06
"2026-03-04 01:04:00",2127,12.29,-9.16,0.278,-2.381,257.4,204.3,-10.1
"2026-03-04 01:05:00",2128,12.29,-9.16,0.083,-2.547,259,211.6,-10.11
"2026-03-04 01:06:00",2129,12.29,-9.16,0.195,-1.89,261.5,221.6,-10.09
"2026-03-04 01:07:00",2130,12.29,-9.16,0.139,-1.603,263.8,225,-9.98
"2026-03-04 01:08:00",2131,12.29,-9.16,0.417,-0.982,266.5,245.8,-9.82
"2026-03-04 01:09:00",2132,12.29,-9.14,0.602,-0.259,268.6,258.3,-9.69
"2026-03-04 01:10:00",2133,12.29,-9.14,0.556,0.296,268.5,247.5,-9.61
"2026-03-04 01:11:00",2134,12.29,-9.12,0.556,0.185,266.7,228.1,-9.6
"2026-03-04 01:12:00",2135,12.29,-9.12,0.565,-0.565,265.6,228.1,-9.64
"2026-03-04 01:13:00",2136,12.29,-9.1,0.556,-0.695,265.9,227.4,-9.65
"2026-03-04 01:14:00",2137,12.29,-9.07,0.204,-1.297,266.1,223.2,-9.62
"2026-03-04 01:15:00",2138,12.29,-9.07,0.38,-0.982,267.1,226.3,-9.59
"2026-03-04 01:16:00",2139,12.29,-9.05,0.389,-0.991,267.9,234.9,-9.5
"2026-03-04 01:17:00",2140,12.29,-9.05,0.445,-0.76,268.8,248.4,-9.46
"2026-03-04 01:18:00",2141,12.29,-9.03,0.278,-0.63,270.6,257.8,-9.35
"2026-03-04 01:19:00",2142,12.29,-9.01,0.556,-0.269,271.4,263,-9.25
"2026-03-04 01:20:00",2143,12.29,-8.98,0.556,0.408,272.2,266.2,-9.15
"2026-03-04 01:21:00",2144,12.29,-8.98,0.213,-0.389,272.7,266.9,-9.13
"2026-03-04 01:22:00",2145,12.29,-8.96,0.509,0.139,273.3,267.8,-9.02
"2026-03-04 01:23:00",2146,12.29,-8.94,0.417,0.296,273.4,269.9,-8.98
"2026-03-04 01:24:00",2147,12.29,-8.92,0.556,0.408,273.4,270,-8.96
"2026-03-04 01:25:00",2148,12.29,-8.89,0.519,0.408,273.3,270,-8.94
"2026-03-04 01:26:00",2149,12.29,-8.87,0.556,0.148,273.2,270.6,-8.95
"2026-03-04 01:27:00",2150,12.29,-8.85,0.547,0.232,273.2,270.5,-8.94
"2026-03-04 01:28:00",2151,12.29,-8.82,0.528,0.13,273,270.3,-8.97
"2026-03-04 01:29:00",2152,12.29,-8.8,0,-0.065,273,271.3,-8.99
"2026-03-04 01:30:00",2153,12.29,-8.78,-0.556,-0.556,272.6,270.1,-9.06
"2026-03-04 01:31:00",2154,12.29,-8.76,-0.556,-0.556,272.2,270.3,-9.11
"2026-03-04 01:32:00",2155,12.29,-8.73,-0.556,-0.556,272.5,267,-9.11
"2026-03-04 01:33:00",2156,12.29,-8.71,-0.046,-0.361,271.8,249.7,-9.11
"2026-03-04 01:34:00",2157,12.29,-8.69,0.509,-0.556,270.4,236.3,-9.11
"2026-03-04 01:35:00",2158,12.29,-8.69,0.417,-0.75,269,224.9,-9.16
"2026-03-04 01:36:00",2159,12.29,-8.67,0.5,-0.899,268.2,224.5,-9.28
"2026-03-04 01:37:00",2160,12.29,-8.64,0.296,-1.399,268.5,232.2,-9.32
"2026-03-04 01:38:00",2161,12.29,-8.64,-0.306,-1.704,269.1,244.7,-9.35
"2026-03-04 01:39:00",2162,12.29,-8.62,0.195,-0.945,270.4,251.3,-9.3
"2026-03-04 01:40:00",2163,12.29,-8.6,0.157,-0.741,271.5,250.6,-9.21
"2026-03-04 01:41:00",2164,12.29,-8.6,0.556,-0.269,271.2,245.1,-9.16
"2026-03-04 01:42:00",2165,12.29,-8.58,0.556,-0.157,269.9,236.2,-9.18
"2026-03-04 01:43:00",2166,12.29,-8.58,0.547,-0.556,269.8,242.5,-9.24
"2026-03-04 01:44:00",2167,12.29,-8.55,0.547,-0.574,270.4,253.5,-9.27
"2026-03-04 01:45:00",2168,12.29,-8.55,0.278,-0.565,269.8,248.3,-9.33
"2026-03-04 01:46:00",2169,12.29,-8.53,0,-0.723,268.7,240.2,-9.42
"2026-03-04 01:47:00",2170,12.29,-8.53,0.222,-0.963,268.1,233.8,-9.43
"2026-03-04 01:48:00",2171,12.29,-8.51,0.204,-1.112,267.3,231,-9.5
"2026-03-04 01:49:00",2172,12.29,-8.51,0.037,-1.528,267.4,227.2,-9.52
"2026-03-04 01:50:00",2173,12.29,-8.51,0.482,-1.566,267.3,230,-9.55
"2026-03-04 01:51:00",2174,12.29,-8.51,0.509,-1.075,267.3,238.8,-9.58
"2026-03-04 01:52:00",2175,12.29,-8.49,0.556,-1.093,267.1,241,-9.63
"2026-03-04 01:53:00",2176,12.29,-8.49,0.213,-1.278,267,241.6,-9.63
"2026-03-04 01:54:00",2177,12.29,-8.49,0.537,-1.038,266.1,239.4,-9.73
"2026-03-04 01:55:00",2178,12.29,-8.49,-0.25,-1.593,266.2,243.1,-9.76
"2026-03-04 01:56:00",2179,12.29,-8.49,-0.333,-1.408,267.4,245.3,-9.74
"2026-03-04 01:57:00",2180,12.29,-8.49,0.556,-0.584,266.8,236.5,-9.75
"2026-03-04 01:58:00",2181,12.29,-8.46,0.556,-0.658,265.6,236.1,-9.79
"2026-03-04 01:59:00",2182,12.29,-8.46,0.102,-1.408,266.3,245.7,-9.79
"2026-03-04 02:00:00",2183,12.29,-8.46,0.408,-0.704,265.7,233.8,-9.79
"2026-03-04 02:01:00",2184,12.29,-8.46,0.547,-1.047,264.8,219,-9.78
"2026-03-04 02:02:00",2185,12.29,-8.46,0.556,-1.251,263.3,214.5,-9.8
"2026-03-04 02:03:00",2186,12.29,-8.46,0.482,-1.658,262.8,214.6,-9.86
"2026-03-04 02:04:00",2187,12.29,-8.46,0.556,-1.741,261.4,212.6,-9.89
"2026-03-04 02:05:00",2188,12.29,-8.46,0.556,-2.112,261.6,214.4,-9.86
"2026-03-04 02:06:00",2189,12.29,-8.46,0.991,-1.575,259.9,212.2,-9.92
"2026-03-04 02:07:00",2190,12.29,-8.49,0.547,-2.316,257.9,205.6,-10.03
"2026-03-04 02:08:00",2191,12.29,-8.49,0.556,-2.779,256.3,200.9,-10.07
"2026-03-04 02:09:00",2192,12.29,-8.51,0.556,-2.779,255.1,200.7,-10.16
"2026-03-04 02:10:00",2193,12.29,-8.51,0.343,-2.862,256.2,203.7,-10.21
"2026-03-04 02:11:00",2194,12.29,-8.53,0.556,-2.76,256,211.2,-10.27
"2026-03-04 02:12:00",2195,12.29,-8.55,0.009,-2.872,258.6,225.9,-10.29
"2026-03-04 02:13:00",2196,12.29,-8.58,0.778,-1.501,260.3,238.6,-10.37
"2026-03-04 02:14:00",2197,12.29,-8.58,-0.306,-1.667,261.8,247.6,-10.41
"2026-03-04 02:15:00",2198,12.29,-8.6,-0.102,-1.232,263.4,256.5,-10.39
"2026-03-04 02:16:00",2199,12.29,-8.6,0.547,-0.556,264,260,-10.39
"2026-03-04 02:17:00",2200,12.29,-8.62,-0.445,-0.704,264.6,260.9,-10.41
"2026-03-04 02:18:00",2201,12.29,-8.62,-0.176,-0.491,265.6,260.6,-10.34
"2026-03-04 02:19:00",2202,12.29,-8.62,0.259,-0.185,266.1,259.2,-10.28
"2026-03-04 02:20:00",2203,12.29,-8.62,0.556,0.547,266,257.3,-10.22
"2026-03-04 02:21:00",2204,12.29,-8.62,0.556,0.278,265.8,253.3,-10.21
"2026-03-04 02:22:00",2205,12.29,-8.64,0.556,0.222,265.3,247.3,-10.19
"2026-03-04 02:23:00",2206,12.29,-8.64,0.565,-0.148,264.8,244.7,-10.11
"2026-03-04 02:24:00",2207,12.29,-8.64,0.556,-0.5,264.1,245.9,-10.13
"2026-03-04 02:25:00",2208,12.29,-8.64,0.556,-0.556,264.5,249.6,-10.13
"2026-03-04 02:26:00",2209,12.29,-8.64,0.556,-0.556,265.8,251.3,-10.1
"2026-03-04 02:27:00",2210,12.29,-8.64,0.556,-0.102,266.2,250.3,-10.05
"2026-03-04 02:28:00",2211,12.29,-8.64,0.556,-0.324,265.7,248.6,-10.09
"2026-03-04 02:29:00",2212,12.29,-8.64,0.556,-0.556,266.1,249.8,-10.07
"2026-03-04 02:30:00",2213,12.29,-8.64,-0.111,-0.834,267.3,253.7,-10
"2026-03-04 02:31:00",2214,12.29,-8.64,0.12,-0.704,268.7,256.3,-9.85
"2026-03-04 02:32:00",2215,12.29,-8.64,0.695,0.213,269,254.1,-9.73
"2026-03-04 02:33:00",2216,12.29,-8.64,1,0.556,268.8,249.4,-9.62
"2026-03-04 02:34:00",2217,12.29,-8.64,0.63,0.333,267.7,241.9,-9.64
"2026-03-04 02:35:00",2218,12.29,-8.64,0.556,-0.491,266.1,234.4,-9.75
"2026-03-04 02:36:00",2219,12.29,-8.64,0.556,-0.723,265.3,234.4,-9.76
"2026-03-04 02:37:00",2220,12.29,-8.64,0.556,-0.861,264.9,242.3,-9.82
"2026-03-04 02:38:00",2221,12.29,-8.62,0.259,-1.389,264.7,243.1,-9.89
"2026-03-04 02:39:00",2222,12.29,-8.62,-0.361,-1.658,264.4,237.3,-9.91
"2026-03-04 02:40:00",2223,12.29,-8.62,-0.241,-1.51,265.1,228.4,-9.87
"2026-03-04 02:41:00",2224,12.29,-8.62,0.528,-0.926,264.2,224.1,-9.85
"2026-03-04 02:42:00",2225,12.29,-8.62,0.556,-1.028,263.7,232.1,-9.92
"2026-03-04 02:43:00",2226,12.29,-8.62,0.472,-1.473,264.3,236.9,-9.93
"2026-03-04 02:44:00",2227,12.29,-8.62,0.426,-1.343,264.5,235.4,-9.97
"2026-03-04 02:45:00",2228,12.29,-8.62,0.556,-1.037,264.6,239.7,-9.96
"2026-03-04 02:46:00",2229,12.29,-8.62,0.157,-1.399,265.1,242,-9.94
"2026-03-04 02:47:00",2230,12.29,-8.62,0.556,-1.028,264.7,236.2,-9.97
"2026-03-04 02:48:00",2231,12.29,-8.62,-0.556,-1.917,266,236.6,-9.91
"2026-03-04 02:49:00",2232,12.29,-8.62,0.713,-0.732,267,244,-9.77
"2026-03-04 02:50:00",2233,12.29,-8.62,0.584,-0.547,267.2,247.3,-9.74
"2026-03-04 02:51:00",2234,12.29,-8.62,0.602,-0.547,268.2,244.1,-9.61
"2026-03-04 02:52:00",2235,12.29,-8.62,1.112,0.019,267.4,239.2,-9.59
"2026-03-04 02:53:00",2236,12.29,-8.62,0.556,-0.556,266.2,235.5,-9.64
"2026-03-04 02:54:00",2237,12.29,-8.62,0.556,-1.037,265.3,232.5,-9.72
"2026-03-04 02:55:00",2238,12.29,-8.62,0.037,-1.575,265.8,235.3,-9.72
"2026-03-04 02:56:00",2239,12.29,-8.62,0.195,-1.556,267.3,241.8,-9.6
"2026-03-04 02:57:00",2240,12.29,-8.62,0.815,-0.556,267.7,242.3,-9.53
"2026-03-04 02:58:00",2241,12.29,-8.6,0.556,-0.723,267.7,238.6,-9.5
"2026-03-04 02:59:00",2242,12.29,-8.6,0.713,-0.769,267.5,237.1,-9.5
"2026-03-04 03:00:00",2243,12.29,-8.6,0.611,-0.769,267.4,241.4,-9.5
"2026-03-04 03:01:00",2244,12.29,-8.6,0.324,-0.88,267.8,249.6,-9.49
"2026-03-04 03:02:00",2245,12.29,-8.6,0.195,-1.176,269.1,255.7,-9.44
"2026-03-04 03:03:00",2246,12.29,-8.6,0.741,0.093,269.1,258.2,-9.43
"2026-03-04 03:04:00",2247,12.29,-8.58,0.509,-0.5,268.8,252.9,-9.42
"2026-03-04 03:05:00",2248,12.29,-8.58,0.556,-0.556,268.4,244.1,-9.33
"2026-03-04 03:06:00",2249,12.29,-8.58,0.602,-0.556,266.9,233.7,-9.33
"2026-03-04 03:07:00",2250,12.29,-8.55,0.556,-0.556,265.3,226,-9.32
"2026-03-04 03:08:00",2251,12.29,-8.55,0.695,-0.936,262.6,214.9,-9.41
"2026-03-04 03:09:00",2252,12.29,-8.55,0.843,-1.686,260.2,210.3,-9.47
"2026-03-04 03:10:00",2253,12.29,-8.55,0.556,-2.26,258.3,205.2,-9.56
"2026-03-04 03:11:00",2254,12.29,-8.55,0.528,-2.835,256.6,201.6,-9.64
"2026-03-04 03:12:00",2255,12.29,-8.55,0.472,-2.983,256.3,202.6,-9.72
"2026-03-04 03:13:00",2256,12.29,-8.55,0.556,-2.779,254.9,210,-9.82
"2026-03-04 03:14:00",2257,12.29,-8.58,0.13,-3.122,254.1,217,-9.93
"2026-03-04 03:15:00",2258,12.29,-8.58,-0.936,-3.789,256.3,220.2,-10
"2026-03-04 03:16:00",2259,12.29,-8.6,-0.009,-2.835,259.7,222.8,-9.93
"2026-03-04 03:17:00",2260,12.29,-8.6,0.667,-1.88,262.1,225.6,-9.82
"2026-03-04 03:18:00",2261,12.29,-8.62,0.574,-1.621,264.3,233.3,-9.65
"2026-03-04 03:19:00",2262,12.29,-8.62,1.389,-0.908,266.4,242.5,-9.49
"2026-03-04 03:20:00",2263,12.29,-8.62,1.667,-0.417,267.9,249.5,-9.33
"2026-03-04 03:21:00",2264,12.29,-8.62,1.538,-0.417,269.2,257.5,-9.22
"2026-03-04 03:22:00",2265,12.29,-8.62,1.723,0.315,269.7,262.2,-9.18
"2026-03-04 03:23:00",2266,12.29,-8.62,1.528,0.259,269.9,264.2,-9.18
"2026-03-04 03:24:00",2267,12.29,-8.62,1.056,-0.324,270.4,264.4,-9.17
"2026-03-04 03:25:00",2268,12.29,-8.6,0.732,-0.315,270.7,264,-9.19
"2026-03-04 03:26:00",2269,12.29,-8.6,0.63,-0.417,270.8,265,-9.15
"2026-03-04 03:27:00",2270,12.29,-8.6,0.556,-0.556,270.7,265.4,-9.17
"2026-03-04 03:28:00",2271,12.29,-8.58,0.176,-0.685,270.9,265.1,-9.19
"2026-03-04 03:29:00",2272,12.29,-8.55,0.556,-0.296,271.1,264.1,-9.18
"2026-03-04 03:30:00",2273,12.29,-8.55,0.537,-0.5,271.3,263.2,-9.14
"2026-03-04 03:31:00",2274,12.29,-8.55,0.556,-0.111,270.9,258.7,-9.13
"2026-03-04 03:32:00",2275,12.29,-8.53,0.556,-0.491,270.5,254.4,-9.12
"2026-03-04 03:33:00",2276,12.29,-8.53,0.537,-0.324,269.6,248.7,-9.12
"2026-03-04 03:34:00",2277,12.29,-8.51,0.556,-0.584,268.9,240.9,-9.11
"2026-03-04 03:35:00",2278,12.29,-8.51,0.556,-0.574,267.6,236,-9.15
"2026-03-04 03:36:00",2279,12.29,-8.51,0.556,-0.797,266.8,233.6,-9.18
"2026-03-04 03:37:00",2280,12.29,-8.49,0.556,-1.352,265.8,236.7,-9.29
"2026-03-04 03:38:00",2281,12.29,-8.49,0.389,-1.64,266.1,248.7,-9.33
"2026-03-04 03:39:00",2282,12.29,-8.49,0.213,-1.232,266.8,255.4,-9.36
"2026-03-04 03:40:00",2283,12.29,-8.46,-0.556,-1.51,267.1,257.1,-9.45
